track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
88-91,KBUF20150118_121853_V06,-23,0.437,47.85,306.000000,49.400000,-78.70,44.083364,24700.000000
88-91,KBUF20150118_122928_V06,-12,0.439,46.54,296.050259,53.568588,-78.76,44.089281,26784.294161
88-91,KBUF20150118_124001_V06,-1,0.331,47.99,301.373855,54.488434,-78.73,44.082759,27244.217114
88-91,KBUF20150118_125036_V06,9,0.000,49.23,305.792023,55.451495,-78.70,44.077169,27725.747704
88-91,KBUF20150118_130110_V06,20,0.000,50.59,310.652006,56.510863,-78.67,44.071012,28255.431352
88-91,KBUF20150118_131145_V06,30,-0.057,67.51,311.245735,57.598510,-78.67,43.994869,28799.255068
88-91,KBUF20150118_132220_V06,41,0.000,75.83,314.410955,58.713087,-78.65,43.957445,29356.543316
88-91,KBUF20150118_133256_V06,51,0.022,98.99,317.789945,59.994621,-78.63,43.853201,29997.310489
88-91,KBUF20150118_134330_V06,62,0.000,116.21,321.241475,61.262357,-78.61,43.775681,30631.178560
88-91,KBUF20150118_135406_V06,73,0.274,87.32,329.357903,58.635149,-78.55,43.905630,29317.574362
88-91,KBUF20150118_140442_V06,83,0.239,68.86,340.791564,59.547086,-78.48,43.988538,29773.543220
88-91,KBUF20150118_141516_V06,94,0.075,64.95,333.319010,57.826222,-78.53,44.006256,28913.110806
88-91,KBUF20150118_142551_V06,104,-0.022,72.42,334.749300,58.378605,-78.52,43.972621,29189.302267
88-91,KBUF20150118_143626_V06,115,0.071,49.90,316.325633,56.279002,-78.64,44.074090,28139.501221
136,KBUF20150128_123252_V06,-2,0.102,371.35,292.750000,15.850000,-78.78,42.627461,7925.000000
301-307,KBUF20150221_121932_V06,16,0.372,54.80,330.100000,55.300000,-78.55,44.051943,27650.000000
354,KBUF20150313_113113_V06,1,-0.160,256.20,252.050000,18.550000,-79.03,43.145362,9275.000000
354,KBUF20150313_114147_V06,11,-0.202,267.22,250.572180,32.383967,-79.04,43.095758,16191.983523
354,KBUF20150313_115223_V06,22,-0.405,293.85,248.286444,51.720770,-79.05,42.975839,25860.385017
358-362,KBUF20150314_111456_V06,-15,-0.103,299.25,236.050000,12.350000,-79.13,42.951315,6175.000000
358-362,KBUF20150314_111929_V06,-10,-0.080,296.51,233.601539,25.269009,-79.14,42.963590,12634.504685
358-362,KBUF20150314_112401_V06,-5,-0.114,291.00,231.645305,29.742274,-79.16,42.988365,14871.137053
358-362,KBUF20150314_112833_V06,-1,-0.270,286.23,237.008838,31.826982,-79.12,43.009929,15913.491116
358-362,KBUF20150314_113306_V06,4,-0.319,286.78,230.722918,42.384327,-79.16,43.007314,21192.163353
366,KBUF20150314_115115_V06,22,-0.185,268.60,277.550000,12.950000,-78.87,43.089850,6475.000000
366,KBUF20150314_115548_V06,26,-0.297,268.50,277.647130,22.074503,-78.87,43.090288,11037.251656
388,KBUF20150321_105606_V06,-20,-0.034,291.50,181.950000,13.050000,-79.46,42.984580,6525.000000
389,KBUF20150321_105606_V06,-20,-0.130,271.20,226.300000,28.700000,-79.19,43.077338,14350.000000
390,KBUF20150321_110658_V06,-10,0.024,272.75,353.900000,28.000000,-78.41,43.070777,14000.000000
390,KBUF20150321_111048_V06,-6,-0.001,273.27,355.500571,36.697290,-78.40,43.068418,18348.644793
402,KBUF20150321_113503_V06,19,0.798,261.15,345.300000,35.800000,-78.46,43.123125,17900.000000
402,KBUF20150321_114821_V06,32,0.845,259.97,335.200216,36.164293,-78.52,43.128569,18082.146710
402,KBUF20150321_115854_V06,42,0.854,253.39,347.427428,48.960352,-78.45,43.158003,24480.175892
402,KBUF20150321_120928_V06,53,0.861,252.28,345.021438,46.038723,-78.46,43.163037,23019.361250
408,KBUF20150324_112458_V06,13,0.239,406.90,242.800000,11.600000,-79.08,42.466925,5800.000000
410-414,KBUF20150326_103919_V06,-29,-0.060,286.45,184.550000,46.550000,-79.44,43.007407,23275.000000
410-414,KBUF20150326_104954_V06,-19,-0.168,292.17,178.576834,59.296571,-79.48,42.981430,29648.285629
418-420,KBUF20150327_105958_V06,-7,0.520,300.60,310.750000,12.950000,-78.67,42.945891,6475.000000
418-420,KBUF20150327_113142_V06,25,0.456,261.50,354.900000,23.700000,-78.40,43.121392,11850.000000
424,KBUF20150330_112655_V06,25,-0.292,252.50,359.250000,12.950000,-78.37,43.161815,6475.000000
424,KBUF20150330_113730_V06,36,-0.474,253.96,357.032057,28.825837,-78.39,43.155294,14412.918660
478,KBUF20150406_102719_V06,-21,0.399,118.55,133.200000,64.100000,-79.77,43.760573,32050.000000
478,KBUF20150406_103754_V06,-11,0.465,111.62,136.762360,66.559298,-79.75,43.791938,33279.648992
478,KBUF20150406_104829_V06,0,0.462,103.97,140.498420,60.609582,-79.73,43.826582,30304.791197
478,KBUF20150406_105903_V06,11,0.000,96.35,144.231709,55.378529,-79.71,43.861073,27689.264503
478,KBUF20150406_110938_V06,21,0.491,96.69,147.500964,51.890197,-79.69,43.859682,25945.098338
478,KBUF20150406_112012_V06,32,0.409,100.53,171.996606,54.047028,-79.53,43.843583,27023.513803
478,KBUF20150406_113045_V06,42,0.364,94.73,158.069776,51.681766,-79.62,43.869049,25840.882833
478,KBUF20150406_114120_V06,53,0.261,100.26,171.308948,61.101149,-79.54,43.844769,30550.574426
478,KBUF20150406_115154_V06,63,0.217,102.93,155.901938,65.450382,-79.63,43.832058,32725.190786
515,KBUF20150413_100657_V06,-30,0.273,105.80,169.350000,62.550000,-79.55,43.819741,31275.000000
516,KBUF20150413_100657_V06,-30,0.192,174.35,289.400000,47.900000,-78.80,43.514087,23950.000000
522,KBUF20150414_101022_V06,-25,-0.162,214.30,109.650000,12.750000,-79.91,43.328322,6375.000000
522,KBUF20150414_102112_V06,-14,-0.512,213.64,108.957587,24.735779,-79.91,43.331265,12367.889596
522,KBUF20150414_102502_V06,-10,0.000,213.41,108.717697,29.398569,-79.92,43.332284,14699.284416
