track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
2,KCLE20050101_122628,-27,0.210,291.45,359.650000,16.550000,-81.50,41.450998,8275.000000
2,KCLE20050101_123221,-21,-0.040,292.68,363.034543,26.436145,-81.48,41.445409,13218.072573
6,KCLE20050102_122956,-24,-0.008,324.55,349.800000,9.100000,-81.56,41.302150,4550.000000
7,KCLE20050102_122956,-24,-0.087,331.50,356.650000,8.850000,-81.52,41.270748,4425.000000
7,KCLE20050102_123548,-18,-0.191,326.87,358.294699,23.204728,-81.51,41.291578,11602.363897
9,KCLE20050102_123548,-18,0.037,167.90,171.500000,26.700000,-82.64,42.005143,13350.000000
9,KCLE20050102_124140,-12,0.000,167.90,171.500000,42.900000,-82.64,42.005143,21450.000000
9,KCLE20050102_124734,-6,-0.304,159.89,176.746891,56.817001,-82.60,42.041408,28408.500717
12,KCLE20050102_124734,-6,-0.349,538.40,99.200000,25.100000,-83.04,40.333562,12550.000000
12,KCLE20050102_125327,0,0.000,538.40,99.200000,41.300000,-83.04,40.333562,20650.000000
12,KCLE20050102_125918,6,-0.574,548.89,100.461770,57.184557,-83.03,40.286416,28592.278719
13,KCLE20050102_125327,0,0.368,226.85,271.200000,34.200000,-82.03,41.742242,17100.000000
14,KCLE20050102_125918,6,-0.099,227.75,290.700000,34.300000,-81.92,41.738306,17150.000000
14,KCLE20050102_130510,12,-0.469,225.58,291.722878,45.261624,-81.91,41.748077,22630.811808
15,KCLE20050102_125918,6,0.233,519.10,151.050000,49.250000,-82.74,40.423213,24625.000000
16,KCLE20050102_125918,6,-0.311,308.20,414.100000,17.500000,-81.18,41.374122,8750.000000
16,KCLE20050102_130510,12,-0.518,304.63,416.614085,31.481690,-81.16,41.390084,15740.845070
17,KCLE20050102_130510,12,0.325,549.65,138.100000,47.200000,-82.81,40.285051,23600.000000
17,KCLE20050102_131102,18,0.399,552.05,133.844841,51.816510,-82.84,40.274018,25908.255159
17,KCLE20050102_131654,23,0.050,553.69,137.711335,53.678808,-82.81,40.266853,26839.403836
18,KCLE20050102_132248,29,0.524,354.45,180.100000,46.100000,-82.57,41.165699,23050.000000
19,KCLE20050103_125648,3,0.040,220.80,354.000000,23.800000,-81.54,41.769150,11900.000000
19,KCLE20050103_130238,9,-0.144,221.35,356.722948,33.555037,-81.52,41.766634,16777.518657
22,KCLE20050105_122533,-28,-0.061,435.35,531.950000,52.150000,-80.49,40.795432,26075.000000
22,KCLE20050105_123125,-22,-0.149,434.09,535.198276,63.570690,-80.47,40.800880,31785.344828
23,KCLE20050105_122533,-28,0.046,271.90,546.900000,52.100000,-80.38,41.530065,26050.000000
23,KCLE20050105_123125,-22,-0.041,268.48,544.402379,64.323787,-80.40,41.545635,32161.893435
23,KCLE20050105_123717,-16,0.165,265.28,538.878411,61.924627,-80.43,41.560483,30962.313574
25-31,KCLE20050105_124309,-10,0.038,284.90,544.200000,54.800000,-80.40,41.471759,27400.000000
25-31,KCLE20050105_124903,-4,0.228,281.28,546.354783,57.012174,-80.38,41.487869,28506.086957
25-31,KCLE20050105_125457,1,0.175,276.61,544.199192,56.019147,-80.40,41.509069,28009.573256
25-31,KCLE20050105_130051,7,0.000,271.37,542.261115,55.617820,-80.41,41.532806,27808.909887
25-31,KCLE20050105_130643,13,0.000,266.13,540.323038,55.216493,-80.42,41.556542,27608.246518
25-31,KCLE20050105_131236,19,0.000,260.89,538.384961,54.815166,-80.43,41.580278,27407.583148
25-31,KCLE20050105_131828,25,0.000,255.65,536.446884,54.413840,-80.44,41.604012,27206.919779
25-31,KCLE20050105_132422,31,0.000,250.40,534.508807,54.012513,-80.45,41.627745,27006.256409
25-31,KCLE20050105_133014,37,0.000,245.16,532.570730,53.611186,-80.46,41.651476,26805.593040
25-31,KCLE20050105_133608,43,0.000,239.92,530.632653,53.209859,-80.48,41.675207,26604.929670
25-31,KCLE20050105_134159,48,0.000,235.55,529.017588,52.875420,-80.48,41.694982,26437.710196
25-31,KCLE20050105_134751,54,0.000,230.31,527.079511,52.474094,-80.50,41.718710,26237.046826
25-31,KCLE20050105_135346,60,0.000,225.07,525.141434,52.072767,-80.51,41.742438,26036.383457
25-31,KCLE20050105_135938,66,0.000,219.83,523.203357,51.671440,-80.52,41.766164,25835.720087
25-31,KCLE20050105_140532,72,0.000,214.59,521.265280,51.270113,-80.53,41.789889,25635.056718
25-31,KCLE20050105_141126,78,0.000,209.35,519.327203,50.868787,-80.54,41.813613,25434.393348
25-31,KCLE20050105_141720,84,0.000,204.11,517.389126,50.467460,-80.55,41.837336,25233.729979
25-31,KCLE20050105_142313,90,-0.228,207.40,532.342902,64.443958,-80.46,41.821480,32221.979055
25-31,KCLE20050105_142904,96,0.000,202.98,532.037635,65.432429,-80.46,41.841381,32716.214705
25-31,KCLE20050105_143456,101,-0.106,209.54,532.482383,64.835790,-80.46,41.811813,32417.895239
25-31,KCLE20050105_131236,19,0.072,332.50,560.100000,35.800000,-80.31,41.256264,17900.000000
33,KCLE20050106_131007,17,-0.081,300.70,51.200000,51.200000,-83.35,41.400290,25600.000000
34,KCLE20050106_131559,22,-0.279,170.10,114.650000,65.450000,-82.98,41.992432,32725.000000
34,KCLE20050106_132153,28,-0.554,166.54,113.331614,76.282287,-82.99,42.008390,38141.143498
37,KCLE20050109_123918,-14,-0.122,291.40,362.950000,12.450000,-81.48,41.451161,6225.000000
37,KCLE20050109_124514,-8,-0.421,291.38,362.476439,23.048911,-81.49,41.451243,11524.455677
39,KCLE20050109_131437,21,0.359,307.65,240.250000,29.550000,-82.22,41.378065,14775.000000
39,KCLE20050109_132029,27,0.311,308.18,237.277778,37.611111,-82.23,41.375633,18805.555556
40,KCLE20050110_122302,-30,-0.124,257.85,253.100000,32.500000,-82.14,41.602473,16250.000000
45,KCLE20050111_130140,9,0.162,364.10,509.850000,13.150000,-80.61,41.117674,6575.000000
46,KCLE20050111_131909,27,0.460,418.80,43.950000,32.750000,-83.38,40.868127,16375.000000
47,KCLE20050112_122504,-27,0.038,526.60,141.900000,25.100000,-82.79,40.389018,12550.000000
47,KCLE20050112_123051,-22,-0.046,526.91,143.174971,37.106463,-82.78,40.387684,18553.231492
48,KCLE20050113_122836,-24,0.233,322.95,239.550000,12.850000,-82.22,41.309172,6425.000000
49,KCLE20050113_124012,-12,0.165,155.50,413.050000,58.850000,-81.18,42.061546,29425.000000
49,KCLE20050113_124600,-6,0.117,151.18,418.821930,71.144737,-81.14,42.080794,35572.368421
51,KCLE20050114_125607,5,0.655,304.35,240.350000,28.650000,-82.22,41.392924,14325.000000
51,KCLE20050114_130201,11,0.670,304.92,235.843750,32.818750,-82.24,41.390276,16409.375000
51,KCLE20050114_130753,16,0.657,306.91,232.932851,31.307486,-82.26,41.381245,15653.742848
51,KCLE20050114_131344,22,0.667,310.75,236.838635,34.332982,-82.24,41.364028,17166.491239
51,KCLE20050114_131937,28,0.648,309.86,235.934357,33.218103,-82.24,41.368055,16609.051541
51,KCLE20050114_132529,34,0.430,314.88,232.953776,32.441154,-82.26,41.345362,16220.577152
51,KCLE20050114_133121,40,0.348,316.48,232.525460,32.327422,-82.26,41.338170,16163.710863
51,KCLE20050114_133713,46,0.256,317.14,234.566433,31.927025,-82.25,41.335235,15963.512691
51,KCLE20050114_140043,69,0.000,321.29,239.361868,30.521347,-82.22,41.316619,15260.673649
