track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
2,KDFX20110101_223134_V04,-82.519,0.082,382.113,416.878,5.266,-99.860,28.745,2632.763,20110101_163134
2,KDFX20110101_224141_V04,-72.403,0.108,383.119,417.564,14.245,-99.855,28.741,7122.520,20110101_164141
3,KDFX20110101_231205_V04,-42.003,0.096,380.512,413.669,10.677,-99.868,28.759,5338.518,20110101_171205
1,KDFX20110102_222623_V04,-88.411,0.111,178.557,261.221,3.178,-100.906,29.446,1589.005,20110102_162623
5,KDFX20110106_004155_V04,44.917,0.059,223.606,281.927,12.732,-100.674,29.353,6365.818,20110105_184155
5,KDFX20110106_005200_V04,55.000,0.118,223.192,285.312,22.430,-100.676,29.338,11215.034,20110105_185200
1,KDFX20110105_230055_V04,-56.083,0.213,241.421,388.294,12.187,-100.581,28.874,6093.718,20110105_170055
4,KDFX20110106_003150_V04,34.833,0.070,261.337,438.718,17.197,-100.478,28.647,8598.570,20110105_183150
1,KDFX20110107_231033_V04,-47.980,0.130,422.965,425.269,2.969,-99.651,28.706,1484.360,20110107_171033
3,KDFX20110108_234859_V04,-10.327,0.053,42.632,164.104,71.328,-101.612,29.879,35663.853,20110108_174859
3,KDFX20110108_235409_V04,-5.160,0.079,42.722,163.471,77.801,-101.612,29.882,38900.732,20110108_175409
3,KDFX20110108_235920_V04,0.023,0.105,44.918,161.612,75.817,-101.601,29.890,37908.418,20110108_175920
3,KDFX20110109_000431_V04,5.206,0.155,49.160,152.389,79.359,-101.579,29.932,39679.480,20110108_180431
3,KDFX20110109_000942_V04,10.390,-1.000,52.573,145.699,81.709,-101.562,29.962,40854.669,20110108_180942
3,KDFX20110109_001453_V04,15.573,0.050,59.513,152.524,81.814,-101.526,29.932,40907.154,20110108_181453
3,KDFX20110109_002003_V04,20.740,0.054,65.767,151.972,76.046,-101.493,29.935,38022.880,20110108_182003
3,KDFX20110109_002514_V04,25.923,0.080,71.586,150.351,73.861,-101.463,29.942,36930.290,20110108_182514
1,KDFX20110108_230224_V04,-56.910,0.067,201.911,420.333,24.979,-100.782,28.729,12489.679,20110108_170224
1,KDFX20110108_230734_V04,-51.744,0.436,202.569,418.482,30.949,-100.779,28.737,15474.358,20110108_170734
1,KDFX20110108_231245_V04,-46.560,0.162,203.806,413.439,32.425,-100.773,28.760,16212.720,20110108_171245
