track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
1,KGRK20000107_000214,-1421,0.060,482.04,561.341064,43.090591,-96.44,29.539517,21545.295715,20000106_180214
1,KGRK20000107_001205,-1411,0.052,485.06,556.832635,51.687241,-96.43,29.559739,25843.620312,20000106_181205
2,KGRK20000107_010228,-1361,0.051,322.61,392.323120,17.740105,-97.27,30.305226,8870.052338,20000106_190228
2,KGRK20000107_011218,-1351,0.151,327.74,382.862458,26.540051,-97.24,30.347869,13270.025562,20000106_191218
3,KGRK20000107_011218,-1351,0.341,374.84,270.958923,12.496666,-96.99,30.852055,6248.332977,20000106_191218
1,KGRK20000107_221751,-86,0.063,133.16,228.115356,21.391394,-98.26,31.042921,10695.696831,20000107_161751
2,KGRK20000107_235702,14,0.060,105.86,422.778320,29.067783,-98.39,30.164003,14533.891678,20000107_175702
1,KGRK20000110_002724,-1398,0.349,538.07,162.592163,22.091438,-96.13,31.335327,11045.719147,20000109_182724
2,KGRK20000110_004704,-1378,0.055,527.60,219.310974,16.523209,-96.19,31.080091,8261.604309,20000109_184704
3,KGRK20000110_005654,-1369,0.092,287.85,476.950684,12.771591,-97.45,29.923558,6385.795593,20000109_185654
2,KGRK20000111_001638,-1410,0.228,390.42,151.977325,20.440010,-96.91,31.388348,10220.005035,20000110_181638
2,KGRK20000111_002629,-1400,0.156,390.41,150.474876,31.945566,-96.91,31.395124,15972.783038,20000110_182629
2,KGRK20000111_003619,-1390,0.063,390.90,147.646938,31.649203,-96.90,31.407867,15824.601744,20000110_183619
4,KGRK20000111_011539,-1351,0.062,286.96,482.909210,16.619200,-97.45,29.896679,8309.599876,20000110_191539
4,KGRK20000111_012530,-1341,0.090,286.81,480.823881,24.955833,-97.45,29.906085,12477.916472,20000110_192530
1,KGRK20000110_234557,0,0.072,399.32,147.738464,29.250565,-96.86,31.407284,14625.282288,20000110_174557
3,KGRK20000111_005559,-1371,0.182,416.33,463.565247,13.521179,-96.78,29.982549,6760.589600,20000110_185559
1,KGRK20000111_223114,-75,0.119,183.46,287.510986,10.134850,-97.99,30.776568,5067.424774,20000111_163114
2,KGRK20000112_003903,-1388,0.283,74.22,423.048187,17.775414,-98.55,30.161407,8887.706757,20000111_183903
3,KGRK20000112_003903,-1388,0.145,247.44,331.068817,18.918152,-97.66,30.581259,9459.075928,20000111_183903
1,KGRK20000113_001121,-1417,0.554,249.40,339.982513,11.845615,-97.65,30.541078,5922.807693,20000112_181121
1,KGRK20000113_002111,-1407,0.856,255.43,336.225442,19.021042,-97.62,30.558083,9510.520966,20000112_182111
1,KGRK20000113_003101,-1397,0.916,254.72,329.863159,27.629298,-97.62,30.586771,13814.649012,20000112_183101
1,KGRK20000113_004051,-1388,0.836,259.69,329.545706,30.457361,-97.59,30.588247,15228.680713,20000112_184051
1,KGRK20000113_005041,-1378,0.175,268.51,318.752238,43.116824,-97.55,30.636993,21558.411959,20000112_185041
1,KGRK20000113_010031,-1368,-1.000,277.09,308.634859,55.160256,-97.50,30.682672,27580.127920,20000112_190031
1,KGRK20000113_011021,-1358,0.169,282.24,305.967511,50.806057,-97.48,30.694723,25403.028459,20000112_191021
1,KGRK20000113_012012,-1348,0.135,277.83,296.433223,63.018842,-97.50,30.737705,31509.420983,20000112_192012
1,KGRK20000113_013001,-1338,0.133,280.85,292.361445,67.610305,-97.48,30.756081,33805.152618,20000112_193001
2,KGRK20000113_002111,-1407,0.065,251.03,406.417755,14.488354,-97.64,30.241459,7244.176865,20000112_182111
2,KGRK20000113_003101,-1397,0.806,236.35,391.568677,20.279880,-97.71,30.308260,10139.940206,20000112_183101
2,KGRK20000113_004051,-1388,0.059,249.57,399.639710,24.091274,-97.64,30.272015,12045.636865,20000112_184051
3,KGRK20000114_000254,-1427,0.939,227.06,372.401917,23.534031,-97.76,30.394574,11767.015457,20000113_180254
3,KGRK20000114_001243,-1417,0.954,220.24,379.460508,31.266323,-97.80,30.362630,15633.161333,20000113_181243
3,KGRK20000114_002233,-1407,0.871,220.89,377.552292,31.471677,-97.79,30.371247,15735.838646,20000113_182233
3,KGRK20000114_003223,-1397,0.872,208.58,404.120536,49.269349,-97.86,30.251200,24634.674355,20000113_183223
3,KGRK20000114_004213,-1387,0.870,197.34,405.641577,62.480499,-97.92,30.244113,31240.249552,20000113_184213
3,KGRK20000114_005203,-1377,0.238,190.78,403.666832,70.043883,-97.95,30.252875,35021.941281,20000113_185203
3,KGRK20000114_010152,-1368,0.062,186.95,407.761344,70.229082,-97.97,30.234319,35114.541054,20000113_190152
1,KGRK20000113_235304,5,0.734,232.44,363.433746,14.399757,-97.73,30.435101,7199.878693,20000113_175304
7,KGRK20000114_001243,-1417,0.058,489.06,335.409332,5.694199,-96.40,30.558232,2847.099304,20000113_181243
8,KGRK20000114_002233,-1407,0.067,171.10,378.301636,17.114727,-98.05,30.366788,8557.363510,20000113_182233
9,KGRK20000114_003223,-1397,0.050,327.18,134.084625,17.044739,-97.24,31.469827,8522.369385,20000113_183223
1,KGRK20000116_223800,-73,0.054,211.24,374.953369,4.587852,-97.84,30.382800,2293.926239,20000116_163800
1,KGRK20000118_001643,-1416,0.497,244.77,347.144348,12.056522,-97.67,30.508727,6028.261185,20000117_181643
1,KGRK20000118_002631,-1406,0.627,249.21,340.538102,20.171851,-97.65,30.538571,10085.925687,20000117_182631
1,KGRK20000118_003620,-1396,0.846,253.68,334.385867,26.374151,-97.62,30.566363,13187.075437,20000117_183620
1,KGRK20000118_004611,-1386,0.813,255.69,329.314691,29.574689,-97.61,30.589254,14787.344660,20000117_184611
1,KGRK20000118_005600,-1376,0.552,259.94,328.821241,31.809985,-97.59,30.591517,15904.992521,20000117_185600
4,KGRK20000118_004611,-1386,0.250,239.54,394.178650,15.466431,-97.70,30.296530,7733.215332,20000117_184611
4,KGRK20000118_005600,-1376,0.277,241.09,388.536962,27.143749,-97.69,30.321994,13571.874721,20000117_185600
4,KGRK20000118_010549,-1367,0.238,243.34,385.376506,28.744067,-97.68,30.336276,14372.033293,20000117_190549
4,KGRK20000118_011539,-1357,0.279,240.68,374.928545,36.182026,-97.69,30.383367,18091.013140,20000117_191539
1,KGRK20000125_010621,-1372,0.413,461.14,295.040649,11.492134,-96.54,30.741310,5746.067047,20000124_190621
1,KGRK20000125_011610,-1362,0.075,463.97,288.825119,27.465436,-96.53,30.769244,13732.718034,20000124_191610
1,KGRK20000127_015405,114,0.257,255.74,399.191010,21.154259,-97.61,30.274099,10577.129364,20000126_195405
2,KGRK20000127_021345,133,0.078,363.78,287.593292,15.715431,-97.05,30.777197,7857.715607,20000126_201345
2,KGRK20000129_003744,35,0.101,389.16,234.376160,8.706100,-96.92,31.016788,4353.050232,20000128_183744
2,KGRK20000129_004813,46,0.061,389.14,237.532716,20.789685,-96.92,31.002553,10394.842715,20000128_184813
1,KGRK20000128_230807,1387,0.184,382.25,220.693481,7.179527,-96.95,31.078617,3589.763641,20000128_170807
