track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
1,KEWX20200102_000616_V06,-1418,0.393,28.80,358.194824,49.964840,-99.43,29.433732,24982.419968,20200101_180616
1,KEWX20200102_001255_V06,-1412,0.404,31.80,361.879062,56.802740,-99.41,29.417278,28401.370168,20200101_181255
1,KEWX20200102_001920_V06,-1405,0.200,42.34,360.113576,60.453770,-99.36,29.425796,30226.885129,20200101_181920
1,KEWX20200102_002515_V06,-1399,0.053,47.60,361.311247,60.909945,-99.33,29.420663,30454.972515,20200101_182515
1,KEWX20200102_003125_V06,-1393,-1.000,53.69,361.911936,62.353910,-99.30,29.418258,31176.955223,20200101_183125
1,KEWX20200102_003805_V06,-1386,0.120,62.02,369.766650,67.016479,-99.25,29.383234,33508.239395,20200101_183805
1,KEWX20200102_004444_V06,-1380,0.162,67.26,371.472014,65.948179,-99.23,29.375789,32974.089724,20200101_184444
1,KEWX20200102_005123_V06,-1373,-1.000,73.87,374.246170,66.084466,-99.19,29.363581,33042.232994,20200101_185123
1,KEWX20200102_010442_V06,-1360,0.058,44.09,419.451391,78.053231,-99.34,29.158249,39026.615347,20200101_190442
12,KEWX20200102_014757_V06,-1317,0.115,36.30,452.723022,52.556335,-99.38,29.007774,26278.167725,20200101_194757
1,KEWX20200102_231846_V06,-26,0.061,12.50,144.994507,21.377628,-99.52,30.394310,10688.814163,20200102_171846
1,KEWX20200102_232356_V06,-21,-1.000,12.50,144.994507,29.327628,-99.52,30.394310,14663.814163,20200102_172356
1,KEWX20200102_232907_V06,-15,0.058,21.98,143.616182,31.715832,-99.47,30.401073,15857.915961,20200102_172907
2,KEWX20200102_235004_V06,6,0.085,29.62,124.019836,34.795486,-99.44,30.489872,17397.743225,20200102_175004
3,KEWX20200103_005303_V06,-1372,0.154,26.49,349.562408,34.568245,-99.44,29.472540,17284.122467,20200102_185303
1,KEWX20200104_001906_V06,-1407,0.066,308.22,164.791779,31.380013,-97.99,30.313459,15690.006256,20200103_181906
2,KEWX20200104_004414_V06,-1382,0.069,360.06,179.489227,4.724419,-97.72,30.246808,2362.209320,20200103_184414
1,KEWX20200105_010200_V06,-1364,0.154,244.04,352.079010,30.088177,-98.32,29.468379,15044.088364,20200104_190200
1,KEWX20200106_000609_V06,-1421,0.344,202.67,346.019196,6.558868,-98.53,29.495077,3279.434204,20200105_180609
1,KEWX20200106_001426_V06,-1413,0.247,202.36,344.918963,14.970462,-98.53,29.500034,7485.231076,20200105_181426
1,KEWX20200106_002301_V06,-1404,-1.000,202.03,343.787295,24.848959,-98.53,29.505132,12424.479288,20200105_182301
1,KEWX20200106_003118_V06,-1396,0.104,229.98,348.385458,24.707927,-98.39,29.484862,12353.963332,20200105_183118
1,KEWX20200106_003935_V06,-1388,-1.000,244.50,350.319104,28.808904,-98.31,29.476323,14404.451865,20200105_183935
1,KEWX20200106_004753_V06,-1380,0.367,241.06,343.965506,30.679198,-98.33,29.504943,15339.598922,20200105_184753
1,KEWX20200106_010445_V06,-1363,0.315,230.97,345.442832,39.806106,-98.38,29.498149,19903.053141,20200105_190445
8,KEWX20200107_010215_V06,-1366,0.583,153.69,244.713593,39.235634,-98.79,29.950818,19617.816925,20200106_190215
8,KEWX20200107_011044_V06,-1358,0.376,151.20,243.742828,49.185323,-98.80,29.955122,24592.661628,20200106_191044
8,KEWX20200107_011908_V06,-1349,0.271,148.93,241.642140,54.745897,-98.81,29.964528,27372.948704,20200106_191908
8,KEWX20200107_012726_V06,-1341,0.194,149.65,233.512468,64.340816,-98.81,30.001217,32170.407946,20200106_192726
8,KEWX20200107_013544_V06,-1333,0.102,154.95,216.483371,84.855599,-98.78,30.078182,42427.799406,20200106_193544
8,KEWX20200107_014419_V06,-1324,-1.000,159.62,199.890341,104.998426,-98.76,30.153156,52499.212956,20200106_194419
8,KEWX20200107_020139_V06,-1307,0.119,192.69,185.651527,105.515367,-98.59,30.218209,52757.683596,20200106_200139
2,KEWX20200107_001821_V06,-1410,0.238,222.71,364.589417,6.524231,-98.43,29.411661,3262.115479,20200106_181821
2,KEWX20200107_002638_V06,-1402,0.058,225.00,363.834735,16.509394,-98.41,29.415101,8254.696757,20200106_182638
2,KEWX20200107_003722_V06,-1391,0.089,231.39,350.705662,30.921257,-98.38,29.474416,15460.628681,20200106_183722
2,KEWX20200107_004539_V06,-1383,0.128,239.16,348.903049,33.756207,-98.34,29.482648,16878.103308,20200106_184539
2,KEWX20200107_010215_V06,-1366,0.162,233.49,339.924927,26.068783,-98.37,29.523074,13034.391403,20200106_190215
2,KEWX20200107_011044_V06,-1358,0.132,235.98,335.458517,32.053050,-98.36,29.543253,16026.525071,20200106_191044
2,KEWX20200107_011908_V06,-1349,0.054,237.51,345.498948,32.240129,-98.35,29.497983,16120.064557,20200106_191908
10,KEWX20200107_010215_V06,-1366,0.062,367.15,185.874329,5.795845,-97.68,30.217918,2897.922516,20200106_190215
13,KEWX20200107_020139_V06,-1307,0.111,290.11,142.443481,30.447250,-98.08,30.414252,15223.625183,20200106_200139
2,KEWX20200108_001402_V06,-1415,0.202,236.09,305.638184,5.002029,-98.36,29.677766,2501.014709,20200107_181402
2,KEWX20200108_002220_V06,-1407,0.702,235.21,304.443736,11.579948,-98.36,29.683143,5789.974139,20200107_182220
2,KEWX20200108_003038_V06,-1399,0.440,229.84,304.286666,12.093503,-98.39,29.683778,6046.751483,20200107_183038
2,KEWX20200108_003857_V06,-1391,0.171,223.96,307.007402,17.521856,-98.42,29.671419,8760.928017,20200107_183857
2,KEWX20200108_004716_V06,-1382,0.490,227.99,302.494457,23.850262,-98.40,29.691836,11925.131140,20200107_184716
2,KEWX20200108_010351_V06,-1366,0.073,229.87,298.711390,29.584797,-98.39,29.708927,14792.398690,20200107_190351
1,KEWX20200107_222600_V06,-82,0.060,101.33,245.845764,3.262745,-99.06,29.943882,1631.372452,20200107_162600
4,KEWX20200108_003038_V06,-1399,0.223,225.38,363.184723,8.389938,-98.41,29.418038,4194.969177,20200107_183038
7,KEWX20200110_001626_V06,-1414,0.172,228.85,331.272308,16.302349,-98.40,29.562040,8151.174545,20200109_181626
7,KEWX20200110_002444_V06,-1406,0.191,234.05,333.186997,24.041320,-98.37,29.553475,12020.660187,20200109_182444
7,KEWX20200110_003302_V06,-1397,0.060,219.56,331.435785,39.171460,-98.44,29.561161,19585.730207,20200109_183302
2,KEWX20200110_000810_V06,-1422,0.245,306.35,324.325928,8.750420,-98.00,29.593878,4375.209808,20200109_180810
2,KEWX20200110_001626_V06,-1414,0.198,304.86,324.342176,17.643855,-98.00,29.593806,8821.927458,20200109_181626
6,KEWX20200110_001626_V06,-1414,0.207,356.16,164.154785,7.745270,-97.74,30.316017,3872.634888,20200109_181626
6,KEWX20200110_002444_V06,-1406,0.132,356.75,160.912426,16.687095,-97.73,30.330634,8343.547698,20200109_182444
9,KEWX20200110_004937_V06,-1381,0.136,382.41,169.630310,30.464905,-97.60,30.290950,15232.452393,20200109_184937
9,KEWX20200110_010611_V06,-1364,0.230,375.04,165.123565,38.737969,-97.64,30.311395,19368.984639,20200109_190611
1,KEWX20200109_235135_V06,2,0.106,189.75,331.828003,15.302635,-98.60,29.558820,7651.317596,20200109_175135
8,KEWX20200110_001626_V06,-1414,0.080,304.55,265.461334,8.395195,-98.00,29.859400,4197.597504,20200109_181626
3,KEWX20200110_230352_V06,-47,0.175,183.12,337.035034,3.058010,-98.63,29.535182,1529.005051,20200110_170352
3,KEWX20200110_230832_V06,-42,0.258,182.64,336.746758,9.214632,-98.63,29.536471,4607.315836,20200110_170832
3,KEWX20200110_231320_V06,-37,0.256,182.73,333.857681,11.004318,-98.63,29.549504,5502.159032,20200110_171320
3,KEWX20200110_231808_V06,-32,-1.000,182.71,331.543199,13.813602,-98.63,29.559944,6906.801226,20200110_171808
3,KEWX20200110_232257_V06,-28,0.083,172.50,333.819831,13.617796,-98.69,29.549424,6808.897984,20200110_172257
9,KEWX20200110_234224_V06,-8,0.386,207.43,336.119965,6.628033,-98.51,29.539821,3314.016342,20200110_174224
9,KEWX20200110_234643_V06,-4,0.060,207.18,335.953505,12.133410,-98.51,29.540567,6066.705026,20200110_174643
9,KEWX20200110_235130_V06,1,0.152,209.97,338.608398,18.952028,-98.49,29.528643,9476.013853,20200110_175130
11,KEWX20200111_000101_V06,-1430,0.396,231.51,257.612701,4.451767,-98.38,29.894329,2225.883484,20200110_180101
14,KEWX20200111_001027_V06,-1421,0.161,352.40,160.965698,9.216896,-97.76,30.330442,4608.448029,20200110_181027
15,KEWX20200111_002012_V06,-1411,0.519,363.70,241.525299,8.727722,-97.70,29.966956,4363.861084,20200110_182012
16,KEWX20200111_003853_V06,-1393,0.172,280.64,226.221619,8.532951,-98.13,30.036356,4266.475677,20200110_183853
24,KEWX20200111_011513_V06,-1356,0.078,341.44,209.153320,25.203056,-97.81,30.113205,12601.528168,20200110_191513
1,KEWX20200112_002632_V06,-1406,0.158,236.16,308.310883,5.777275,-98.36,29.665712,2888.637543,20200111_182632
4,KEWX20200113_234308_V06,-10,0.069,474.60,511.869171,29.649246,-97.13,28.744848,14824.623108,20200113_174308
6,KEWX20200114_002558_V06,-1409,0.190,432.03,516.683105,29.655813,-97.35,28.724422,14827.906609,20200113_182558
4,KEWX20200115_000734_V06,-1427,0.117,366.23,165.073975,4.357780,-97.68,30.311746,2178.890228,20200114_180734
4,KEWX20200115_001604_V06,-1418,0.137,367.52,164.238500,12.753725,-97.68,30.315496,6376.862416,20200114_181604
4,KEWX20200115_002449_V06,-1410,0.966,374.52,180.414094,11.639701,-97.64,30.242439,5819.850371,20200114_182449
4,KEWX20200115_003318_V06,-1401,0.886,378.95,180.718799,16.162009,-97.62,30.240995,8081.004506,20200114_183318
4,KEWX20200115_004147_V06,-1393,0.852,382.74,181.170305,17.379332,-97.60,30.238896,8689.666190,20200114_184147
4,KEWX20200115_005005_V06,-1384,0.299,380.41,181.127042,25.096309,-97.61,30.239130,12548.154607,20200114_185005
4,KEWX20200115_010658_V06,-1368,0.051,368.32,154.402298,31.908090,-97.67,30.359849,15954.045044,20200114_190658
17,KEWX20200115_003318_V06,-1401,0.621,431.11,419.124084,17.022507,-97.35,29.164541,8511.253357,20200114_183318
17,KEWX20200115_004147_V06,-1393,0.756,429.95,417.437672,23.862613,-97.36,29.172178,11931.306571,20200114_184147
17,KEWX20200115_005005_V06,-1384,0.754,428.09,415.107485,25.383225,-97.37,29.182738,12691.612481,20200114_185005
