track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
5,KGRK20130103_233413_V06,-6.826,0.056,24.144,388.957,26.920,-98.817,30.313,13460.102,20130103_173413
1,KGRK20130104_235737_V06,15.815,0.148,125.718,64.081,70.301,-98.303,31.782,35150.463,20130104_175737
8,KGRK20130107_010518_V06,81.941,0.219,209.738,374.132,2.750,-97.852,30.386,1375.118,20130106_190518
8,KGRK20130107_011501_V06,91.658,0.177,209.676,374.034,9.791,-97.853,30.387,4895.625,20130106_191501
14,KGRK20130107_013427_V06,111.091,0.446,267.868,180.495,8.889,-97.551,31.261,4444.416,20130106_193427
14,KGRK20130107_014410_V06,120.808,0.436,267.906,180.956,14.281,-97.551,31.258,7140.270,20130106_194410
14,KGRK20130107_015353_V06,130.525,0.472,265.935,181.506,9.099,-97.562,31.256,4549.488,20130106_195353
14,KGRK20130107_020336_V06,140.241,0.160,266.153,181.485,17.635,-97.560,31.256,8817.332,20130106_200336
1,KGRK20130107_001640_V06,33.308,0.398,271.076,179.930,5.805,-97.535,31.263,2902.275,20130106_181640
1,KGRK20130108_001010_V06,26.010,0.101,271.052,389.814,7.649,-97.533,30.317,3824.600,20130107_181010
2,KGRK20130108_003920_V06,55.177,0.082,209.946,373.303,2.258,-97.851,30.390,1129.066,20130107_183920
3,KGRK20130109_232920_V06,-16.451,0.050,331.285,195.576,41.880,-97.219,31.193,20940.022,20130109_172920
3,KGRK20130109_233417_V06,-11.501,0.087,344.451,164.037,30.303,-97.149,31.335,15151.749,20130109_173417
1,KGRK20130111_001504_V06,28.453,0.491,244.340,348.660,4.799,-97.673,30.502,2399.464,20130110_181504
1,KGRK20130111_002447_V06,38.169,0.878,246.260,346.174,11.907,-97.663,30.513,5953.255,20130110_182447
1,KGRK20130111_003429_V06,47.869,0.764,247.225,341.744,17.280,-97.658,30.533,8639.894,20130110_183429
1,KGRK20130111_004411_V06,57.569,0.675,248.428,334.536,24.500,-97.652,30.566,12249.977,20130110_184411
1,KGRK20130111_005353_V06,67.269,0.279,250.842,330.264,31.651,-97.639,30.585,15825.435,20130110_185353
3,KGRK20130111_002447_V06,38.169,0.388,236.071,397.322,9.099,-97.715,30.282,4549.261,20130110_182447
3,KGRK20130111_003429_V06,47.869,0.138,237.509,396.578,18.893,-97.708,30.286,9446.417,20130110_183429
3,KGRK20130111_004411_V06,57.569,0.261,238.885,393.658,19.108,-97.700,30.299,9554.242,20130110_184411
3,KGRK20130111_005353_V06,67.269,0.236,241.528,394.181,21.831,-97.687,30.297,10915.408,20130110_185353
5,KGRK20130111_004411_V06,57.569,0.701,50.188,425.744,46.409,-98.679,30.148,23204.412,20130110_184411
