track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
3,KBBX20100502_031637_V04,15,0.444,306.31,376.200989,10.958679,-121.60,39.152924,5479.339600,20100501_201637
3,KBBX20100502_032612_V04,25,0.253,292.34,389.390265,17.828709,-121.68,39.093519,8914.354641,20100501_202612
3,KBBX20100502_033545_V04,34,0.303,289.00,392.997276,20.841632,-121.70,39.077265,10420.815880,20100501_203545
12,KBBX20100502_033545_V04,34,0.101,110.70,288.175995,28.643250,-122.73,39.544147,14321.624756,20100501_203545
12,KBBX20100502_034519_V04,44,0.675,111.59,285.675181,34.636284,-122.73,39.555457,17318.141857,20100501_204519
14,KBBX20100502_034519_V04,44,0.111,150.00,385.600708,16.766014,-122.50,39.107352,8383.007050,20100501_204519
14,KBBX20100502_035454_V04,53,0.191,135.08,381.447483,24.732820,-122.59,39.125379,12366.409994,20100501_205454
1,KBBX20100502_023820_V04,-23,0.124,128.98,84.879395,21.641989,-122.64,40.460485,10820.994377,20100501_193820
4,KBBX20100502_031637_V04,15,0.339,264.59,247.620972,12.431522,-121.84,39.731811,6215.761185,20100501_201637
6,KBBX20100502_032612_V04,25,0.182,148.02,326.287292,16.613472,-122.51,39.374377,8306.735992,20100501_202612
7,KBBX20100502_032612_V04,25,0.106,230.77,136.137817,12.194702,-122.04,40.233307,6097.351074,20100501_202612
9,KBBX20100502_033545_V04,34,0.125,244.76,323.348969,43.206791,-121.95,39.390515,21603.395462,20100501_203545
11,KBBX20100502_033545_V04,34,0.116,285.66,283.113007,18.474075,-121.72,39.572130,9237.037659,20100501_203545
13,KBBX20100502_034519_V04,44,0.219,174.68,420.739319,34.576515,-122.35,38.950080,17288.257599,20100501_204519
16,KBBX20100503_032537_V04,23,0.170,139.42,88.100830,26.938797,-122.58,40.446494,13469.398499,20100502_202537
16,KBBX20100503_033511_V04,33,-1.000,139.42,88.100830,42.838797,-122.58,40.446494,21419.398499,20100502_203511
16,KBBX20100503_034445_V04,42,0.945,151.12,107.413489,43.250018,-122.51,40.360076,21625.008999,20100502_204445
16,KBBX20100503_035420_V04,52,0.806,172.13,117.805249,62.708777,-122.38,40.314147,31354.388687,20100502_205420
11,KBBX20100503_024724_V04,-15,0.169,273.97,358.845154,11.203094,-121.78,39.230997,5601.547241,20100502_194724
12,KBBX20100503_030631_V04,4,0.719,238.50,190.121674,16.286484,-121.99,39.990370,8143.241882,20100502_200631
14,KBBX20100503_031605_V04,14,0.378,291.98,256.605469,28.794952,-121.68,39.691524,14397.476196,20100502_201605
15,KBBX20100503_032537_V04,23,0.426,266.76,370.584717,33.709507,-121.82,39.178064,16854.753494,20100502_202537
17,KBBX20100503_033511_V04,33,0.102,217.75,381.438721,16.855148,-122.11,39.128365,8427.574158,20100502_203511
18,KBBX20100503_034445_V04,42,0.198,242.44,146.820251,25.073849,-121.97,40.185424,12536.924362,20100502_204445
19,KBBX20100503_034445_V04,42,0.167,71.79,268.707642,71.276237,-122.96,39.629444,35638.118744,20100502_204445
20,KBBX20100503_034445_V04,42,0.135,411.22,443.867249,36.165817,-120.99,38.846396,18082.908630,20100502_204445
22,KBBX20100503_034445_V04,42,0.104,156.51,427.293915,46.474106,-122.46,38.919859,23237.052917,20100502_204445
29,KBBX20100504_033151_V04,28,0.207,492.63,477.543060,33.701157,-120.52,38.691191,16850.578308,20100503_203151
29,KBBX20100504_034125_V04,38,0.536,503.58,486.343120,36.772399,-120.46,38.650939,18386.199629,20100503_204125
29,KBBX20100504_035058_V04,47,0.313,521.67,491.825285,41.076294,-120.36,38.625152,20538.146835,20100503_205058
29,KBBX20100504_040032_V04,57,0.184,533.78,492.688286,60.840768,-120.29,38.620479,30420.384113,20100503_210032
24,KBBX20100504_025338_V04,-10,0.105,389.06,464.598633,22.206339,-121.12,38.753659,11103.169441,20100503_195338
24,KBBX20100504_030313_V04,0,-1.000,389.06,464.598633,38.106339,-121.12,38.753659,19053.169441,20100503_200313
24,KBBX20100504_031246_V04,9,-1.000,389.06,464.598633,52.416339,-121.12,38.753659,26208.169441,20100503_201246
24,KBBX20100504_032218_V04,19,0.129,417.85,488.823670,61.047247,-120.95,38.643700,30523.623438,20100503_202218
24,KBBX20100504_033151_V04,28,-1.000,432.11,500.821269,71.757184,-120.87,38.589155,35878.592116,20100503_203151
24,KBBX20100504_034125_V04,38,0.114,429.48,495.136597,63.923134,-120.89,38.614857,31961.566925,20100503_204125
24,KBBX20100504_035058_V04,47,0.280,430.30,482.770653,67.680849,-120.88,38.670521,33840.424328,20100503_205058
26,KBBX20100504_031246_V04,9,0.142,322.02,406.811340,47.850426,-121.50,39.014996,23925.212860,20100503_201246
26,KBBX20100504_032218_V04,19,0.129,319.92,422.550883,63.335830,-121.52,38.944120,31667.914835,20100503_202218
26,KBBX20100504_033151_V04,28,-1.000,318.14,435.914646,77.293814,-121.53,38.883940,38646.907077,20100503_203151
26,KBBX20100504_034125_V04,38,0.511,298.45,390.107544,21.116165,-121.64,39.090297,10558.082581,20100503_204125
35,KBBX20100504_035058_V04,47,0.274,164.63,123.331848,53.038513,-122.43,40.288971,26519.256592,20100503_205058
35,KBBX20100504_040032_V04,57,0.644,169.69,122.450530,59.144547,-122.40,40.293137,29572.273743,20100503_210032
36,KBBX20100504_035058_V04,47,0.192,235.43,162.607574,27.975254,-122.01,40.114209,13987.627029,20100503_205058
36,KBBX20100504_040032_V04,57,0.167,252.62,156.819281,45.674314,-121.91,40.140557,22837.157089,20100503_210032
21,KBBX20100504_023431_V04,-29,0.193,272.05,358.012451,10.913437,-121.79,39.234733,5456.718445,20100503_193431
22,KBBX20100504_024405_V04,-19,0.326,121.75,314.369904,6.793728,-122.67,39.426785,3396.863937,20100503_194405
25,KBBX20100504_031246_V04,9,0.588,270.49,370.639343,15.562405,-121.80,39.177852,7781.202316,20100503_201246
27,KBBX20100504_031246_V04,9,0.135,122.29,314.569183,7.456821,-122.66,39.425915,3728.410721,20100503_201246
28,KBBX20100504_032218_V04,19,0.115,254.90,168.309692,20.523811,-121.90,40.088846,10261.905670,20100503_202218
30,KBBX20100504_033151_V04,28,0.163,135.41,359.665588,15.615982,-122.58,39.223487,7807.991028,20100503_203151
34,KBBX20100504_034125_V04,38,0.102,374.27,396.115387,31.750801,-121.20,39.062445,15875.400543,20100503_204125
33,KBBX20100505_031131_V04,7,0.378,271.01,365.736115,15.138680,-121.80,39.199939,7569.339752,20100504_201131
33,KBBX20100505_032105_V04,17,0.871,270.61,366.038176,23.439140,-121.80,39.198575,11719.570168,20100504_202105
36,KBBX20100505_033038_V04,26,0.427,289.05,402.593140,23.454430,-121.69,39.034047,11727.214813,20100504_203038
36,KBBX20100505_034013_V04,36,0.159,287.74,395.950261,30.173555,-121.70,39.063961,15086.777722,20100504_204013
41,KBBX20100505_034013_V04,36,0.106,226.30,172.606659,8.012917,-122.06,40.068997,4006.458282,20100504_204013
41,KBBX20100505_034947_V04,45,0.162,234.47,174.729878,14.759351,-122.02,40.059604,7379.675525,20100504_204947
35,KBBX20100505_032105_V04,17,0.119,241.51,185.478333,29.065765,-121.97,40.011332,14532.882690,20100504_202105
39,KBBX20100505_034013_V04,36,0.468,135.02,332.556824,34.256802,-122.59,39.345546,17128.400803,20100504_204013
40,KBBX20100505_034013_V04,36,0.202,321.86,356.825317,11.609764,-121.51,39.240123,5804.882050,20100504_204013
40,KBBX20100506_031831_V04,13,0.509,310.30,388.009369,16.031265,-121.57,39.099732,8015.632629,20100505_201831
40,KBBX20100506_032806_V04,23,0.206,300.76,394.746427,27.325561,-121.63,39.069404,13662.780452,20100505_202806
39,KBBX20100506_024949_V04,-16,0.104,278.62,359.070953,11.830406,-121.76,39.230012,5915.203094,20100505_194949
43,KBBX20100506_031831_V04,13,0.171,266.42,253.590118,8.278732,-121.83,39.704948,4139.366150,20100505_201831
45,KBBX20100506_032806_V04,23,0.119,214.39,302.222046,20.612816,-122.13,39.485038,10306.407928,20100505_202806
