track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
11,KBBX20050502_034022,39,0.187,405.88,451.424652,67.761215,-121.02,38.812525,33880.607605,20050501_204022
11,KBBX20050502_035008,49,0.132,402.82,455.334292,75.991062,-121.04,38.795008,37995.531246,20050501_205008
13,KBBX20050502_035008,49,0.623,99.70,149.214081,7.227371,-122.81,40.169219,3613.685608,20050501_205008
13,KBBX20050502_035955,58,0.355,102.75,149.159561,13.491067,-122.79,40.169644,6745.533631,20050501_205955
1,KBBX20050502_024145,-20,0.342,43.51,277.344086,29.783554,-123.12,39.588562,14891.777039,20050501_194145
2,KBBX20050502_030117,0,0.216,489.68,511.012787,6.722916,-120.54,38.540614,3361.457825,20050501_200117
2,KBBX20050502_031103,10,-1.000,489.68,511.012787,22.622916,-120.54,38.540614,11311.457825,20050501_201103
2,KBBX20050502_032049,19,0.125,495.09,510.253296,11.578560,-120.51,38.543739,5789.279938,20050501_202049
4,KBBX20050502_030117,0,0.109,73.71,149.814453,11.797515,-122.96,40.164882,5898.757458,20050501_200117
5,KBBX20050502_031103,10,0.138,346.69,318.334625,3.400131,-121.36,39.413223,1700.065613,20050501_201103
6,KBBX20050502_031103,10,0.138,269.64,468.838989,7.266754,-121.81,38.735563,3633.377075,20050501_201103
7,KBBX20050502_032049,19,0.791,209.77,349.948364,6.808067,-122.15,39.269986,3404.033661,20050501_202049
10,KBBX20050502_033036,29,0.115,432.98,407.717163,51.301674,-120.86,39.008443,25650.836945,20050501_203036
12,KBBX20050502_034022,39,0.121,286.74,389.506958,28.029839,-121.71,39.092977,14014.919281,20050501_204022
16,KBBX20050502_035008,49,0.162,531.36,472.144012,65.301895,-120.30,38.713159,32650.947571,20050501_205008
13,KBBX20050504_023424,-29,0.151,312.37,273.006744,17.833206,-121.56,39.617650,8916.603088,20050503_193424
13,KBBX20050504_024410,-19,0.460,317.37,274.779249,25.479352,-121.53,39.609646,12739.676222,20050503_194410
17,KBBX20050504_031329,10,0.894,268.55,358.082001,15.211212,-121.81,39.234389,7605.606079,20050503_201329
17,KBBX20050504_032315,20,0.154,269.56,368.732566,35.736684,-121.81,39.186431,17868.342232,20050503_202315
18,KBBX20050504_031329,10,0.179,413.97,415.345184,44.106506,-120.97,38.974764,22053.253174,20050503_201329
18,KBBX20050504_032315,20,0.104,408.02,429.725310,56.059050,-121.01,38.910189,28029.525154,20050503_202315
14,KBBX20050504_023424,-29,0.130,366.79,237.576874,3.335114,-121.24,39.776573,1667.556763,20050503_193424
16,KBBX20050504_030343,0,0.238,299.03,197.530762,6.904892,-121.64,39.957561,3452.445984,20050503_200343
19,KBBX20050504_032315,20,0.422,204.56,295.102600,7.009781,-122.19,39.516841,3504.890442,20050503_202315
21,KBBX20050504_035234,49,0.424,440.01,480.839996,60.082027,-120.83,38.678842,30041.013718,20050503_205234
19,KBBX20050505_023441,-30,0.955,368.61,490.011353,32.434624,-121.24,38.639661,16217.311859,20050504_193441
19,KBBX20050505_023954,-25,-1.000,368.61,490.011353,40.384624,-121.24,38.639661,20192.311859,20050504_193954
19,KBBX20050505_024508,-19,0.421,372.26,487.939806,41.148764,-121.22,38.648918,20574.381854,20050504_194508
31,KBBX20050505_034242,38,0.138,527.98,501.482849,65.482079,-120.32,38.581254,32741.039276,20050504_204242
31,KBBX20050505_034756,43,0.736,527.15,497.469791,70.277855,-120.33,38.599381,35138.927344,20050504_204756
