track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
29,KBYX20050502_002226,-1414,0.104,354.31,282.774536,27.449936,-81.44,24.674456,13724.967957,20050501_202226
29,KBYX20050502_002644,-1410,0.351,353.47,283.414619,32.749558,-81.44,24.671574,16374.778889,20050501_202644
29,KBYX20050502_003104,-1405,0.560,355.12,286.093682,33.059352,-81.43,24.659466,16529.676058,20050501_203104
29,KBYX20050502_003524,-1401,-1.000,356.08,287.926073,34.296791,-81.43,24.651186,17148.395562,20050501_203524
29,KBYX20050502_003944,-1397,-1.000,357.05,289.758465,35.534230,-81.42,24.642906,17767.115065,20050501_203944
29,KBYX20050502_004402,-1392,0.194,349.16,289.485196,40.225622,-81.46,24.644208,20112.810876,20050501_204402
29,KBYX20050502_004820,-1388,0.336,345.91,293.620398,44.420842,-81.48,24.625567,22210.421197,20050501_204820
11,KBYX20050501_234753,-9,0.539,219.61,472.115662,16.743883,-82.10,23.819458,8371.941566,20050501_194753
11,KBYX20050501_235212,-4,0.380,221.03,474.670673,25.925423,-82.09,23.807942,12962.711410,20050501_195212
11,KBYX20050501_235631,0,0.592,233.14,473.073924,34.050334,-82.03,23.815291,17025.166889,20050501_195631
26,KBYX20050502_002226,-1414,0.865,213.18,471.633545,32.581612,-82.13,23.821549,16290.805817,20050501_202226
26,KBYX20050502_002644,-1410,0.878,216.15,470.731820,35.796383,-82.11,23.825660,17898.191562,20050501_202644
26,KBYX20050502_003104,-1405,0.471,209.63,462.096178,45.571619,-82.15,23.864554,22785.809525,20050501_203104
26,KBYX20050502_003524,-1401,0.644,223.42,470.758820,40.344643,-82.08,23.825631,20172.321320,20050501_203524
26,KBYX20050502_003944,-1397,-1.000,223.42,470.758820,46.704643,-82.08,23.825631,23352.321320,20050501_203944
26,KBYX20050502_004402,-1392,0.205,229.19,467.072955,53.580958,-82.05,23.842338,26790.478754,20050501_204402
6,KBYX20050501_233912,-17,0.560,309.09,460.253632,33.386902,-81.66,23.873517,16693.450928,20050501_193912
6,KBYX20050501_234332,-13,0.540,309.42,461.968580,38.614212,-81.66,23.865774,19307.105913,20050501_194332
6,KBYX20050501_234753,-9,-1.000,309.67,463.215815,44.150437,-81.66,23.860143,22075.218630,20050501_194753
6,KBYX20050501_235212,-4,0.216,316.63,491.934784,17.822128,-81.62,23.730478,8911.064148,20050501_195212
6,KBYX20050501_235631,0,0.214,317.03,493.142464,22.854319,-81.62,23.725025,11427.159618,20050501_195631
20,KBYX20050502_000051,-1436,0.160,97.81,287.567810,16.913815,-82.70,24.649746,8456.907272,20050501_200051
20,KBYX20050502_000509,-1431,0.911,99.34,296.183677,27.821123,-82.69,24.610906,13910.561278,20050501_200509
19,KBYX20050502_000051,-1436,0.259,258.82,497.358337,24.382679,-81.91,23.705881,12191.339493,20050501_200051
19,KBYX20050502_000509,-1431,-1.000,258.82,497.358337,32.332679,-81.91,23.705881,16166.339493,20050501_200509
19,KBYX20050502_000929,-1427,-1.000,258.82,497.358337,38.692679,-81.91,23.705881,19346.339493,20050501_200929
19,KBYX20050502_001347,-1423,0.600,263.70,481.280887,36.684057,-81.88,23.778492,18342.028274,20050501_201347
30,KBYX20050502_003104,-1405,0.553,167.87,389.738831,24.685188,-82.35,24.190448,12342.594147,20050501_203104
30,KBYX20050502_003524,-1401,0.162,166.90,390.745280,32.166754,-82.36,24.185884,16083.377227,20050501_203524
1,KBYX20050501_233034,-26,0.347,89.11,311.771729,26.097813,-82.74,24.540206,13048.906326,20050501_193034
2,KBYX20050501_233034,-26,0.245,211.59,304.555573,7.873795,-82.14,24.575744,3936.897278,20050501_193034
3,KBYX20050501_233034,-26,0.198,256.06,190.031525,7.386181,-81.92,25.093162,3693.090439,20050501_193034
4,KBYX20050501_233452,-22,0.118,219.96,202.281891,11.152306,-82.10,25.037502,5576.152802,20050501_193452
5,KBYX20050501_233452,-22,0.100,93.43,363.103607,23.781536,-82.72,24.308652,11890.768051,20050501_193452
8,KBYX20050501_233912,-17,0.168,309.86,286.873749,11.422821,-81.65,24.656184,5711.410522,20050501_193912
9,KBYX20050501_233912,-17,0.115,231.76,197.313782,6.970955,-82.04,25.060069,3485.477448,20050501_193912
