track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
1,KAMX20200502_001708_V06,-1416,0.278,305.92,389.849823,6.917763,-80.38,25.205021,3458.881378,20200501_201708
2,KAMX20200502_003435_V06,-1399,0.344,237.37,381.607727,63.373207,-80.72,25.241895,31686.603546,20200501_203435
3,KAMX20200503_002530_V06,-1409,0.152,275.78,368.828064,23.378586,-80.53,25.299858,11689.292908,20200502_202530
3,KAMX20200503_003413_V06,-1400,0.448,276.13,364.521040,44.709746,-80.53,25.319299,22354.873232,20200502_203413
3,KAMX20200503_004256_V06,-1392,0.283,259.27,360.878650,57.875796,-80.62,25.335647,28937.897795,20200502_204256
4,KAMX20200503_002530_V06,-1409,0.132,280.35,311.152832,33.731018,-80.51,25.560190,16865.509033,20200502_202530
5,KAMX20200504_002119_V06,-1413,0.165,284.88,352.545532,14.328320,-80.49,25.373380,7164.159775,20200503_202119
5,KAMX20200504_003002_V06,-1404,0.351,280.94,356.574587,24.324736,-80.51,25.355183,12162.367943,20200503_203002
5,KAMX20200504_003845_V06,-1396,0.143,260.51,364.555203,43.211534,-80.61,25.319062,21605.767234,20200503_203845
6,KAMX20200504_003002_V06,-1404,0.402,282.20,304.365204,34.289600,-80.50,25.590831,17144.800186,20200503_203002
6,KAMX20200504_003845_V06,-1396,0.389,281.14,303.696124,44.092822,-80.51,25.593848,22046.410772,20200503_203845
6,KAMX20200504_004729_V06,-1387,0.290,283.44,314.921665,54.334376,-80.50,25.543190,27167.187882,20200503_204729
15,KAMX20200505_003430_V06,-1401,0.203,334.80,316.994354,12.399506,-80.24,25.533755,6199.752808,20200504_203430
15,KAMX20200505_004313_V06,-1392,0.175,328.45,316.990134,24.600114,-80.27,25.533808,12300.057070,20200504_204313
15,KAMX20200505_004821_V06,-1387,0.139,316.28,317.594216,28.498964,-80.33,25.531128,14249.481915,20200504_204821
8,KAMX20200505_001507_V06,-1420,0.144,300.94,340.822021,13.790985,-80.41,25.426313,6895.492554,20200504_201507
8,KAMX20200505_002548_V06,-1410,0.123,298.76,352.660530,27.230758,-80.42,25.372880,13615.379083,20200504_202548
13,KAMX20200505_003430_V06,-1401,0.324,474.17,285.141174,53.721664,-79.55,25.675049,26860.832214,20200504_203430
13,KAMX20200505_004313_V06,-1392,0.376,473.40,284.182244,60.528411,-79.55,25.679399,30264.205319,20200504_204313
13,KAMX20200505_004821_V06,-1387,0.444,474.00,278.801788,51.572868,-79.55,25.703664,25786.434174,20200504_204821
13,KAMX20200505_005343_V06,-1382,0.290,473.51,278.577131,56.929707,-79.55,25.704692,28464.853404,20200504_205343
9,KAMX20200505_001507_V06,-1420,0.142,277.65,301.670105,38.478085,-80.52,25.602980,19239.042282,20200504_201507
9,KAMX20200505_002548_V06,-1410,-1.000,277.65,301.670105,54.378085,-80.52,25.602980,27189.042282,20200504_202548
9,KAMX20200505_003430_V06,-1401,0.266,286.71,284.663513,20.039276,-80.48,25.679764,10019.638062,20200504_203430
10,KAMX20200505_001507_V06,-1420,0.119,244.20,347.026428,19.668972,-80.69,25.398047,9834.486008,20200504_201507
11,KAMX20200505_002548_V06,-1410,0.358,329.51,327.902252,17.141895,-80.27,25.484552,8570.947647,20200504_202548
12,KAMX20200505_002548_V06,-1410,0.125,345.67,299.777191,28.643463,-80.19,25.611389,14321.731567,20200504_202548
16,KAMX20200505_003430_V06,-1401,0.192,464.52,433.800232,48.381096,-79.60,25.004380,24190.547943,20200504_203430
19,KAMX20200506_001752_V06,-1418,0.167,310.81,327.023315,7.162140,-80.36,25.488583,3581.069946,20200505_201752
19,KAMX20200506_002634_V06,-1409,0.102,304.42,326.285599,16.894589,-80.39,25.491921,8447.294658,20200505_202634
19,KAMX20200506_003130_V06,-1404,0.111,315.66,321.065809,25.025422,-80.34,25.515461,12512.710862,20200505_203130
22,KAMX20200506_001752_V06,-1418,0.117,241.31,351.011932,24.404934,-80.70,25.380030,12202.466965,20200505_201752
22,KAMX20200506_002634_V06,-1409,-1.000,241.31,351.011932,38.714934,-80.70,25.380030,19357.466965,20200505_202634
22,KAMX20200506_003130_V06,-1404,-1.000,241.31,351.011932,46.664934,-80.70,25.380030,23332.466965,20200505_203130
22,KAMX20200506_003836_V06,-1397,-1.000,241.31,351.011932,57.794934,-80.70,25.380030,28897.466965,20200505_203836
22,KAMX20200506_004331_V06,-1392,-1.000,241.31,351.011932,65.744934,-80.70,25.380030,32872.466965,20200505_204331
22,KAMX20200506_004839_V06,-1387,-1.000,241.31,351.011932,73.694934,-80.70,25.380030,36847.466965,20200505_204839
22,KAMX20200506_005347_V06,-1382,0.158,250.50,342.328070,74.885663,-80.66,25.419309,37442.831722,20200505_205347
15,KAMX20200505_234258_V06,-13,0.113,241.67,238.707275,10.575768,-80.70,25.886901,5287.883759,20200505_194258
24,KAMX20200506_002634_V06,-1409,0.373,255.77,387.144043,61.442257,-80.63,25.217072,30721.128464,20200505_202634
19,KAMX20200507_002525_V06,-1411,0.126,174.52,340.815704,15.599800,-81.04,25.425012,7799.900055,20200506_202525
23,KAMX20200508_002640_V06,-1410,0.328,291.73,370.159363,31.673359,-80.45,25.293893,15836.679459,20200507_202640
23,KAMX20200508_003522_V06,-1401,0.104,286.75,370.747869,43.534722,-80.48,25.291227,21767.361198,20200507_203522
23,KAMX20200508_004405_V06,-1392,0.237,274.51,364.526580,46.711484,-80.54,25.319267,23355.742221,20200507_204405
21,KAMX20200508_002640_V06,-1410,0.428,345.47,267.116882,6.091888,-80.19,25.758796,3045.944214,20200507_202640
21,KAMX20200508_003522_V06,-1401,0.139,341.72,272.122420,14.063532,-80.21,25.736233,7031.766159,20200507_203522
20,KAMX20200507_233420_V06,-22,0.146,239.56,398.849182,2.981392,-80.71,25.164097,1490.695953,20200507_193420
22,KAMX20200508_002640_V06,-1410,0.383,338.68,266.829224,6.661819,-80.22,25.760143,3330.909729,20200507_202640
25,KAMX20200508_002640_V06,-1410,0.111,336.87,93.241943,3.330643,-80.23,26.543557,1665.321350,20200507_202640
29,KAMX20200509_002904_V06,-1408,0.234,339.51,324.349945,10.729263,-80.22,25.500527,5364.631653,20200508_202904
29,KAMX20200509_003748_V06,-1400,-1.000,339.51,324.349945,23.449263,-80.22,25.500527,11724.631653,20200508_203748
29,KAMX20200509_004630_V06,-1391,0.430,314.73,323.052450,29.092157,-80.34,25.506497,14546.078518,20200508_204630
33,KAMX20200509_003748_V06,-1400,0.124,552.17,285.203644,30.427872,-79.16,25.671945,15213.935852,20200508_203748
33,KAMX20200509_004630_V06,-1391,0.103,553.78,287.639234,40.443523,-79.15,25.660885,20221.761315,20200508_204630
25,KAMX20200509_002904_V06,-1408,0.505,263.88,103.337341,37.079082,-80.59,26.498004,18539.541245,20200508_202904
26,KAMX20200509_002904_V06,-1408,0.315,222.42,268.638733,15.349152,-80.80,25.751592,7674.575806,20200508_202904
26,KAMX20200509_003748_V06,-1400,0.221,281.30,255.486298,66.796631,-80.51,25.811434,33398.315430,20200508_203748
27,KAMX20200509_002904_V06,-1408,0.273,287.98,302.387634,36.744904,-80.47,25.599771,18372.451782,20200508_202904
30,KAMX20200509_002904_V06,-1408,0.190,250.94,382.963715,61.371456,-80.66,25.235902,30685.728073,20200508_202904
42,KAMX20200510_002027_V06,-1417,0.165,277.13,312.646606,34.758820,-80.53,25.553437,17379.409790,20200509_202027
42,KAMX20200510_002521_V06,-1412,0.277,277.13,310.843977,41.332405,-80.53,25.561573,20666.202400,20200509_202521
42,KAMX20200510_003015_V06,-1407,0.597,287.10,306.567322,33.211727,-80.48,25.580905,16605.863571,20200509_203015
42,KAMX20200510_003509_V06,-1402,-1.000,287.10,306.567322,41.161727,-80.48,25.580905,20580.863571,20200509_203509
42,KAMX20200510_004017_V06,-1397,0.138,229.13,339.098114,80.407906,-80.77,25.433670,40203.952789,20200509_204017
53,KAMX20200510_003509_V06,-1402,0.267,323.72,331.364197,21.353882,-80.30,25.468953,10676.940918,20200509_203509
53,KAMX20200510_004017_V06,-1397,0.712,320.91,331.911356,28.463792,-80.31,25.466494,14231.896032,20200509_204017
31,KAMX20200509_233125_V06,-26,0.535,354.84,568.112000,28.886383,-80.14,24.400125,14443.191528,20200509_193125
33,KAMX20200509_233125_V06,-26,0.209,551.04,460.725128,27.268333,-79.17,24.879850,13634.166718,20200509_193125
37,KAMX20200509_234607_V06,-11,0.178,182.41,288.418762,10.833344,-81.00,25.661657,5416.671753,20200509_194607
38,KAMX20200509_235102_V06,-6,0.124,380.56,555.335327,32.364510,-80.02,24.457511,16182.254791,20200509_195102
39,KAMX20200510_001533_V06,-1422,0.237,229.51,364.298523,28.237766,-80.76,25.319933,14118.883133,20200509_201533
39,KAMX20200510_002027_V06,-1417,-1.000,229.51,364.298523,36.187766,-80.76,25.319933,18093.883133,20200509_202027
39,KAMX20200510_002521_V06,-1412,0.703,255.68,375.686707,45.591473,-80.63,25.268785,22795.736313,20200509_202521
39,KAMX20200510_003015_V06,-1407,-1.000,255.68,375.686707,53.541473,-80.63,25.268785,26770.736313,20200509_203015
39,KAMX20200510_003509_V06,-1402,0.176,264.71,374.558533,46.043056,-80.59,25.273937,23021.528244,20200509_203509
41,KAMX20200510_002027_V06,-1417,0.180,290.21,349.401703,7.507050,-80.46,25.387581,3753.524780,20200509_202027
