track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
7,KDAX20000502_030731,8,0.237,276.25,384.104675,7.594841,-121.81,38.122190,3797.420502,20000501_200731
7,KDAX20000502_031321,14,0.177,274.98,383.575150,14.897085,-121.82,38.124566,7448.542558,20000501_201321
1,KDAX20000502_023124,-28,0.112,462.23,254.392761,15.335342,-120.74,38.702826,7667.671204,20000501_193124
2,KDAX20000502_023714,-22,0.121,283.64,378.612549,18.727631,-121.77,38.146970,9363.815308,20000501_193714
2,KDAX20000502_024412,-15,0.289,268.49,382.687378,7.183479,-121.86,38.128514,3591.739655,20000501_194412
8,KDAX20000502_030731,8,0.227,348.91,331.601349,28.401943,-121.40,38.358433,14200.971603,20000501_200731
9,KDAX20000502_031321,14,0.681,277.58,414.208313,6.826828,-121.80,37.986593,3413.414001,20000501_201321
12,KDAX20000502_031321,14,0.230,372.85,381.748474,6.550827,-121.26,38.132143,3275.413513,20000501_201321
13,KDAX20000502_031912,20,0.363,400.28,293.586578,10.934433,-121.10,38.528586,5467.216492,20000501_201912
14,KDAX20000502_031912,20,0.317,446.50,100.520630,11.584518,-120.83,39.396480,5792.259216,20000501_201912
15,KDAX20000502_031912,20,0.166,300.75,295.257416,14.818863,-121.67,38.522472,7409.431458,20000501_201912
17,KDAX20000502_033050,31,0.559,302.93,463.656189,18.962593,-121.66,37.763912,9481.296539,20000501_203050
21,KDAX20000503_024547,-15,0.230,392.67,327.375641,3.390457,-121.15,38.376600,1695.228577,20000502_194547
21,KDAX20000503_025537,-5,0.272,415.61,336.836185,9.726757,-121.02,38.333320,4863.378456,20000502_195537
21,KDAX20000503_030527,5,-1.000,437.24,345.761226,16.604398,-120.89,38.292355,8302.199098,20000502_200527
21,KDAX20000503_031517,15,-1.000,458.88,354.686267,23.482039,-120.77,38.251261,11741.019739,20000502_201517
21,KDAX20000503_032508,25,-1.000,480.51,363.611309,30.359681,-120.65,38.210038,15179.840380,20000502_202508
21,KDAX20000503_033458,34,0.342,486.79,345.312473,33.623970,-120.61,38.292135,16811.985158,20000502_203458
13,KDAX20000503_023557,-25,0.282,277.63,383.889740,11.065269,-121.80,38.123167,5532.634735,20000502_193557
13,KDAX20000503_024547,-15,0.124,275.15,383.387220,17.733855,-121.82,38.125414,8866.927605,20000502_194547
