track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
2,KGRK20170102_001420_V06,34.743,0.282,245.414,357.310,12.794,-97.667,30.463,6396.774,20170101_181420
2,KGRK20170102_002405_V06,44.493,0.630,245.949,361.870,22.783,-97.664,30.442,11391.493,20170101_182405
3,KGRK20170102_235138_V06,11.312,0.071,248.525,364.127,3.737,-97.651,30.432,1868.505,20170102_175138
3,KGRK20170103_000121_V06,21.028,0.272,251.197,364.390,13.868,-97.637,30.431,6933.763,20170102_180121
3,KGRK20170103_001105_V06,30.762,0.619,248.961,359.157,19.713,-97.648,30.455,9856.490,20170102_181105
3,KGRK20170103_002050_V06,40.512,0.467,252.000,348.272,20.878,-97.633,30.504,10439.147,20170102_182050
3,KGRK20170103_003034_V06,50.245,0.388,258.799,351.142,27.355,-97.597,30.491,13677.297,20170102_183034
3,KGRK20170103_004017_V06,59.962,0.725,263.438,343.176,30.515,-97.573,30.527,15257.663,20170102_184017
3,KGRK20170103_005001_V06,69.695,0.205,268.595,342.259,39.530,-97.546,30.531,19765.064,20170102_185001
6,KGRK20170103_001105_V06,30.762,0.071,234.301,404.359,6.407,-97.724,30.251,3203.321,20170102_181105
6,KGRK20170103_002050_V06,40.512,-1.000,234.301,404.359,21.909,-97.724,30.251,10954.571,20170102_182050
6,KGRK20170103_003034_V06,50.245,0.064,246.466,393.184,25.156,-97.661,30.301,12577.949,20170102_183034
7,KGRK20170103_002050_V06,40.512,0.293,409.324,304.283,19.059,-96.812,30.701,9529.278,20170102_182050
7,KGRK20170103_003034_V06,50.245,0.666,410.177,305.552,28.286,-96.808,30.695,14142.789,20170102_183034
1,KGRK20170102_234155_V06,1.595,0.050,388.172,334.419,21.594,-96.923,30.566,10796.818,20170102_174155
9,KGRK20170103_003034_V06,50.245,0.247,347.465,317.348,13.861,-97.135,30.643,6930.542,20170102_183034
4,KGRK20170104_001119_V06,30.249,0.189,231.204,411.480,8.161,-97.740,30.218,4080.294,20170103_181119
4,KGRK20170104_002104_V06,39.999,0.278,231.768,414.604,19.309,-97.737,30.204,9654.506,20170103_182104
4,KGRK20170104_003050_V06,49.766,-1.000,232.300,417.547,30.735,-97.734,30.191,15367.717,20170103_183050
4,KGRK20170104_004036_V06,59.533,0.051,218.158,390.320,30.749,-97.808,30.314,15374.294,20170103_184036
1,KGRK20170103_233007_V06,-10.951,0.134,280.841,160.303,43.851,-97.483,31.352,21925.684,20170103_173007
1,KGRK20170103_233953_V06,-1.184,0.222,285.050,161.887,53.553,-97.461,31.345,26776.336,20170103_173953
6,KGRK20170104_001119_V06,30.249,0.074,245.485,399.730,13.779,-97.666,30.272,6889.343,20170103_181119
6,KGRK20170104_002104_V06,39.999,0.307,244.584,381.832,22.942,-97.671,30.352,11470.879,20170103_182104
6,KGRK20170104_003050_V06,49.766,0.081,247.022,364.895,18.188,-97.659,30.429,9093.849,20170103_183050
2,KGRK20170104_000134_V06,20.499,0.435,330.301,348.496,31.266,-97.225,30.503,15633.064,20170103_180134
2,KGRK20170104_001119_V06,30.249,0.138,317.526,354.179,24.316,-97.292,30.477,12158.142,20170103_181119
8,KGRK20170104_003050_V06,49.766,0.565,233.171,418.532,17.051,-97.730,30.187,8525.333,20170103_183050
2,KGRK20170104_232343_V06,-18.110,0.105,76.171,138.462,31.049,-98.560,31.445,15524.435,20170104_172343
2,KGRK20170104_233330_V06,-8.327,0.116,85.481,143.418,37.863,-98.511,31.423,18931.578,20170104_173330
1,KGRK20170104_211634_V06,-145.260,0.080,246.879,383.727,2.013,-97.659,30.344,1006.693,20170104_151634
3,KGRK20170104_232343_V06,-18.110,0.061,401.373,370.797,2.809,-96.855,30.401,1404.358,20170104_172343
5,KGRK20170106_231729_V06,-25.900,0.160,204.440,327.532,11.053,-97.881,30.597,5526.720,20170106_171729
7,KGRK20170107_004830_V06,65.117,0.066,211.116,195.231,31.291,-97.849,31.193,15645.393,20170106_184830
1,KGRK20170111_001358_V06,27.338,0.192,242.543,346.711,4.732,-97.682,30.511,2366.241,20170110_181358
1,KGRK20170111_002342_V06,37.072,0.724,242.946,345.195,11.575,-97.680,30.517,5787.550,20170110_182342
1,KGRK20170111_003327_V06,46.822,0.831,242.113,339.593,13.505,-97.684,30.543,6752.550,20170110_183327
1,KGRK20170111_004311_V06,56.555,0.611,242.791,336.390,20.286,-97.681,30.557,10143.090,20170110_184311
1,KGRK20170111_005256_V06,66.305,0.542,242.821,329.599,28.370,-97.681,30.588,14185.009,20170110_185256
1,KGRK20170111_010240_V06,76.038,0.061,244.305,326.783,34.640,-97.673,30.601,17319.765,20170110_190240
3,KGRK20170111_002342_V06,37.072,0.131,235.429,385.433,15.361,-97.719,30.336,7680.662,20170110_182342
3,KGRK20170111_003327_V06,46.822,0.399,235.049,386.698,22.285,-97.720,30.330,11142.527,20170110_183327
3,KGRK20170111_004311_V06,56.555,0.788,234.205,387.277,21.042,-97.725,30.328,10520.826,20170110_184311
3,KGRK20170111_005256_V06,66.305,0.430,233.364,389.981,20.633,-97.729,30.315,10316.590,20170110_185256
1,KGRK20170112_001405_V06,26.620,0.221,243.006,346.198,3.003,-97.680,30.513,1501.547,20170111_181405
3,KGRK20170112_002350_V06,36.370,0.268,399.737,294.442,6.820,-96.862,30.746,3410.233,20170111_182350
5,KGRK20170112_004320_V06,55.870,0.107,259.753,343.767,16.461,-97.592,30.524,8230.640,20170111_184320
2,KGRK20170113_001302_V06,24.727,0.422,240.888,345.658,4.944,-97.691,30.515,2472.191,20170112_181302
2,KGRK20170113_002246_V06,34.461,0.440,239.915,341.711,16.018,-97.696,30.533,8009.061,20170112_182246
2,KGRK20170113_003229_V06,44.177,0.494,235.424,336.028,24.869,-97.719,30.559,12434.618,20170112_183229
2,KGRK20170113_004214_V06,53.927,0.605,234.599,329.952,33.445,-97.724,30.586,16722.679,20170112_184214
2,KGRK20170113_005159_V06,63.677,0.256,233.965,326.877,38.111,-97.727,30.600,19055.435,20170112_185159
2,KGRK20170113_010143_V06,73.411,0.181,227.997,315.767,48.839,-97.758,30.650,24419.282,20170112_190143
2,KGRK20170113_011127_V06,83.144,0.076,218.778,306.524,59.634,-97.807,30.692,29816.769,20170112_191127
4,KGRK20170113_001302_V06,24.727,0.160,228.418,386.752,10.343,-97.755,30.330,5171.602,20170112_181302
4,KGRK20170113_002246_V06,34.461,0.126,229.761,385.923,18.817,-97.748,30.334,9408.300,20170112_182246
4,KGRK20170113_003229_V06,44.177,0.085,229.809,384.275,19.798,-97.748,30.341,9899.236,20170112_183229
1,KGRK20170112_234350_V06,-4.473,0.074,319.642,350.260,30.127,-97.280,30.495,15063.572,20170112_174350
6,KGRK20170113_002246_V06,34.461,0.644,396.137,284.280,9.258,-96.881,30.792,4628.765,20170112_182246
7,KGRK20170113_002246_V06,34.461,0.574,295.085,212.244,7.176,-97.409,31.117,3587.761,20170112_182246
4,KGRK20170114_000551_V06,16.694,0.664,219.980,356.697,29.315,-97.799,30.465,14657.654,20170113_180551
4,KGRK20170114_001535_V06,26.427,0.534,223.615,352.675,37.979,-97.781,30.483,18989.624,20170113_181535
4,KGRK20170114_002519_V06,36.160,0.353,225.052,342.389,39.077,-97.773,30.530,19538.744,20170113_182519
4,KGRK20170114_003503_V06,45.894,0.411,216.620,350.433,51.211,-97.817,30.493,25605.369,20170113_183503
4,KGRK20170114_004449_V06,55.660,0.119,216.435,349.725,58.940,-97.818,30.497,29469.879,20170113_184449
7,KGRK20170114_003503_V06,45.894,0.384,333.555,330.244,13.595,-97.208,30.585,6797.592,20170113_183503
7,KGRK20170114_004449_V06,55.660,0.316,334.511,332.320,22.993,-97.203,30.576,11496.474,20170113_184449
7,KGRK20170114_005433_V06,65.394,0.281,337.472,338.343,27.268,-97.188,30.549,13634.209,20170113_185433
6,KGRK20170114_000551_V06,16.694,0.108,231.933,388.053,8.510,-97.737,30.324,4255.064,20170113_180551
6,KGRK20170114_001535_V06,26.427,-1.000,231.933,388.053,23.986,-97.737,30.324,11993.064,20170113_181535
6,KGRK20170114_002519_V06,36.160,0.066,228.046,381.734,26.493,-97.757,30.352,13246.261,20170113_182519
9,KGRK20170114_003503_V06,45.894,0.112,296.913,221.557,4.017,-97.399,31.075,2008.717,20170113_183503
9,KGRK20170114_004449_V06,55.660,0.116,296.307,222.163,15.222,-97.402,31.073,7610.965,20170113_184449
8,KGRK20170114_003503_V06,45.894,0.239,392.132,302.358,28.939,-96.902,30.710,14469.254,20170113_183503
10,KGRK20170114_003503_V06,45.894,0.091,265.239,257.985,17.684,-97.565,30.911,8841.778,20170113_183503
12,KGRK20170114_014316_V06,114.110,0.072,225.336,366.229,53.267,-97.771,30.422,26633.484,20170113_194316
12,KGRK20170114_015301_V06,123.860,-1.000,225.336,366.229,68.769,-97.771,30.422,34384.734,20170113_195301
12,KGRK20170114_020245_V06,133.594,0.070,252.326,334.523,16.033,-97.631,30.566,8016.487,20170113_200245
2,KGRK20170114_231423_V06,-35.630,0.069,206.957,266.564,24.475,-97.869,30.872,12237.280,20170114_171423
3,KGRK20170115_013330_V06,103.487,0.303,312.413,387.811,22.444,-97.318,30.326,11221.827,20170114_193330
3,KGRK20170115_014316_V06,113.253,0.459,302.445,375.593,19.808,-97.370,30.381,9904.245,20170114_194316
29,KGRK20170116_020006_V06,129.223,0.052,404.884,345.611,25.251,-96.836,30.515,12625.313,20170115_200006
29,KGRK20170116_020643_V06,135.840,0.072,405.335,342.836,33.394,-96.834,30.527,16697.200,20170115_200643
5,KGRK20170115_214124_V06,-129.477,0.064,332.195,219.528,18.278,-97.214,31.084,9138.844,20170115_154124
26,KGRK20170116_014131_V06,110.640,0.050,340.588,424.520,21.620,-97.172,30.160,10810.066,20170115_194131
5,KGRK20170116_234326_V06,-8.313,0.070,239.398,353.574,8.711,-97.698,30.480,4355.665,20170116_174326
5,KGRK20170116_234800_V06,-3.746,0.180,238.756,353.381,14.284,-97.702,30.481,7142.235,20170116_174800
5,KGRK20170116_235235_V06,0.837,0.081,238.094,355.801,17.042,-97.705,30.470,8520.763,20170116_175235
5,KGRK20170116_235930_V06,7.754,0.240,237.166,363.723,25.074,-97.710,30.434,12537.226,20170116_175930
5,KGRK20170117_000404_V06,12.321,0.155,237.634,371.748,32.525,-97.707,30.398,16262.267,20170116_180404
5,KGRK20170117_000839_V06,16.904,0.060,235.862,370.114,36.626,-97.717,30.405,18312.871,20170116_180839
5,KGRK20170117_001313_V06,21.471,-1.000,234.739,371.407,41.548,-97.722,30.399,20774.201,20170116_181313
5,KGRK20170117_001747_V06,26.037,0.091,234.486,358.534,34.178,-97.724,30.457,17088.814,20170116_181747
5,KGRK20170117_002224_V06,30.654,-1.000,234.486,358.534,41.518,-97.724,30.457,20759.064,20170116_182224
5,KGRK20170117_002658_V06,35.221,-1.000,234.486,358.534,48.779,-97.724,30.457,24389.564,20170116_182658
5,KGRK20170117_003132_V06,39.787,0.119,226.892,356.810,46.957,-97.763,30.465,23478.717,20170116_183132
5,KGRK20170117_003605_V06,44.337,0.118,222.738,359.436,50.223,-97.785,30.453,25111.708,20170116_183605
6,KGRK20170117_000839_V06,16.904,0.098,297.976,221.839,6.540,-97.393,31.074,3270.100,20170116_180839
6,KGRK20170117_001313_V06,21.471,-1.000,297.976,221.839,13.801,-97.393,31.074,6900.600,20170116_181313
6,KGRK20170117_001747_V06,26.037,0.146,296.813,223.424,16.364,-97.399,31.067,8181.881,20170116_181747
6,KGRK20170117_002224_V06,30.654,-1.000,295.950,224.602,20.214,-97.404,31.062,10107.221,20170116_182224
6,KGRK20170117_002658_V06,35.221,0.080,295.016,225.108,20.903,-97.409,31.059,10451.304,20170116_182658
4,KGRK20170117_220519_V06,-107.303,0.221,232.276,279.539,15.671,-97.737,30.813,7835.510,20170117_160519
1,KGRK20170118_223424_V06,-79.099,0.060,213.867,333.036,4.991,-97.832,30.572,2495.714,20170118_163424
2,KGRK20170118_232312_V06,-30.299,0.197,212.494,328.489,10.756,-97.839,30.592,5377.792,20170118_172312
4,KGRK20170119_005321_V06,59.851,0.121,300.250,343.127,13.592,-97.381,30.527,6795.992,20170118_185321
6,KGRK20170120_000641_V06,12.302,0.219,241.738,345.939,5.655,-97.686,30.514,2827.419,20170119_180641
6,KGRK20170120_001627_V06,22.069,0.522,247.385,340.985,14.129,-97.657,30.537,7064.344,20170119_181627
6,KGRK20170120_002614_V06,31.852,0.700,249.314,334.784,16.478,-97.647,30.565,8239.135,20170119_182614
6,KGRK20170120_003601_V06,41.636,0.485,246.799,336.187,19.695,-97.660,30.558,9847.657,20170119_183601
6,KGRK20170120_004546_V06,51.386,0.503,242.787,374.513,28.030,-97.680,30.385,14015.218,20170119_184546
1,KGRK20170119_214000_V06,-134.381,0.739,293.383,157.674,16.014,-97.418,31.364,8007.103,20170119_154000
3,KGRK20170119_232733_V06,-26.831,0.077,304.255,133.044,32.472,-97.360,31.475,16236.237,20170119_172733
4,KGRK20170119_235654_V06,2.519,0.070,346.917,163.556,65.639,-97.136,31.337,32819.542,20170119_175654
4,KGRK20170120_000641_V06,12.302,-1.000,346.917,163.556,81.195,-97.136,31.337,40597.292,20170119_180641
