track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
3,KDFX20090101_232807_V04,-26.325,0.584,208.294,316.692,7.261,-100.752,29.196,3630.407,20090101_172807
3,KDFX20090101_233750_V04,-16.608,0.106,209.942,314.941,19.461,-100.743,29.204,9730.443,20090101_173750
1,KDFX20090101_213049_V04,-143.625,0.241,334.166,173.032,2.081,-100.104,29.845,1040.482,20090101_153049
5,KDFX20090102_001640_V04,22.225,0.220,305.388,305.811,29.254,-100.253,29.246,14627.068,20090101_181640
6,KDFX20090102_003605_V04,41.642,0.105,198.242,402.163,14.634,-100.801,28.811,7316.755,20090101_183605
4,KDFX20090103_003455_V04,39.760,0.078,495.046,286.233,9.260,-99.276,29.331,4629.986,20090102_183455
4,KDFX20090103_004437_V04,49.460,0.647,494.664,283.727,21.088,-99.278,29.342,10543.963,20090102_184437
4,KDFX20090103_005418_V04,59.144,0.522,495.704,284.049,23.135,-99.273,29.341,11567.619,20090102_185418
4,KDFX20090103_010359_V04,68.827,0.651,495.691,282.535,28.492,-99.273,29.347,14246.076,20090102_190359
4,KDFX20090103_011339_V04,78.494,0.244,498.123,282.455,31.386,-99.260,29.348,15692.776,20090102_191339
4,KDFX20090103_012319_V04,88.160,0.089,503.480,281.013,31.876,-99.233,29.354,15938.065,20090102_192319
7,KDFX20090103_014238_V04,107.477,0.182,19.531,472.586,28.647,-101.712,28.486,14323.266,20090102_194238
7,KDFX20090103_015218_V04,117.144,0.318,22.162,471.156,37.080,-101.699,28.493,18540.198,20090102_195218
7,KDFX20090103_020159_V04,126.827,-1.000,24.638,469.810,45.948,-101.687,28.499,22974.009,20090102_200159
7,KDFX20090103_021139_V04,136.494,0.079,56.776,472.029,54.505,-101.522,28.491,27252.275,20090102_201139
1,KDFX20090102_235610_V04,1.010,0.155,26.301,481.924,27.038,-101.677,28.444,13519.102,20090102_175610
1,KDFX20090103_000550_V04,10.677,0.091,28.493,477.935,36.352,-101.666,28.463,18175.803,20090102_180550
5,KDFX20090103_005418_V04,59.144,0.710,256.204,184.587,16.269,-100.507,29.793,8134.439,20090102_185418
5,KDFX20090103_010359_V04,68.827,0.193,258.833,183.024,26.531,-100.493,29.800,13265.529,20090102_190359
2,KDFX20090103_002513_V04,30.060,0.071,297.501,406.756,30.524,-100.293,28.791,15261.955,20090102_182513
3,KDFX20090103_003455_V04,39.760,0.094,284.713,132.631,11.828,-100.360,30.027,5913.776,20090102_183455
9,KDFX20090103_021139_V04,136.494,0.052,419.766,233.573,13.866,-99.662,29.571,6932.816,20090102_201139
15,KDFX20090104_004129_V04,45.599,0.985,259.538,182.027,10.409,-100.490,29.804,5204.590,20090103_184129
15,KDFX20090104_005110_V04,55.283,0.982,261.489,180.288,17.398,-100.479,29.812,8698.968,20090103_185110
15,KDFX20090104_010052_V04,64.983,0.984,263.070,180.269,26.926,-100.471,29.812,13463.093,20090103_190052
15,KDFX20090104_011034_V04,74.683,0.907,269.871,175.898,33.062,-100.436,29.832,16530.764,20090103_191034
15,KDFX20090104_012015_V04,84.366,0.827,272.666,169.061,37.562,-100.422,29.863,18781.042,20090103_192015
15,KDFX20090104_012956_V04,94.049,0.357,279.265,161.157,42.547,-100.388,29.899,21273.464,20090103_192956
15,KDFX20090104_013938_V04,103.749,0.055,286.061,151.808,41.459,-100.352,29.941,20729.556,20090103_193938
10,KDFX20090104_002208_V04,26.249,0.138,256.352,422.057,15.767,-100.504,28.722,7883.593,20090103_182208
10,KDFX20090104_003148_V04,35.916,0.298,254.242,421.972,21.538,-100.514,28.722,10769.144,20090103_183148
10,KDFX20090104_004129_V04,45.599,-1.000,252.255,421.891,27.899,-100.525,28.722,13949.746,20090103_184129
10,KDFX20090104_005110_V04,55.283,0.051,250.833,418.802,27.641,-100.532,28.736,13820.651,20090103_185110
14,KDFX20090104_003148_V04,35.916,0.942,504.728,283.799,20.383,-99.226,29.341,10191.601,20090103_183148
14,KDFX20090104_004129_V04,45.599,0.835,499.609,280.005,32.047,-99.252,29.359,16023.498,20090103_184129
14,KDFX20090104_005110_V04,55.283,0.715,496.308,278.406,33.967,-99.269,29.366,16983.289,20090103_185110
1,KDFX20090103_212636_V04,-149.284,0.423,280.178,455.157,12.854,-100.382,28.573,6426.882,20090103_152636
1,KDFX20090103_213619_V04,-139.567,0.271,280.736,455.061,19.393,-100.379,28.573,9696.462,20090103_153619
1,KDFX20090103_214600_V04,-129.884,-1.000,281.259,454.970,26.440,-100.376,28.573,13220.122,20090103_154600
1,KDFX20090103_215544_V04,-120.151,0.086,281.966,455.388,15.158,-100.372,28.571,7579.063,20090103_155544
8,KDFX20090103_221510_V04,-100.717,0.237,278.872,452.054,15.969,-100.388,28.587,7984.472,20090103_161510
8,KDFX20090103_222546_V04,-90.117,0.169,279.249,450.401,22.651,-100.386,28.594,11325.558,20090103_162546
3,KDFX20090103_213619_V04,-139.567,0.187,378.642,102.432,3.635,-99.872,30.163,1817.459,20090103_153619
9,KDFX20090103_225453_V04,-61.001,0.052,294.794,450.612,19.584,-100.307,28.593,9791.782,20090103_165453
11,KDFX20090104_002208_V04,26.249,0.130,167.787,235.965,8.222,-100.962,29.560,4110.842,20090103_182208
13,KDFX20090104_002208_V04,26.249,0.055,226.020,278.193,14.880,-100.661,29.370,7439.764,20090103_182208
13,KDFX20090104_003148_V04,35.916,-1.000,226.020,278.193,30.250,-100.661,29.370,15124.764,20090103_183148
13,KDFX20090104_004129_V04,45.599,0.053,227.832,271.263,15.632,-100.652,29.402,7815.815,20090103_184129
17,KDFX20090104_010052_V04,64.983,0.262,336.681,321.857,12.428,-100.092,29.174,6214.226,20090103_190052
2,KDFX20090105_004755_V04,51.292,0.050,226.455,256.115,10.396,-100.659,29.470,5197.968,20090104_184755
2,KDFX20090105_005735_V04,60.959,0.065,230.187,254.217,21.874,-100.640,29.479,10937.009,20090104_185735
1,KDFX20090104_234010_V04,-16.458,0.131,120.514,565.794,46.318,-101.193,28.070,23158.789,20090104_174010
3,KDFX20090105_014559_V04,109.359,0.095,509.837,188.308,20.656,-99.195,29.772,10327.839,20090104_194559
1,KDFX20090106_020008_V04,122.757,0.535,332.032,296.996,7.610,-100.115,29.286,3804.813,20090105_200008
1,KDFX20090106_020953_V04,132.507,0.592,331.083,299.096,14.979,-100.120,29.276,7489.459,20090105_200953
3,KDFX20090107_003122_V04,33.227,0.217,260.124,435.693,10.834,-100.484,28.660,5416.801,20090106_183122
3,KDFX20090107_004106_V04,42.961,0.112,260.445,437.766,20.163,-100.483,28.651,10081.527,20090106_184106
3,KDFX20090107_005049_V04,52.677,0.102,269.748,426.219,29.916,-100.435,28.703,14957.803,20090106_185049
2,KDFX20090107_000210_V04,4.027,0.073,244.356,242.329,30.098,-100.567,29.532,15048.954,20090106_180210
2,KDFX20090107_001155_V04,13.777,0.173,246.121,244.611,37.251,-100.558,29.522,18625.302,20090106_181155
1,KDFX20090106_223337_V04,-84.523,0.067,352.380,63.452,33.376,-100.008,30.339,16687.908,20090106_163337
4,KDFX20090107_005049_V04,52.677,0.535,352.043,334.739,17.157,-100.013,29.116,8578.430,20090106_185049
