track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
1,KDFX20050102_225528,-59.674,0.079,411.546,292.704,19.033,-99.706,29.304,9516.594,20050102_165528
1,KDFX20050102_230114,-53.907,0.113,411.912,293.415,28.947,-99.704,29.301,14473.542,20050102_170114
1,KDFX20050102_230702,-48.107,0.066,416.634,284.405,32.054,-99.680,29.342,16026.973,20050102_170702
1,KDFX20050102_231250,-42.307,0.068,421.821,265.892,28.666,-99.653,29.425,14333.111,20050102_171250
1,KDFX20050102_231836,-36.540,0.118,420.851,262.349,34.224,-99.657,29.441,17111.850,20050102_171836
1,KDFX20050102_232424,-30.740,0.124,416.801,247.009,30.103,-99.678,29.510,15051.453,20050102_172424
1,KDFX20050102_233013,-24.924,0.122,415.930,243.336,36.458,-99.682,29.527,18229.029,20050102_173013
1,KDFX20050102_233559,-19.157,0.086,414.861,225.547,30.164,-99.687,29.607,15081.921,20050102_173559
7,KDFX20050103_014327,108.310,0.105,370.358,114.407,29.254,-99.915,30.109,14627.159,20050102_194327
7,KDFX20050103_014916,114.126,0.177,369.413,113.916,38.961,-99.920,30.111,19480.608,20050102_194916
7,KDFX20050103_015503,119.910,0.100,361.924,110.959,49.909,-99.959,30.125,24954.432,20050102_195503
5,KDFX20050103_002809,33.010,0.052,256.275,380.607,11.296,-100.504,28.909,5647.898,20050102_182809
6,KDFX20050103_010255,67.776,0.064,527.266,238.704,36.692,-99.108,29.544,18345.940,20050102_190255
2,KDFX20050103_230723,-48.484,0.070,504.474,408.082,17.350,-99.233,28.781,8674.898,20050103_170723
2,KDFX20050103_231310,-42.700,0.061,505.155,406.150,25.426,-99.230,28.790,12713.247,20050103_171310
1,KDFX20050103_214030,-135.367,0.065,527.095,466.716,21.057,-99.120,28.515,10528.255,20050103_154030
1,KDFX20050104_222659,-89.624,0.051,328.329,459.351,8.007,-100.136,28.554,4003.349,20050104_162659
1,KDFX20050104_223247,-83.824,-1.000,328.329,459.351,17.229,-100.136,28.554,8614.349,20050104_163247
1,KDFX20050104_223834,-78.040,0.060,322.228,459.300,18.869,-100.167,28.554,9434.576,20050104_163834
1,KDFX20050104_224422,-72.240,0.122,328.211,454.296,21.542,-100.136,28.576,10770.962,20050104_164422
1,KDFX20050104_225009,-66.457,-1.000,330.864,450.862,24.479,-100.123,28.592,12239.594,20050104_165009
1,KDFX20050104_225556,-60.674,-1.000,333.518,447.429,27.416,-100.109,28.607,13708.225,20050104_165556
1,KDFX20050104_230144,-54.874,0.054,325.798,446.246,30.462,-100.148,28.613,15231.078,20050104_170144
2,KDFX20050104_235940,3.060,0.161,368.991,303.448,4.813,-99.925,29.256,2406.261,20050104_175940
2,KDFX20050105_000528,8.860,0.260,369.546,303.522,12.613,-99.923,29.256,6306.469,20050104_180528
6,KDFX20050106_002402,26.674,0.093,411.814,284.063,12.577,-99.705,29.343,6288.403,20050105_182402
6,KDFX20050106_002950,32.474,0.950,411.174,287.009,19.920,-99.708,29.330,9959.939,20050105_182950
6,KDFX20050106_003538,38.274,0.943,410.920,303.162,20.609,-99.710,29.257,10304.650,20050105_183538
6,KDFX20050106_004125,44.057,0.946,409.310,310.131,29.724,-99.718,29.226,14861.882,20050105_184125
6,KDFX20050106_004712,49.841,0.745,403.224,309.049,36.335,-99.749,29.231,18167.296,20050105_184712
6,KDFX20050106_005300,55.641,0.108,402.928,314.317,40.338,-99.751,29.207,20168.805,20050105_185300
1,KDFX20050105_233634,-20.793,0.142,135.105,178.767,11.875,-101.133,29.817,5937.662,20050105_173634
1,KDFX20050105_234223,-14.976,0.205,136.513,181.555,20.722,-101.126,29.804,10361.105,20050105_174223
1,KDFX20050105_234812,-9.159,0.574,145.735,196.306,22.073,-101.078,29.738,11036.473,20050105_174812
1,KDFX20050105_235400,-3.359,0.246,151.004,204.181,26.311,-101.050,29.703,13155.556,20050105_175400
8,KDFX20050106_002950,32.474,0.514,253.377,200.479,9.415,-100.521,29.721,4707.340,20050105_182950
8,KDFX20050106_003538,38.274,0.932,252.133,205.399,17.258,-100.528,29.699,8629.205,20050105_183538
8,KDFX20050106_004125,44.057,0.927,252.765,214.387,26.045,-100.524,29.658,13022.728,20050105_184125
8,KDFX20050106_004712,49.841,0.823,249.605,220.734,34.458,-100.540,29.630,17228.879,20050105_184712
2,KDFX20050106_000640,9.307,0.912,415.921,279.605,11.472,-99.683,29.363,5736.073,20050105_180640
2,KDFX20050106_001227,15.091,0.266,416.753,279.773,19.566,-99.679,29.362,9783.093,20050105_181227
2,KDFX20050106_001815,20.891,0.103,413.669,284.522,30.083,-99.695,29.341,15041.679,20050105_181815
4,KDFX20050106_001227,15.091,0.060,253.548,436.473,8.986,-100.518,28.657,4493.238,20050105_181227
7,KDFX20050106_002402,26.674,0.064,80.718,381.726,13.972,-101.404,28.899,6985.818,20050105_182402
13,KDFX20050106_010435,67.224,0.089,398.853,55.980,13.790,-99.766,30.372,6895.103,20050105_190435
14,KDFX20050106_012158,84.607,0.113,72.161,374.634,22.974,-101.449,28.931,11486.897,20050105_192158
1,KDFX20050106_222647,-91.340,0.082,368.707,505.667,24.095,-99.930,28.344,12047.734,20050106_162647
2,KDFX20050106_235928,1.343,0.106,390.575,309.743,15.051,-99.814,29.228,7525.623,20050106_175928
