track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
1,KGRK20180101_230421_V06,-35.065,0.096,227.274,272.764,6.419,-97.763,30.844,3209.352,20180101_170421
1,KGRK20180103_211554_V06,-144.979,0.292,181.914,366.961,6.488,-97.997,30.418,3243.914,20180103_151554
1,KGRK20180103_212538_V06,-135.246,0.167,181.704,366.567,13.716,-97.998,30.420,6857.859,20180103_152538
4,KGRK20180104_232812_V06,-13.433,0.109,20.177,418.721,24.722,-98.835,30.178,12361.227,20180104_172812
4,KGRK20180104_233756_V06,-3.699,0.057,22.165,412.515,33.962,-98.826,30.206,16981.054,20180104_173756
1,KGRK20180104_223933_V06,-62.083,0.051,393.261,371.533,8.237,-96.898,30.398,4118.546,20180104_163933
2,KGRK20180104_224917_V06,-52.349,0.290,229.137,271.457,7.102,-97.753,30.850,3551.088,20180104_164917
3,KGRK20180104_230845_V06,-32.883,0.249,27.589,446.501,40.609,-98.795,30.053,20304.365,20180104_170845
5,KGRK20180107_003339_V06,50.469,0.066,26.304,219.020,32.484,-98.817,31.079,16241.821,20180106_183339
5,KGRK20180107_004322_V06,60.186,0.054,28.148,216.901,41.453,-98.807,31.089,20726.740,20180106_184322
1,KGRK20180106_212704_V06,-136.114,0.225,262.497,152.492,2.203,-97.580,31.387,1101.322,20180106_152704
2,KGRK20180106_212704_V06,-136.114,0.083,249.367,326.773,6.697,-97.647,30.601,3348.269,20180106_152704
4,KGRK20180107_001414_V06,31.052,0.054,24.443,231.366,36.823,-98.826,31.023,18411.339,20180106_181414
6,KGRK20180107_013157_V06,108.769,0.087,55.606,187.823,60.523,-98.665,31.221,30261.452,20180106_193157
4,KGRK20180107_230439_V06,-39.324,0.268,56.697,311.025,68.309,-98.652,30.666,34154.686,20180107_170439
4,KGRK20180107_230818_V06,-35.674,0.274,57.268,314.292,71.722,-98.649,30.651,35861.038,20180107_170818
1,KGRK20180107_221933_V06,-84.424,0.343,49.197,463.232,66.398,-98.682,29.979,33199.234,20180107_161933
7,KGRK20180108_002041_V06,36.709,0.057,254.725,339.396,19.109,-97.619,30.544,9554.684,20180107_182041
9,KGRK20180108_002922_V06,45.393,0.070,384.890,365.129,17.180,-96.941,30.427,8589.752,20180107_182922
