track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
1,KEWX20170101_235014_V06,5.736,0.336,206.978,339.876,5.856,-98.508,29.523,2928.114,20170101_175014
1,KEWX20170101_235930_V06,15.003,0.600,207.161,338.506,12.048,-98.507,29.529,6024.064,20170101_175930
1,KEWX20170102_000846_V06,24.270,0.716,205.527,337.024,13.155,-98.515,29.536,6577.669,20170101_180846
1,KEWX20170102_001802_V06,33.536,0.193,204.288,335.268,16.597,-98.522,29.544,8298.424,20170101_181802
3,KEWX20170101_235930_V06,15.003,0.057,179.710,320.180,8.335,-98.649,29.611,4167.273,20170101_175930
3,KEWX20170102_000846_V06,24.270,0.052,184.715,321.000,18.140,-98.623,29.608,9070.244,20170101_180846
6,KEWX20170102_004548_V06,61.303,0.056,55.477,370.283,13.320,-99.287,29.381,6660.234,20170101_184548
6,KEWX20170102_005718_V06,72.803,0.130,57.946,369.921,20.527,-99.275,29.382,10263.423,20170101_185718
2,KEWX20170102_234504_V06,-0.150,0.778,213.826,340.155,7.406,-98.473,29.522,3702.990,20170102_174504
2,KEWX20170102_235419_V06,9.100,0.934,216.402,341.899,19.874,-98.459,29.514,9937.148,20170102_175419
2,KEWX20170103_000335_V06,18.367,0.924,219.377,346.102,28.303,-98.444,29.495,14151.422,20170102_180335
2,KEWX20170103_001251_V06,27.633,0.728,223.313,350.073,35.389,-98.423,29.477,17694.450,20170102_181251
2,KEWX20170103_002205_V06,36.867,0.642,227.924,346.799,44.648,-98.400,29.492,22324.171,20170102_182205
2,KEWX20170103_003121_V06,46.133,0.519,230.509,345.431,50.229,-98.386,29.498,25114.525,20170102_183121
2,KEWX20170103_004036_V06,55.383,0.501,238.661,343.128,55.635,-98.344,29.509,27817.437,20170102_184036
2,KEWX20170103_004953_V06,64.667,0.236,244.128,340.049,60.399,-98.316,29.523,30199.322,20170102_184953
4,KEWX20170102_234504_V06,-0.150,0.185,377.782,143.201,2.364,-97.623,30.410,1181.919,20170102_174504
4,KEWX20170102_235419_V06,9.100,0.279,377.147,142.344,9.476,-97.627,30.414,4738.132,20170102_175419
4,KEWX20170103_000335_V06,18.367,0.358,380.120,153.007,16.642,-97.611,30.366,8320.825,20170102_180335
4,KEWX20170103_001251_V06,27.633,0.236,376.611,148.543,22.584,-97.630,30.386,11291.822,20170102_181251
18,KEWX20170103_001251_V06,27.633,0.794,409.833,334.616,5.958,-97.461,29.546,2979.176,20170102_181251
18,KEWX20170103_002205_V06,36.867,0.950,414.624,335.155,14.163,-97.437,29.544,7081.318,20170102_182205
18,KEWX20170103_003121_V06,46.133,0.931,419.628,336.518,20.845,-97.411,29.537,10422.594,20170102_183121
18,KEWX20170103_004036_V06,55.383,0.641,421.540,337.372,26.559,-97.401,29.534,13279.384,20170102_184036
26,KEWX20170103_002205_V06,36.867,0.663,300.657,239.347,12.915,-98.025,29.977,6457.481,20170102_182205
26,KEWX20170103_003121_V06,46.133,0.522,301.838,239.615,19.957,-98.019,29.976,9978.715,20170102_183121
26,KEWX20170103_004036_V06,55.383,0.246,304.103,240.996,20.056,-98.007,29.970,10028.000,20170102_184036
26,KEWX20170103_004953_V06,64.667,0.151,307.444,240.234,20.376,-97.989,29.973,10187.787,20170102_184953
10,KEWX20170103_000335_V06,18.367,0.624,190.964,317.681,6.463,-98.591,29.623,3231.503,20170102_180335
10,KEWX20170103_001251_V06,27.633,0.432,191.241,318.130,15.073,-98.590,29.621,7536.386,20170102_181251
10,KEWX20170103_002205_V06,36.867,0.620,195.502,316.952,16.328,-98.568,29.626,8164.160,20170102_182205
12,KEWX20170103_000335_V06,18.367,0.210,181.522,295.813,4.983,-98.640,29.721,2491.705,20170102_180335
12,KEWX20170103_001251_V06,27.633,0.277,182.516,296.337,14.747,-98.635,29.719,7373.615,20170102_181251
12,KEWX20170103_002205_V06,36.867,0.130,186.452,295.270,15.625,-98.615,29.724,7812.269,20170102_182205
24,KEWX20170103_001251_V06,27.633,0.070,317.768,325.144,6.284,-97.936,29.590,3141.834,20170102_181251
24,KEWX20170103_002205_V06,36.867,0.132,316.910,326.433,16.828,-97.941,29.584,8414.009,20170102_182205
24,KEWX20170103_003121_V06,46.133,0.160,320.207,328.983,18.277,-97.924,29.573,9138.659,20170102_183121
33,KEWX20170103_003121_V06,46.133,0.091,352.447,115.105,2.589,-97.755,30.537,1294.388,20170102_183121
33,KEWX20170103_004036_V06,55.383,-1.000,352.447,115.105,17.296,-97.755,30.537,8648.138,20170102_184036
33,KEWX20170103_004953_V06,64.667,-1.000,352.447,115.105,32.057,-97.755,30.537,16028.388,20170102_184953
33,KEWX20170103_005908_V06,73.917,0.140,381.921,112.658,31.174,-97.601,30.548,15587.066,20170102_185908
33,KEWX20170103_011036_V06,85.383,0.225,383.760,115.073,35.788,-97.592,30.537,17893.871,20170102_191036
9,KEWX20170103_000335_V06,18.367,0.907,318.113,273.375,13.820,-97.934,29.824,6910.194,20170102_180335
9,KEWX20170103_001251_V06,27.633,0.682,319.780,271.900,18.816,-97.926,29.830,9408.220,20170102_181251
9,KEWX20170103_002205_V06,36.867,0.496,320.072,269.928,15.962,-97.924,29.839,7980.751,20170102_182205
9,KEWX20170103_003121_V06,46.133,0.170,321.357,270.249,25.060,-97.918,29.838,12530.109,20170102_183121
