track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
2,KBUF20050102_125645,10,-0.192,473.70,68.000000,36.900000,-80.14,42.158097,18450.000000
2,KBUF20050102_130233,16,-0.294,471.21,72.628415,46.941530,-80.11,42.169630,23470.765027
5,KBUF20050104_123036,-16,0.304,261.35,243.000000,22.700000,-79.09,43.122028,11350.000000
5,KBUF20050104_123626,-10,0.105,260.49,242.824084,33.886387,-79.09,43.125884,16943.193717
7,KBUF20050104_125945,13,0.160,65.10,157.400000,34.300000,-79.63,44.002332,17150.000000
8,KBUF20050104_130535,19,0.381,84.70,157.950000,55.250000,-79.62,43.914166,27625.000000
8,KBUF20050104_131125,25,0.405,87.85,158.020000,63.400000,-79.62,43.899995,31700.000000
8,KBUF20050104_131714,31,0.170,91.15,157.776934,65.920895,-79.62,43.885143,32960.447252
9,KBUF20050105_122245,-24,-0.000,415.45,244.000000,19.200000,-79.08,42.428462,9600.000000
9,KBUF20050105_122835,-18,-0.105,416.27,240.598051,30.667966,-79.10,42.424715,15333.982948
9,KBUF20050105_123423,-12,-0.394,416.29,243.072054,40.689493,-79.08,42.424675,20344.746384
9,KBUF20050105_124012,-6,-0.407,417.76,249.213879,47.804622,-79.05,42.418155,23902.310871
11,KBUF20050105_124602,0,-0.057,191.05,68.700000,56.700000,-80.17,43.430082,28350.000000
11,KBUF20050105_125151,5,-0.223,194.69,70.682981,67.962324,-80.15,43.413862,33981.161972
11,KBUF20050105_125739,11,-0.388,207.14,75.120137,69.553629,-80.12,43.358189,34776.814654
11,KBUF20050105_130329,17,-0.325,214.14,78.637955,70.511216,-80.10,43.326932,35255.608132
11,KBUF20050105_130920,23,-0.454,224.24,78.909102,72.208909,-80.10,43.281507,36104.454382
13,KBUF20050106_121812,-28,0.252,336.80,127.950000,53.350000,-79.79,42.778143,26675.000000
13,KBUF20050106_122400,-22,0.138,338.01,134.522881,63.688983,-79.75,42.773059,31844.491525
14,KBUF20050106_121812,-28,-0.289,366.05,59.950000,58.450000,-80.20,42.641941,29225.000000
14,KBUF20050106_122400,-22,-0.498,365.01,64.054019,70.413593,-80.18,42.646950,35206.796690
17,KBUF20050106_125310,7,0.141,206.75,424.550000,57.250000,-77.97,43.365725,28625.000000
17,KBUF20050106_125859,12,0.043,202.99,425.388868,64.611009,-77.96,43.382593,32305.504305
18,KBUF20050108_123548,-10,0.284,567.75,189.800000,25.500000,-79.40,41.741459,12750.000000
20-21-22,KBUF20050108_125315,8,0.680,555.10,154.250000,25.950000,-79.61,41.796948,12975.000000
20-21-22,KBUF20050108_125905,14,0.726,545.40,159.619072,33.403608,-79.58,41.840853,16701.804124
21-22,KBUF20050108_130451,19,0.653,531.20,175.550000,33.850000,-79.49,41.905452,16925.000000
21-22,KBUF20050108_131042,25,0.344,518.55,191.550000,26.250000,-79.39,41.962992,13125.000000
23,KBUF20050109_123735,-8,-0.165,410.20,243.250000,16.250000,-79.08,42.452080,8125.000000
23,KBUF20050109_124725,2,-0.519,411.51,242.077940,27.212783,-79.09,42.446139,13606.391586
23,KBUF20050109_125715,12,-0.609,413.32,237.661571,27.864176,-79.12,42.437923,13932.088021
23,KBUF20050109_130705,22,0.000,415.05,233.697660,30.048860,-79.14,42.430059,15024.429918
23,KBUF20050109_131655,31,0.000,416.61,230.130141,32.015075,-79.16,42.422976,16007.537624
23,KBUF20050109_132645,41,0.000,418.33,226.166230,34.199759,-79.19,42.415102,17099.879520
23,KBUF20050109_133635,51,0.000,420.06,222.202319,36.384443,-79.21,42.407223,18192.221417
23,KBUF20050109_134625,61,0.000,421.79,218.238408,38.569127,-79.23,42.399339,19284.563313
23,KBUF20050109_135615,71,0.000,423.52,214.274497,40.753810,-79.26,42.391450,20376.905209
23,KBUF20050109_140605,81,-0.588,425.20,233.471583,38.605316,-79.14,42.384367,19302.658217
23,KBUF20050109_141555,90,0.000,426.75,234.001949,39.804861,-79.14,42.377415,19902.430449
23,KBUF20050109_142545,100,0.000,428.47,234.591243,41.137688,-79.13,42.369690,20568.844040
23,KBUF20050109_143535,110,-0.593,414.02,221.000934,38.329477,-79.22,42.434418,19164.738517
24,KBUF20050109_123735,-8,0.183,259.55,249.100000,21.900000,-79.05,43.130237,10950.000000
25,KBUF20050109_130705,22,-0.057,263.20,246.300000,18.500000,-79.07,43.113762,9250.000000
25,KBUF20050109_131655,31,-0.061,263.87,245.218860,28.172807,-79.07,43.110737,14086.403509
26,KBUF20050110_123608,-9,-0.051,319.90,387.650000,12.050000,-78.20,42.857787,6025.000000
26,KBUF20050110_124559,0,-0.464,321.78,387.578650,24.624740,-78.20,42.849332,12312.370148
27-31,KBUF20050110_123608,-9,-0.207,479.00,315.600000,12.300000,-78.64,42.142873,6150.000000
27-31,KBUF20050110_124559,0,-0.348,467.74,312.527813,23.414062,-78.66,42.193553,11707.031250
28,KBUF20050110_124559,0,0.081,411.95,244.000000,16.200000,-79.08,42.444216,8100.000000
28,KBUF20050110_125551,10,-0.163,412.28,234.306342,29.544847,-79.14,42.442539,14772.423556
28,KBUF20050110_130541,20,-0.077,424.28,237.434422,31.552128,-79.12,42.388580,15776.063936
27-31,KBUF20050110_130541,20,-0.078,429.20,310.400000,13.100000,-78.67,42.367061,6550.000000
33,KBUF20050111_122726,-17,-0.136,262.50,252.600000,18.300000,-79.03,43.117017,9150.000000
33,KBUF20050111_123315,-11,-0.244,261.89,252.526316,26.222807,-79.03,43.119780,13111.403509
33,KBUF20050111_123907,-5,0.000,261.36,252.463158,35.328070,-79.03,43.122147,17664.035088
33,KBUF20050111_124457,0,-0.511,269.94,250.265770,41.493125,-79.04,43.083484,20746.562377
33,KBUF20050111_125046,6,-0.478,276.74,243.297108,43.426886,-79.08,43.052771,21713.443075
33,KBUF20050111_125636,12,-0.498,277.96,244.619239,41.590451,-79.08,43.047316,20795.225511
33,KBUF20050111_130227,18,-0.471,277.24,247.535970,41.566363,-79.06,43.050593,20783.181710
33,KBUF20050111_130818,24,-0.519,280.14,243.557365,46.108196,-79.08,43.037476,23054.097845
33,KBUF20050111_131408,30,-0.511,270.70,245.992759,43.192298,-79.07,43.079994,21596.149134
33,KBUF20050111_131956,35,-0.527,262.36,250.312443,42.339498,-79.04,43.117595,21169.748877
33,KBUF20050111_132545,41,0.000,253.81,254.002599,41.299408,-79.02,43.156138,20649.703890
33,KBUF20050111_133137,47,-0.514,261.90,258.740136,42.189669,-78.99,43.119811,21094.834322
33,KBUF20050111_133726,53,0.000,261.58,262.948492,42.104634,-78.96,43.121303,21052.317159
33,KBUF20050111_134315,59,0.000,261.26,267.156847,42.019600,-78.94,43.122789,21009.799996
33,KBUF20050111_134905,65,-0.429,270.26,274.632127,54.244256,-78.89,43.082372,27122.128108
37,KBUF20050112_121524,-29,0.000,301.05,216.350000,26.150000,-79.25,42.942737,13075.000000
37,KBUF20050112_122112,-23,-0.022,296.74,223.198408,33.735987,-79.21,42.962302,16867.993631
37,KBUF20050112_122702,-17,-0.357,286.23,233.723537,35.329042,-79.14,43.009865,17664.521026
38,KBUF20050112_123251,-12,0.119,371.50,356.750000,11.950000,-78.39,42.626271,5975.000000
39,KBUF20050112_123842,-6,-0.076,66.55,447.150000,20.050000,-77.82,43.995586,10025.000000
39,KBUF20050112_124431,0,-0.277,65.75,452.714726,30.904214,-77.78,43.998918,15452.106864
40,KBUF20050113_125136,7,0.443,232.70,32.450000,27.350000,-80.38,43.239690,13675.000000
41,KBUF20050114_130718,24,-0.087,146.55,338.900000,28.500000,-78.50,43.638962,14250.000000
42,KBUF20050115_130424,21,0.363,435.30,309.700000,16.000000,-78.68,42.339606,8000.000000
43,KBUF20050116_124006,-2,0.530,202.30,424.750000,65.350000,-77.97,43.385743,32675.000000
43,KBUF20050116_124555,3,0.613,202.71,430.323034,70.084082,-77.93,43.383679,35042.041199
43,KBUF20050116_125145,9,0.624,203.61,430.860774,70.377978,-77.93,43.379602,35188.989098
43,KBUF20050116_125734,15,0.658,203.22,431.810949,66.290455,-77.92,43.381316,33145.227740
43,KBUF20050116_130323,21,0.538,206.06,435.380843,65.758492,-77.90,43.368342,32879.245915
44,KBUF20050116_130913,27,-0.053,300.50,390.900000,20.400000,-78.18,42.945005,10200.000000
44,KBUF20050116_131502,33,0.127,300.60,388.102303,27.999671,-78.20,42.944621,13999.835526
44,KBUF20050116_132051,38,-0.254,301.83,381.665080,38.420863,-78.24,42.939295,19210.431531
46,KBUF20050117_122314,-19,-0.359,372.05,300.050000,8.850000,-78.74,42.624319,4425.000000
46,KBUF20050117_122902,-13,-0.590,375.44,304.589231,24.743077,-78.71,42.609047,12371.538462
46,KBUF20050117_123452,-8,-0.575,381.19,307.988382,28.206779,-78.69,42.583157,14103.389673
47-49,KBUF20050117_122902,-13,-0.040,313.85,554.950000,18.450000,-77.18,42.875633,9225.000000
47-49,KBUF20050117_123452,-8,-0.219,315.90,556.751603,28.036172,-77.17,42.866257,14018.086172
48-50-54,KBUF20050117_124040,-2,0.130,340.45,477.250000,37.550000,-77.65,42.761420,18775.000000
48-50-54,KBUF20050117_124631,4,0.140,342.64,475.348015,50.128412,-77.67,42.751680,25064.205955
47-49,KBUF20050117_124631,4,0.157,281.35,528.850000,35.850000,-77.33,43.023947,17925.000000
48-50-54,KBUF20050117_125220,10,-0.063,343.60,481.500000,31.600000,-77.63,42.746995,15800.000000
48-50-54,KBUF20050117_125808,16,-0.202,348.63,484.882682,47.311173,-77.61,42.724178,23655.586592
52,KBUF20050117_125808,16,0.310,258.35,325.850000,16.350000,-78.58,43.135955,8175.000000
53,KBUF20050117_130357,21,-0.164,238.80,252.650000,35.150000,-79.03,43.223682,17575.000000
53,KBUF20050117_130946,27,-0.326,236.78,257.094333,50.023019,-79.00,43.232848,25011.509529
53,KBUF20050117_131536,33,-0.520,239.62,264.833338,52.924693,-78.95,43.220167,26462.346509
53,KBUF20050117_132125,39,-0.498,236.91,274.758948,52.233513,-78.89,43.232459,26116.756356
53,KBUF20050117_132714,45,-0.496,240.34,282.887779,50.722652,-78.84,43.217076,25361.326174
57-60,KBUF20050120_121526,-25,-0.032,438.45,328.600000,37.700000,-78.56,42.325310,18850.000000
57-60,KBUF20050120_122115,-19,-0.245,439.08,330.843433,47.978809,-78.55,42.322474,23989.404553
57-60,KBUF20050120_122704,-13,-0.170,438.85,333.650000,36.150000,-78.53,42.323459,18075.000000
57-60,KBUF20050120_123252,-8,-0.386,437.87,334.574955,45.529747,-78.53,42.327864,22764.873418
64,KBUF20050120_124430,4,0.282,439.45,339.400000,32.000000,-78.50,42.320690,16000.000000
67,KBUF20050120_125608,16,0.170,366.40,289.400000,16.600000,-78.80,42.649732,8300.000000
67,KBUF20050120_130157,21,0.022,368.38,289.164327,25.150877,-78.80,42.640837,12575.438596
69,KBUF20050122_122030,-18,0.173,557.40,323.350000,15.650000,-78.60,41.789903,7825.000000
79,KBUF20050123_120907,-29,0.110,366.70,294.500000,25.600000,-78.77,42.648395,12800.000000
84,KBUF20050124_120842,-29,0.290,492.25,64.300000,64.300000,-80.16,42.074333,32150.000000
86-90,KBUF20050124_123750,0,0.222,379.35,54.500000,54.500000,-80.23,42.581659,27250.000000
86-90,KBUF20050124_124338,6,0.273,385.65,59.978261,63.454558,-80.20,42.553727,31727.279102
87-90,KBUF20050124_124927,12,0.367,405.10,73.750000,65.150000,-80.11,42.467253,32575.000000
87-90,KBUF20050124_125516,18,0.396,408.45,79.695783,69.964458,-80.08,42.452597,34982.228916
88,KBUF20050124_125516,18,-0.119,507.85,123.700000,57.400000,-79.80,42.008053,28700.000000
89,KBUF20050124_130106,24,0.424,530.00,139.400000,54.600000,-79.70,41.909202,27300.000000
92,KBUF20050125_122806,-8,0.297,199.45,261.200000,55.600000,-78.98,43.400897,27800.000000
93,KBUF20050125_125120,15,-0.150,206.75,291.000000,23.800000,-78.79,43.368279,11900.000000
93,KBUF20050125_130258,26,-0.447,212.04,289.965317,35.496508,-78.80,43.344461,17748.254190
94,KBUF20050126_120756,-28,0.487,183.35,108.000000,45.100000,-79.92,43.467487,22550.000000
94,KBUF20050126_121345,-22,0.310,186.99,111.541866,55.547608,-79.90,43.451321,27773.803828
95,KBUF20050126_123701,2,0.218,126.60,494.350000,47.050000,-77.53,43.722691,23525.000000
95,KBUF20050126_124250,7,0.119,126.90,495.610000,55.610000,-77.52,43.721259,27805.000000
96,KBUF20050126_124841,13,0.523,220.45,50.900000,39.000000,-80.27,43.296382,19500.000000
96,KBUF20050126_125429,19,0.544,225.62,57.911804,48.046543,-80.23,43.273687,24023.271501
97,KBUF20050126_125429,19,0.638,316.55,428.400000,23.900000,-77.95,42.871423,11950.000000
103-106,KBUF20050129_121957,-13,-0.019,413.50,240.100000,19.800000,-79.10,42.437166,9900.000000
103-106,KBUF20050129_122546,-7,0.019,413.40,240.867357,29.554202,-79.10,42.437642,14777.101096
103-106,KBUF20050129_123135,-1,-0.229,423.34,238.476785,33.845555,-79.11,42.392857,16922.777309
103-106,KBUF20050129_123724,5,0.000,431.62,236.589764,39.191431,-79.12,42.355536,19595.715315
103-106,KBUF20050129_124902,17,-0.000,451.80,230.234102,57.894179,-79.16,42.264554,28947.089522
103-106,KBUF20050129_125451,22,-0.221,412.30,236.500000,9.300000,-79.12,42.442496,4650.000000
103-106,KBUF20050129_130040,28,-0.381,414.19,237.920377,25.086473,-79.11,42.434027,12543.236301
103-106,KBUF20050129_130629,34,-0.400,423.64,237.775959,35.578018,-79.11,42.391488,17789.009151
103-106,KBUF20050129_131219,40,0.000,431.57,237.896072,47.109515,-79.11,42.355801,23554.757307
103-106,KBUF20050129_131807,46,-0.332,438.35,233.081649,52.058989,-79.14,42.325152,26029.494501
108,KBUF20050203_120652,-21,-0.091,529.85,195.850000,54.350000,-79.36,41.912272,27175.000000
108,KBUF20050203_121642,-11,-0.350,529.54,197.583512,69.613271,-79.35,41.913737,34806.635389
109,KBUF20050203_120652,-21,0.014,502.20,291.700000,32.500000,-78.79,42.038468,16250.000000
110,KBUF20050203_121642,-11,0.507,571.80,323.800000,12.300000,-78.59,41.725075,6150.000000
111-116,KBUF20050203_122632,-1,-0.092,504.80,297.600000,26.700000,-78.75,42.026774,13350.000000
111-116,KBUF20050203_123622,9,-0.227,497.15,302.177971,39.351594,-78.72,42.061212,19675.797101
114,KBUF20050203_124612,19,0.427,520.40,273.500000,33.100000,-78.90,41.956438,16550.000000
114,KBUF20050203_125602,29,0.420,511.22,271.431157,39.900568,-78.91,41.997736,19950.283889
114,KBUF20050203_130552,38,0.520,513.36,290.824528,44.826280,-78.79,41.988231,22413.140164
114,KBUF20050203_131542,48,0.538,512.06,287.962433,50.452551,-78.81,41.994077,25226.275337
114,KBUF20050203_132532,58,0.433,502.38,286.168409,52.171552,-78.82,42.037624,26085.775769
114,KBUF20050203_133522,68,0.387,495.50,290.510181,54.664410,-78.79,42.068616,27332.204913
114,KBUF20050203_134512,78,0.315,480.89,281.462450,50.568038,-78.85,42.134332,25284.019054
114,KBUF20050203_135502,88,0.000,467.15,273.889324,47.226174,-78.89,42.196139,23613.086866
114,KBUF20050203_140452,97,0.000,454.78,267.073510,44.218496,-78.94,42.251749,22109.247897
114,KBUF20050203_141442,107,0.000,441.04,259.500384,40.876631,-78.98,42.313519,20438.315708
114,KBUF20050203_142433,117,0.000,427.30,251.927257,37.534767,-79.03,42.375270,18767.383520
114,KBUF20050203_143423,127,0.078,433.88,250.479859,56.426897,-79.04,42.345602,28213.448541
114,KBUF20050203_144412,137,0.143,446.82,253.159510,61.333201,-79.02,42.287405,30666.600424
115,KBUF20050203_124612,19,0.260,125.10,342.550000,26.250000,-78.47,43.735441,13125.000000
115,KBUF20050203_125602,29,0.374,111.26,343.135174,31.849369,-78.47,43.797692,15924.684543
115,KBUF20050203_130552,38,0.000,99.52,343.632019,37.979022,-78.47,43.850546,18989.511041
115,KBUF20050203_131542,48,0.260,88.37,320.491202,51.489380,-78.61,43.900968,25744.689893
111-116,KBUF20050203_125602,29,0.196,477.90,311.950000,23.250000,-78.66,42.147841,11625.000000
117,KBUF20050203_125602,29,-0.023,62.35,324.400000,12.600000,-78.58,44.018021,6300.000000
118,KBUF20050206_121126,-12,-0.412,354.65,137.400000,27.500000,-79.73,42.698326,13750.000000
118,KBUF20050206_122116,-2,0.000,354.65,137.400000,54.500000,-79.73,42.698326,27250.000000
118,KBUF20050206_123106,8,-0.667,374.94,121.287754,59.850588,-79.83,42.606124,29925.293942
118,KBUF20050206_124057,17,-0.656,380.50,105.855217,58.838262,-79.92,42.580172,29419.130912
119,KBUF20050207_115325,-29,-0.072,492.70,57.900000,24.400000,-80.20,42.071816,12200.000000
119,KBUF20050207_120316,-19,-0.384,496.23,66.906015,38.993484,-80.14,42.056602,19496.741855
119,KBUF20050207_121306,-9,0.024,486.66,75.497015,49.840170,-80.09,42.100335,24920.085075
119,KBUF20050207_122257,0,-0.335,469.81,71.548225,54.027942,-80.12,42.175883,27013.970823
122,KBUF20050207_124237,20,-0.263,210.10,37.250000,32.850000,-80.36,43.341796,16425.000000
122,KBUF20050207_125226,30,-0.501,199.31,42.222165,47.446907,-80.33,43.390777,23723.453608
122,KBUF20050207_130216,40,-0.488,212.42,54.777513,56.519867,-80.25,43.332830,28259.933508
122,KBUF20050207_131206,50,-0.329,198.22,67.554055,60.852897,-80.17,43.397737,30426.448736
125,KBUF20050209_121357,-7,-0.124,580.95,345.400000,28.000000,-78.46,41.683646,14000.000000
125,KBUF20050209_122346,3,-0.495,577.34,348.671279,39.962668,-78.44,41.699867,19981.333997
126,KBUF20050209_122346,3,0.316,558.60,239.050000,26.850000,-79.10,41.783995,13425.000000
126,KBUF20050209_123337,13,0.369,557.83,246.412241,33.390292,-79.06,41.787608,16695.145817
127,KBUF20050209_123337,13,-0.195,390.50,345.400000,20.300000,-78.46,42.540940,10150.000000
127,KBUF20050209_124327,23,-0.432,389.77,353.047463,32.817442,-78.41,42.544095,16408.720930
128,KBUF20050209_124327,23,0.569,555.45,250.250000,28.450000,-79.04,41.798373,14225.000000
128,KBUF20050209_125317,33,0.489,551.93,260.090000,34.170000,-78.98,41.814360,17085.000000
129-137,KBUF20050210_115555,-23,1.220,341.50,430.000000,33.300000,-77.94,42.759065,16650.000000
129-137,KBUF20050210_120545,-13,1.034,343.83,433.265403,39.021056,-77.92,42.748427,19510.528097
129-137,KBUF20050210_121535,-3,1.213,361.94,439.153632,48.163390,-77.89,42.666681,24081.695063
