track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
1,KTYX20080101_121453,-22,0.362,327.10,130.850000,25.350000,-76.73,43.629064,12675.000000
1,KTYX20080101_122040,-16,0.288,322.19,133.746552,33.235824,-76.71,43.651312,16617.911877
5,KTYX20080103_125047,14,-0.128,344.25,152.700000,48.700000,-76.59,43.553053,24350.000000
6,KTYX20080104_121054,-26,0.171,409.30,487.950000,58.150000,-74.52,43.258052,29075.000000
6,KTYX20080104_121642,-20,-0.263,411.50,492.723468,68.338363,-74.49,43.247852,34169.181536
10,KTYX20080104_122232,-14,-0.022,208.45,483.500000,27.500000,-74.53,44.162073,13750.000000
10,KTYX20080104_122823,-8,-0.167,209.34,490.235849,40.054717,-74.49,44.157633,20027.358491
12,KTYX20080104_123412,-2,0.163,221.55,516.650000,35.750000,-74.33,44.100878,17875.000000
12,KTYX20080104_124002,4,0.068,221.34,523.026238,43.864191,-74.29,44.101337,21932.095710
14,KTYX20080104_124552,9,-0.069,278.40,199.100000,65.300000,-76.31,43.851312,32650.000000
14,KTYX20080104_125141,15,-0.055,281.26,200.517035,74.693584,-76.30,43.838502,37346.792035
20,KTYX20080107_121048,-26,-0.287,349.80,88.600000,26.900000,-76.99,43.524221,13450.000000
20,KTYX20080107_121636,-20,-0.504,349.03,89.981141,40.187956,-76.98,43.527763,20093.977813
20,KTYX20080107_122224,-14,-0.466,340.25,93.947952,48.623653,-76.96,43.567579,24311.826378
21,KTYX20080107_122224,-14,0.191,508.05,255.850000,19.350000,-75.95,42.819176,9675.000000
21,KTYX20080107_122812,-8,0.232,510.38,268.442845,29.539779,-75.87,42.808867,14769.889267
21,KTYX20080107_123400,-2,0.000,512.37,279.236712,40.588160,-75.81,42.799989,20294.080068
21,KTYX20080107_124049,4,0.000,514.36,290.030579,51.636542,-75.74,42.791072,25818.270869
21,KTYX20080107_124637,10,0.000,516.35,300.824446,62.684923,-75.67,42.782118,31342.461670
21,KTYX20080107_125226,16,-0.216,521.79,287.992890,62.978846,-75.75,42.757619,31489.423171
22,KTYX20080107_122224,-14,0.104,517.15,213.250000,53.350000,-76.21,42.777298,26675.000000
22,KTYX20080107_122812,-8,0.223,517.45,222.891320,63.222884,-76.15,42.776202,31611.441894
23,KTYX20080107_122224,-14,-0.302,328.95,480.650000,21.750000,-74.56,43.620063,10875.000000
23,KTYX20080107_122812,-8,-0.493,326.36,484.515339,32.277490,-74.54,43.631496,16138.745020
24,KTYX20080107_124049,4,0.007,248.05,507.150000,26.950000,-74.39,43.982334,13475.000000
25,KTYX20080107_125226,16,-0.051,246.65,547.700000,12.200000,-74.14,43.985507,6100.000000
29,KTYX20080108_121739,-19,-0.123,234.30,96.150000,61.650000,-76.95,44.044429,30825.000000
30,KTYX20080108_122327,-13,0.145,161.70,86.350000,58.750000,-77.02,44.370361,29375.000000
