track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,is_rain
1,KAPX20100101_125332_V03,-23,0.167,480.49,335.074738,2.911270,-83.58,44.743713,1455.635071
2,KAPX20100101_132129_V03,5,0.126,146.48,433.012329,11.965439,-85.68,44.304655,5982.719421
3,KAPX20100101_143603_V03,80,0.161,254.89,483.176025,22.581558,-85.00,44.082658,11290.779114
4,KAPX20100102_140603_V03,50,0.121,281.80,310.975037,2.977478,-84.83,44.857782,1488.739014
4,KAPX20100102_141522_V03,59,0.170,301.52,306.822865,10.102376,-84.71,44.876522,5051.187769
12,KAPX20100103_141327_V03,57,0.560,368.64,145.024078,51.808060,-84.28,45.603610,25904.029846
12,KAPX20100103_142246_V03,66,0.277,371.39,142.448797,56.620296,-84.26,45.615127,28310.148005
12,KAPX20100103_143205_V03,76,0.329,355.94,123.085144,32.974792,-84.36,45.702587,16487.396240
13,KAPX20100103_142246_V03,66,0.226,216.19,154.859100,44.883919,-85.26,45.558954,22441.959381
13,KAPX20100103_143205_V03,76,0.216,216.45,160.932809,52.864805,-85.25,45.531639,26432.402599
5,KAPX20100103_124838_V03,-28,0.112,392.44,200.086029,63.941879,-84.13,45.355224,31970.939636
6,KAPX20100103_133611_V03,20,0.510,315.87,305.293701,11.153839,-84.62,44.883358,5576.919556
7,KAPX20100103_133611_V03,20,0.136,283.98,189.098480,43.429260,-84.82,45.406125,21714.630127
9,KAPX20100103_134530_V03,29,0.160,413.31,249.755554,48.407059,-84.00,45.131012,24203.529358
9,KAPX20100103_135449_V03,38,0.164,406.39,237.989716,40.329742,-84.04,45.184213,20164.871216
11,KAPX20100103_135449_V03,38,0.132,365.86,65.248535,43.758797,-84.29,45.962544,21879.398346
15,KAPX20100103_143205_V03,76,0.105,421.82,234.704681,45.444092,-83.94,45.198370,22722.045898
23,KAPX20100104_134319_V03,27,0.103,263.18,238.696808,28.617630,-84.95,45.182791,14308.815002
23,KAPX20100104_135238_V03,36,0.108,258.75,239.751243,38.518516,-84.98,45.177986,19259.258019
13,KAPX20100104_125544_V03,-21,0.379,311.23,293.218445,6.219482,-84.65,44.937710,3109.741211
14,KAPX20100104_125544_V03,-21,0.217,262.55,138.597290,69.262169,-84.96,45.633112,34631.084442
18,KAPX20100104_133400_V03,18,0.185,105.96,494.578461,30.802858,-85.93,44.025222,15401.429176
18,KAPX20100104_134319_V03,27,0.219,162.14,528.542847,66.970642,-85.58,43.875601,33485.321045
20,KAPX20100104_133400_V03,18,0.109,349.05,378.262756,17.610565,-84.41,44.554668,8805.282593
22,KAPX20100104_134319_V03,27,0.123,33.80,294.960144,58.161018,-86.41,44.917455,29080.509186
25,KAPX20100104_140155_V03,45,0.150,355.60,166.265442,46.830139,-84.36,45.508341,23415.069580
26,KAPX20100104_140155_V03,45,0.141,188.37,143.942566,69.496033,-85.44,45.607093,34748.016357
27,KAPX20100104_141116_V03,55,0.305,35.02,353.170044,50.794975,-86.39,44.655738,25397.487640
27,KAPX20100104_142034_V03,64,0.382,31.32,355.504089,41.290451,-86.41,44.644894,20645.225525
28,KAPX20100104_141116_V03,55,0.268,550.28,529.428345,29.504578,-83.16,43.864138,14752.288818
29,KAPX20100104_141116_V03,55,0.177,251.22,561.310791,15.466541,-85.02,43.730993,7733.270645
32,KAPX20100104_142954_V03,73,0.351,198.06,156.633301,73.733002,-85.37,45.550373,36866.500854
33,KAPX20100104_142954_V03,73,0.340,278.40,269.856781,38.412434,-84.86,45.042758,19206.216812
34,KAPX20100104_142954_V03,73,0.235,99.02,506.333130,32.452801,-85.97,43.971863,16226.400375
28,KAPX20100105_125312_V03,-23,0.734,249.13,154.673553,52.614002,-85.05,45.560579,26307.001114
28,KAPX20100105_130231_V03,-14,0.442,250.04,170.732697,64.758455,-85.04,45.488350,32379.227452
28,KAPX20100105_131149_V03,-5,0.430,273.02,176.717367,66.983034,-84.89,45.461741,33491.517221
28,KAPX20100105_132108_V03,5,0.120,271.56,193.134985,64.858454,-84.90,45.387867,32429.227164
28,KAPX20100105_133027_V03,14,0.185,275.21,213.181587,71.585877,-84.88,45.297714,35792.938642
42,KAPX20100105_131149_V03,-5,0.165,127.77,82.677124,17.215767,-85.83,45.879598,8607.883453
42,KAPX20100105_132108_V03,5,0.101,128.17,89.160794,25.418358,-85.83,45.850460,12709.179007
42,KAPX20100105_133027_V03,14,0.606,141.14,104.273481,33.899964,-85.74,45.783252,16949.982046
42,KAPX20100105_134043_V03,24,0.679,145.71,118.001783,38.457373,-85.71,45.721756,19228.686403
31,KAPX20100105_125312_V03,-23,0.151,405.97,477.446655,32.148460,-84.06,44.106854,16074.230194
31,KAPX20100105_130231_V03,-14,0.327,399.17,484.255472,37.235698,-84.10,44.076457,18617.849109
31,KAPX20100105_131149_V03,-5,-1.000,392.84,490.594716,42.958989,-84.14,44.048141,21479.494306
31,KAPX20100105_132108_V03,5,0.312,396.09,530.529807,39.281762,-84.12,43.868335,19640.881179
32,KAPX20100105_125312_V03,-23,0.142,552.35,153.247467,47.680367,-83.10,45.556110,23840.183258
32,KAPX20100105_130231_V03,-14,0.135,551.40,161.333693,57.101814,-83.11,45.519827,28550.907225
47,KAPX20100105_133027_V03,14,0.878,220.69,565.144165,37.935791,-85.21,43.713074,18967.895508
47,KAPX20100105_134043_V03,24,0.299,218.51,563.643623,46.548433,-85.23,43.719767,23274.216332
57,KAPX20100105_135002_V03,34,0.141,547.85,184.961884,26.804672,-83.14,45.413871,13402.336121
57,KAPX20100105_135920_V03,43,0.131,550.52,191.811294,38.540796,-83.12,45.382829,19270.398152
57,KAPX20100105_140840_V03,52,0.163,547.99,212.703003,33.313919,-83.14,45.289087,16656.959534
30,KAPX20100105_125312_V03,-23,0.199,345.58,129.536011,76.525253,-84.43,45.673755,38262.626648
36,KAPX20100105_130231_V03,-14,0.116,139.15,516.341492,22.407795,-85.72,43.929324,11203.897476
41,KAPX20100105_131149_V03,-5,0.232,406.18,525.503235,46.554047,-84.06,43.890604,23277.023315
43,KAPX20100105_132108_V03,5,0.559,344.51,487.571930,38.720928,-84.44,44.062886,19360.464096
44,KAPX20100105_132108_V03,5,0.469,229.78,556.788330,46.314266,-85.16,43.750908,23157.133102
50,KAPX20100105_133027_V03,14,0.317,414.47,64.500183,14.446609,-83.98,45.964334,7223.304749
52,KAPX20100105_133027_V03,14,0.219,166.02,568.220825,36.672688,-85.55,43.697238,18336.343765
54,KAPX20100105_134043_V03,24,0.236,129.27,562.504150,16.795477,-85.78,43.721050,8397.738457
55,KAPX20100105_134043_V03,24,0.101,273.53,294.400421,5.985107,-84.89,44.932291,2992.553711
58,KAPX20100105_135002_V03,34,0.115,519.35,173.147217,8.117218,-83.32,45.469377,4058.609009
61,KAPX20100105_140840_V03,52,0.161,200.98,311.206299,20.603966,-85.35,44.855081,10301.982880
64,KAPX20100105_141757_V03,61,0.290,359.48,229.706635,34.222778,-84.34,45.222852,17111.389160
67,KAPX20100105_143636_V03,80,0.170,128.48,401.606750,10.875528,-85.80,44.444940,5437.764168
46,KAPX20100106_125014_V03,-26,0.404,376.19,561.106323,19.898380,-84.25,43.731328,9949.190140
46,KAPX20100106_125933_V03,-17,0.446,362.47,556.173171,34.290173,-84.33,43.753852,17145.086399
51,KAPX20100106_130852_V03,-8,0.103,462.67,91.950317,6.994484,-83.67,45.838462,3497.241974
51,KAPX20100106_131810_V03,2,-1.000,462.67,91.950317,22.894484,-83.67,45.838462,11447.241974
51,KAPX20100106_132728_V03,11,-1.000,462.67,91.950317,37.204484,-83.67,45.838462,18602.241974
51,KAPX20100106_133647_V03,20,0.125,459.67,67.767916,45.241551,-83.69,45.947408,22620.775543
51,KAPX20100106_134606_V03,30,-1.000,457.93,53.814885,57.522124,-83.70,46.010266,28761.062168
51,KAPX20100106_135621_V03,40,0.874,447.88,93.028503,33.091675,-83.77,45.834436,16545.837402
59,KAPX20100106_141458_V03,58,0.431,489.52,76.966919,38.339516,-83.50,45.904159,19169.757843
59,KAPX20100106_142416_V03,68,0.212,493.48,76.661228,46.022609,-83.47,45.905261,23011.304695
61,KAPX20100106_143335_V03,77,0.143,234.43,310.941040,7.028084,-85.13,44.857240,3514.041901
61,KAPX20100106_144254_V03,86,0.112,236.14,310.768829,14.028310,-85.12,44.858054,7014.154781
47,KAPX20100106_125014_V03,-26,0.148,199.49,59.828308,3.185112,-85.37,45.985889,1592.556000
48,KAPX20100106_125933_V03,-17,0.164,454.24,66.212036,55.684532,-83.72,45.954712,27842.266083
48,KAPX20100106_130852_V03,-8,-1.000,454.24,66.212036,69.994532,-83.72,45.954712,34997.266083
48,KAPX20100106_131810_V03,2,0.245,452.68,63.978821,49.578819,-83.73,45.964843,24789.409637
50,KAPX20100106_125933_V03,-17,0.150,357.92,508.646881,33.340305,-84.36,43.967815,16670.152664
53,KAPX20100106_131810_V03,2,0.147,500.67,326.534302,31.345993,-83.45,44.780788,15672.996521
54,KAPX20100106_133647_V03,20,0.234,521.43,77.078308,50.216042,-83.29,45.901302,25108.020782
57,KAPX20100106_135621_V03,40,0.120,328.53,334.870789,6.985641,-84.54,44.750184,3492.820740
58,KAPX20100106_140539_V03,49,0.171,419.16,50.004578,45.426865,-83.95,46.029339,22713.432312
60,KAPX20100106_141458_V03,58,0.124,551.33,261.347168,35.488831,-83.12,45.069998,17744.415283
59,KAPX20100107_125627_V03,-20,0.126,25.32,350.807892,29.527252,-86.45,44.665450,14763.626099
59,KAPX20100107_130545_V03,-11,0.119,25.90,349.706088,37.013974,-86.45,44.670461,18506.986912
59,KAPX20100107_131504_V03,-1,0.108,34.50,351.495403,37.791569,-86.39,44.663222,18895.784432
58,KAPX20100107_125627_V03,-20,0.251,42.93,557.161255,39.928871,-86.32,43.738778,19964.435577
58,KAPX20100107_130545_V03,-11,0.170,45.20,554.880639,49.241208,-86.30,43.749237,24620.603872
61,KAPX20100107_132423_V03,8,0.170,27.95,267.539795,32.325089,-86.45,45.040234,16162.544250
61,KAPX20100107_133342_V03,17,0.157,32.03,263.566286,41.672665,-86.42,45.058494,20836.332656
60,KAPX20100107_132423_V03,8,0.180,251.92,247.842682,6.041294,-85.03,45.141475,3020.647049
63,KAPX20100108_141731_V03,61,0.418,326.06,377.089600,10.992432,-84.56,44.560247,5496.215820
63,KAPX20100108_142746_V03,71,0.661,321.84,380.756061,16.959252,-84.58,44.543785,8479.626162
63,KAPX20100108_143706_V03,81,0.601,331.02,390.618733,22.150649,-84.52,44.499323,11075.324317
65,KAPX20100108_142746_V03,71,0.232,418.82,237.054565,6.925797,-83.96,45.187926,3462.898254
65,KAPX20100108_143706_V03,81,0.190,418.25,242.204825,15.757664,-83.97,45.164780,7878.831788
62,KAPX20100108_132139_V03,5,0.107,302.27,300.926331,7.117905,-84.71,44.903051,3558.952332
