track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,is_rain
1,KTYX20050701_090113,-23,0.335,302.85,304.134583,40.200821,-75.66,43.737222,20100.410461
2,KTYX20050701_093021,6,0.346,362.36,419.785339,39.073029,-75.30,43.216105,19536.514282
3,KTYX20050701_093021,6,0.120,290.15,157.510773,6.193085,-75.74,44.397000,3096.542358
4,KTYX20050702_090710,-18,0.156,265.81,427.702148,6.813141,-75.89,43.180928,3406.570435
5,KTYX20050702_101110,46,0.282,263.57,240.245026,3.161102,-75.91,44.024505,1580.551147
7,KTYX20050702_104604,81,0.162,497.32,301.342133,44.173019,-74.46,43.743227,22086.509705
7,KTYX20050703_101637,51,0.987,113.80,458.086731,15.517321,-76.82,43.038619,7758.660316
7,KTYX20050703_102623,61,0.951,109.28,450.607492,23.022260,-76.85,43.071993,11511.130036
7,KTYX20050703_103610,71,0.121,104.31,443.225744,31.750264,-76.88,43.104892,15875.132235
9,KTYX20050704_091740,-9,0.692,245.78,126.673126,15.271500,-76.02,44.535269,7635.749817
12,KTYX20050704_095644,30,0.246,330.86,296.514374,14.776672,-75.49,43.771355,7388.336182
22,KTYX20050705_095809,31,0.312,266.29,332.114136,5.948929,-75.89,43.611119,2974.464417
22,KTYX20050705_100358,36,0.162,268.21,330.746679,11.871410,-75.88,43.617294,5935.704944
10,KTYX20050705_085850,-29,0.537,349.98,251.470367,25.830002,-75.37,43.973793,12915.000916
11,KTYX20050705_085850,-29,0.385,308.92,300.740509,48.850800,-75.62,43.752484,24425.399780
13,KTYX20050705_091027,-17,0.126,128.26,135.744904,11.870323,-76.76,44.489897,5935.161591
15,KTYX20050705_091618,-11,0.723,88.00,199.095551,12.491165,-77.01,44.202241,6245.582581
18,KTYX20050705_092206,-5,0.147,433.95,386.331238,38.284012,-74.85,43.364315,19142.005920
19,KTYX20050705_092758,0,0.148,346.12,279.169098,30.821365,-75.39,43.849212,15410.682678
20,KTYX20050705_093938,12,0.213,288.48,342.576721,3.148098,-75.75,43.564203,1574.048996
23,KTYX20050705_095809,31,0.125,366.14,100.641266,6.994949,-75.26,44.652150,3497.474670
24,KTYX20050705_095809,31,0.116,260.82,328.134094,6.695232,-75.92,43.628963,3347.616196
26,KTYX20050705_100948,42,0.396,308.09,543.275635,11.086267,-75.63,42.660938,5543.133736
29,KTYX20050705_101537,48,0.263,288.19,320.805328,2.809265,-75.75,43.662179,1404.632568
30,KTYX20050705_101537,48,0.107,297.15,288.932983,10.341339,-75.70,43.805632,5170.669556
31,KTYX20050705_103857,71,0.199,413.19,75.005798,22.745827,-74.97,44.766036,11372.913361
35,KTYX20050706_101732,50,0.259,467.60,550.157166,12.469013,-74.66,42.625356,6234.506607
35,KTYX20050706_102321,56,0.111,468.39,549.269992,18.777424,-74.65,42.629305,9388.711969
35,KTYX20050706_102909,62,0.455,487.44,559.271174,27.548840,-74.54,42.583180,13774.420055
25,KTYX20050706_091327,-14,0.199,215.08,138.445374,24.160706,-76.21,44.481567,12080.352783
25,KTYX20050706_091916,-8,0.182,211.74,140.872021,32.586633,-76.23,44.470549,16293.316270
25,KTYX20050706_092508,-2,0.616,193.17,148.877197,26.119667,-76.35,44.433910,13059.833527
26,KTYX20050706_091327,-14,0.122,579.41,304.485260,31.398556,-73.95,43.722490,15699.277878
26,KTYX20050706_091916,-8,0.191,580.11,306.016408,37.562108,-73.94,43.715535,18781.053840
26,KTYX20050706_092508,-2,0.203,562.65,328.990936,27.155087,-74.05,43.613768,13577.543259
27,KTYX20050706_091916,-8,0.349,246.27,178.314941,31.145847,-76.02,44.302911,15572.923660
30,KTYX20050706_092508,-2,0.201,318.97,293.343323,6.317062,-75.56,43.785725,3158.531189
31,KTYX20050706_093056,3,0.112,437.90,330.567444,50.400921,-74.83,43.615074,25200.460434
33,KTYX20050706_093647,9,0.105,129.38,181.588715,3.445190,-76.75,44.283705,1722.595215
34,KTYX20050706_100004,33,0.108,364.99,452.184692,38.527519,-75.28,43.070234,19263.759613
38,KTYX20050706_104637,79,0.159,325.93,476.463226,7.638910,-75.52,42.961553,3819.455147
34,KTYX20050707_092022,-8,0.756,221.60,151.601135,10.686646,-76.17,44.422555,5343.322754
34,KTYX20050707_092612,-2,0.843,222.16,151.491209,14.202227,-76.17,44.423065,7101.113383
34,KTYX20050707_093202,4,0.948,221.10,151.363333,15.583654,-76.18,44.423612,7791.826941
34,KTYX20050707_093751,9,0.927,216.55,150.690994,20.255714,-76.20,44.426511,10127.856790
34,KTYX20050707_094340,15,0.379,214.65,150.382128,24.727846,-76.22,44.427846,12363.922927
33,KTYX20050707_091433,-14,0.202,467.44,528.625977,26.002949,-74.66,42.722267,13001.474380
33,KTYX20050707_092022,-8,0.265,467.56,528.529879,31.984667,-74.66,42.722693,15992.333650
36,KTYX20050707_093202,4,0.426,222.18,294.830505,3.656555,-76.16,43.778072,1828.277588
36,KTYX20050707_093751,9,0.588,222.92,294.328171,8.381049,-76.16,43.780352,4190.524683
47,KTYX20050707_101837,50,0.119,243.09,249.744781,6.416756,-76.03,43.981432,3208.377838
47,KTYX20050707_102426,56,0.129,242.90,249.407311,12.821292,-76.04,43.982947,6410.645953
38,KTYX20050707_093751,9,0.355,138.79,170.596619,6.343918,-76.69,44.333694,3171.958923
41,KTYX20050707_094930,21,0.126,243.98,248.577667,6.340263,-76.03,43.986702,3170.131683
43,KTYX20050707_100110,33,0.449,276.62,148.699158,44.544601,-75.83,44.436572,22272.300720
46,KTYX20050707_100659,38,0.186,229.99,141.014008,7.092270,-76.12,44.470405,3546.134949
49,KTYX20050707_103603,68,0.107,256.08,222.563782,2.915592,-75.95,44.103966,1457.796097
42,KTYX20050708_092129,-8,0.307,228.53,144.712006,6.949722,-76.13,44.453731,3474.861145
42,KTYX20050708_092719,-2,0.967,227.63,141.121299,9.507037,-76.13,44.469865,4753.518529
