track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
1,KDFX20200101_224509_V06,-68,0.172,26.08,410.864105,37.923168,-101.68,28.765017,18961.584091,20200101_164509
1,KDFX20200101_230150_V06,-52,0.206,27.74,410.154976,48.877475,-101.67,28.768305,24438.737517,20200101_170150
2,KDFX20200101_232556_V06,-28,0.065,27.22,409.216003,53.122437,-101.68,28.772513,26561.218262,20200101_172556
2,KDFX20200101_233107_V06,-22,0.301,27.09,409.709290,57.155453,-101.68,28.770281,28577.726651,20200101_173107
7,KDFX20200102_002249_V06,-1412,0.205,37.60,404.291809,60.390858,-101.62,28.795269,30195.428848,20200101_182249
7,KDFX20200102_003108_V06,-1403,0.390,42.08,387.502449,81.919605,-101.60,28.871229,40959.802495,20200101_183108
7,KDFX20200102_003934_V06,-1395,-1.000,45.78,373.607807,100.613741,-101.58,28.934089,50306.870340,20200101_183934
7,KDFX20200102_004753_V06,-1387,0.051,68.24,387.782349,74.459641,-101.47,28.871225,37229.820251,20200101_184753
7,KDFX20200102_010524_V06,-1369,0.052,47.59,381.423368,89.528873,-101.57,28.898926,44764.436491,20200101_190524
13,KDFX20200102_021624_V06,-1298,0.188,25.31,142.569031,35.080402,-101.70,29.975053,17540.201187,20200101_201624
13,KDFX20200102_022136_V06,-1293,0.107,25.87,137.885104,43.903275,-101.70,29.996208,21951.637435,20200101_202136
14,KDFX20200102_021624_V06,-1298,0.108,184.93,438.041260,17.210167,-100.87,28.648472,8605.083466,20200101_201624
14,KDFX20200102_022136_V06,-1293,0.175,185.22,437.440501,25.106838,-100.87,28.651189,12553.418937,20200101_202136
3,KDFX20200101_232556_V06,-28,0.053,26.76,110.040100,40.017464,-101.70,30.121832,20008.731842,20200101_172556
6,KDFX20200102_001413_V06,-1420,0.077,382.40,329.484314,49.349316,-99.86,29.138824,24674.657822,20200101_181413
8,KDFX20200102_003934_V06,-1395,0.150,52.08,347.784851,99.176994,-101.55,29.050879,49588.497162,20200101_183934
21,KDFX20200103_013132_V06,-1344,0.085,63.01,130.392761,29.243402,-101.51,30.031906,14621.701241,20200102_193132
21,KDFX20200103_014010_V06,-1335,-1.000,63.01,130.392761,43.553402,-101.51,30.031906,21776.701241,20200102_194010
21,KDFX20200103_014855_V06,-1327,0.065,58.13,140.219728,63.069058,-101.53,29.987352,31534.528907,20200102_194855
13,KDFX20200102_230542_V06,-49,0.127,24.85,182.683899,49.406021,-101.70,29.794114,24703.010559,20200102_170542
13,KDFX20200102_231120_V06,-43,0.081,23.07,140.314758,29.968859,-101.72,29.985096,14984.429359,20200102_171120
16,KDFX20200103_003047_V06,-1405,0.153,188.50,411.747437,5.127178,-100.85,28.767170,2563.589096,20200102_183047
18,KDFX20200103_003923_V06,-1396,0.166,65.05,112.340027,38.207558,-101.50,30.113419,19103.778839,20200102_183923
19,KDFX20200103_003923_V06,-1396,0.115,225.22,522.245422,31.798882,-100.66,28.269334,15899.440765,20200102_183923
1,KDFX20200104_222938_V06,-87,0.066,383.01,174.100922,2.054932,-99.85,29.839716,1027.465820,20200104_162938
2,KDFX20200105_002326_V06,-1413,0.092,286.57,266.625427,8.281746,-100.35,29.423033,4140.872955,20200104_182326
1,KDFX20200107_000840_V06,-1430,0.110,258.81,435.002838,6.922195,-100.49,28.663309,3461.097717,20200106_180840
1,KDFX20200107_001726_V06,-1421,0.053,258.33,435.400700,18.558155,-100.49,28.661510,9279.077390,20200106_181726
1,KDFX20200107_002612_V06,-1412,-1.000,257.89,435.771122,30.378531,-100.50,28.659836,15189.265361,20200106_182612
1,KDFX20200107_003449_V06,-1404,0.121,258.38,437.464020,11.136200,-100.49,28.652202,5568.099976,20200106_183449
4,KDFX20200107_002612_V06,-1412,0.060,387.24,315.554565,15.493629,-99.83,29.201580,7746.814728,20200106_182612
4,KDFX20200107_003449_V06,-1404,0.109,389.56,316.482169,26.155262,-99.82,29.197356,13077.630923,20200106_183449
3,KDFX20200107_002612_V06,-1412,0.098,453.51,215.400513,7.731270,-99.49,29.651765,3865.634918,20200106_182612
1,KDFX20200110_223948_V06,1359,0.087,332.10,324.959351,6.567329,-100.12,29.159806,3283.664703,20200110_163948
14,KDFX20200110_233930_V06,1419,0.064,316.27,89.324158,20.110489,-100.20,30.222763,10055.244446,20200110_173930
17,KDFX20200111_000932_V06,8,0.078,36.34,109.377747,65.484879,-101.65,30.125337,32742.439270,20200110_180932
22,KDFX20200111_011826_V06,77,0.156,263.52,347.510864,31.404999,-100.47,29.058044,15702.499390,20200110_191826
1,KDFX20200111_224455_V06,1363,0.073,244.49,381.459167,2.333344,-100.56,28.904725,1166.671753,20200111_164455
1,KDFX20200111_230228_V06,1381,0.200,243.38,380.029768,11.719177,-100.57,28.911161,5859.588597,20200111_170228
1,KDFX20200111_231114_V06,1390,0.078,243.69,381.039926,16.314717,-100.57,28.906608,8157.358433,20200111_171114
1,KDFX20200113_223810_V06,1355,0.063,248.23,336.093750,14.210720,-100.55,29.109415,7105.360031,20200113_163810
1,KDFX20200114_234444_V06,1421,0.066,399.78,309.126282,2.473358,-99.77,29.230346,1236.679077,20200114_174444
