track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
2,KEWX20120102_002357_V03,-1401,0.259,228.06,316.735138,15.199017,-98.40,29.627602,7599.508286,20120101_182357
2,KEWX20120102_003339_V03,-1391,-1.000,228.06,316.735138,31.099017,-98.40,29.627602,15549.508286,20120101_183339
2,KEWX20120102_004320_V03,-1381,0.290,206.77,342.514174,44.088391,-98.51,29.510966,22044.195427,20120101_184320
2,KEWX20120102_005358_V03,-1371,0.222,209.64,344.444028,43.862041,-98.49,29.502314,21931.020675,20120101_185358
2,KEWX20120102_010340_V03,-1361,-1.000,209.47,349.207677,45.837288,-98.49,29.480823,22918.644118,20120101_190340
2,KEWX20120102_011323_V03,-1351,0.097,220.48,351.716351,43.953498,-98.44,29.469694,21976.748785,20120101_191323
1,KEWX20120101_235452_V03,11,0.101,205.81,379.743927,5.409111,-98.51,29.343011,2704.555511,20120101_175452
3,KEWX20120102_002357_V03,-1401,0.151,191.23,342.042419,5.413181,-98.59,29.512779,2706.590652,20120101_182357
6,KEWX20120102_003339_V03,-1391,0.072,353.92,187.117188,6.711998,-97.75,30.212475,3355.998993,20120101_183339
7,KEWX20120102_003339_V03,-1391,0.054,237.11,311.933411,10.387642,-98.35,29.649383,5193.820953,20120101_183339
8,KEWX20120102_010340_V03,-1361,0.176,224.14,344.140198,37.563431,-98.42,29.503926,18781.715393,20120101_190340
5,KEWX20120103_002341_V03,-1402,0.051,229.61,380.323181,7.182281,-98.39,29.340790,3591.140747,20120102_182341
5,KEWX20120103_003324_V03,-1392,0.070,229.52,380.266391,14.421269,-98.39,29.341045,7210.634336,20120102_183324
5,KEWX20120103_004306_V03,-1382,0.353,230.83,371.724819,15.692170,-98.38,29.379594,7846.085146,20120102_184306
5,KEWX20120103_005248_V03,-1373,0.210,229.89,375.183405,17.038319,-98.39,29.363979,8519.159395,20120102_185248
3,KEWX20120103_002341_V03,-1402,0.155,234.40,309.137207,6.471367,-98.37,29.661961,3235.683441,20120102_182341
4,KEWX20120103_002341_V03,-1402,0.135,324.56,376.744324,6.367409,-97.90,29.357370,3183.704376,20120102_182341
7,KEWX20120103_004306_V03,-1382,0.761,187.17,218.216858,7.143627,-98.61,30.071207,3571.813583,20120102_184306
1,KEWX20120105_001013_V03,-1416,0.060,308.06,280.976318,8.719589,-97.99,29.789413,4359.794617,20120104_181013
1,KEWX20120105_001954_V03,-1407,0.055,309.59,282.293442,15.912587,-97.98,29.783469,7956.293574,20120104_181954
1,KEWX20120105_002935_V03,-1397,0.513,316.36,279.843790,17.324118,-97.94,29.794501,8662.059000,20120104_182935
1,KEWX20120105_003917_V03,-1387,0.336,321.92,282.977876,20.384093,-97.91,29.780343,10192.046400,20120104_183917
4,KEWX20120105_001954_V03,-1407,0.080,229.04,342.635345,4.412773,-98.39,29.510786,2206.386566,20120104_181954
4,KEWX20120105_002935_V03,-1397,0.633,221.27,352.268315,17.955636,-98.43,29.467217,8977.817954,20120104_182935
4,KEWX20120105_003917_V03,-1387,0.190,219.44,356.349653,22.584957,-98.44,29.448778,11292.478742,20120104_183917
4,KEWX20120105_004858_V03,-1378,0.083,213.46,358.948581,30.682275,-98.47,29.436954,15341.137718,20120104_184858
3,KEWX20120105_001954_V03,-1407,0.116,200.02,317.336243,23.882214,-98.54,29.624405,11941.106796,20120104_181954
5,KEWX20120105_002935_V03,-1397,0.196,360.37,178.743530,7.099739,-97.71,30.250168,3549.869537,20120104_182935
2,KEWX20120106_002141_V03,-1406,0.193,219.32,351.911346,17.394047,-98.44,29.468796,8697.023392,20120105_182141
2,KEWX20120106_003123_V03,-1396,0.326,222.68,350.544588,27.531210,-98.43,29.475015,13765.605167,20120105_183123
1,KEWX20120106_001159_V03,-1416,0.102,337.48,359.351562,20.270630,-97.83,29.435746,10135.314941,20120105_181159
1,KEWX20120107_000857_V03,-1420,0.537,210.91,338.426605,4.889187,-98.49,29.529480,2444.593430,20120106_180857
1,KEWX20120107_001838_V03,-1410,0.081,214.09,339.367170,19.148117,-98.47,29.525293,9574.058602,20120106_181838
1,KEWX20120107_002820_V03,-1400,-1.000,217.09,340.254496,33.499938,-98.46,29.521341,16749.969143,20120106_182820
1,KEWX20120107_003801_V03,-1390,0.068,216.32,331.403251,34.795967,-98.46,29.561254,17397.983468,20120106_183801
4,KEWX20120107_000857_V03,-1420,0.052,311.37,325.189484,4.698326,-97.97,29.589974,2349.163055,20120106_180857
5,KEWX20120107_001838_V03,-1410,0.086,286.29,240.298462,45.062222,-98.10,29.972881,22531.110764,20120106_181838
5,KEWX20120108_000638_V03,-1423,0.766,214.71,372.430420,14.731976,-98.47,29.376161,7365.987778,20120107_180638
5,KEWX20120108_001619_V03,-1413,0.490,218.08,371.678421,21.001523,-98.45,29.379610,10500.761408,20120107_181619
5,KEWX20120108_002600_V03,-1403,0.419,221.28,374.316912,19.852573,-98.43,29.367760,9926.286294,20120107_182600
5,KEWX20120108_003541_V03,-1394,0.734,204.50,349.255133,42.923403,-98.52,29.480516,21461.701716,20120107_183541
5,KEWX20120108_004523_V03,-1384,0.778,203.03,346.521903,50.190688,-98.53,29.492817,25095.343910,20120107_184523
5,KEWX20120108_005504_V03,-1374,0.499,200.88,345.355019,58.154230,-98.54,29.498038,29077.115223,20120107_185504
5,KEWX20120108_010446_V03,-1365,0.398,204.69,343.294999,61.983782,-98.52,29.507404,30991.891230,20120107_190446
5,KEWX20120108_011427_V03,-1355,0.242,214.05,342.522239,61.966800,-98.47,29.511060,30983.399768,20120107_191427
5,KEWX20120108_012408_V03,-1345,0.067,229.48,312.919220,47.361591,-98.39,29.644834,23680.795670,20120107_192408
7,KEWX20120108_000638_V03,-1423,0.305,346.38,196.575806,3.486328,-97.79,30.169891,1743.164062,20120107_180638
7,KEWX20120108_001619_V03,-1413,0.260,345.59,198.835113,12.335917,-97.79,30.159708,6167.958284,20120107_181619
7,KEWX20120108_002600_V03,-1403,0.890,353.78,184.620054,20.067615,-97.75,30.223740,10033.807546,20120107_182600
7,KEWX20120108_003541_V03,-1394,0.199,352.67,185.779368,30.451576,-97.75,30.218523,15225.787908,20120107_183541
13,KEWX20120108_001619_V03,-1413,0.296,406.54,339.541595,8.354473,-97.48,29.524107,4177.236557,20120107_181619
13,KEWX20120108_002600_V03,-1403,0.795,407.97,343.293878,14.899186,-97.47,29.507151,7449.593229,20120107_182600
13,KEWX20120108_003541_V03,-1394,0.129,408.61,344.365880,18.031369,-97.47,29.502302,9015.684488,20120107_183541
13,KEWX20120108_004523_V03,-1384,0.058,408.19,344.820201,20.247666,-97.47,29.500261,10123.832801,20120107_184523
6,KEWX20120108_000638_V03,-1423,0.332,367.45,126.234253,20.404709,-97.68,30.486903,10202.354431,20120107_180638
6,KEWX20120108_001619_V03,-1413,0.244,367.81,125.736783,29.148629,-97.67,30.489142,14574.314741,20120107_181619
6,KEWX20120108_002600_V03,-1403,0.083,378.17,119.691982,29.961084,-97.62,30.516250,14980.541804,20120107_182600
10,KEWX20120108_000638_V03,-1423,0.081,356.10,179.464661,6.414978,-97.74,30.246966,3207.489014,20120107_180638
10,KEWX20120108_001619_V03,-1413,0.801,355.03,181.328184,10.415815,-97.74,30.238573,5207.907538,20120107_181619
10,KEWX20120108_002600_V03,-1403,0.061,354.84,181.492202,11.433411,-97.74,30.237836,5716.705519,20120107_182600
