track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
1,KGRK20140102_230421_V06,-36,0.099,406.86,327.291992,10.273483,-96.83,30.597386,5136.741638,20140102_170421
1,KGRK20140102_231406_V06,-26,-1.000,406.86,327.291992,26.173483,-96.83,30.597386,13086.741638,20140102_171406
1,KGRK20140102_232350_V06,-17,0.069,409.04,328.786438,10.320419,-96.81,30.590597,5160.209656,20140102_172350
1,KGRK20140105_000801_V06,-1414,0.105,246.07,343.474548,5.083298,-97.66,30.525293,2541.648865,20140104_180801
1,KGRK20140105_001745_V06,-1405,0.365,245.52,341.477542,13.335297,-97.67,30.534293,6667.648418,20140104_181745
1,KGRK20140105_002727_V06,-1395,0.186,243.46,335.326392,14.422689,-97.68,30.562011,7211.344565,20140104_182727
1,KGRK20140105_003711_V06,-1385,0.089,245.26,332.964784,15.876880,-97.67,30.572684,7938.439963,20140104_183711
2,KGRK20140105_004655_V06,-1376,0.164,235.30,375.322296,21.685329,-97.72,30.381521,10842.664719,20140104_184655
1,KGRK20140105_231200_V06,-30,0.072,403.62,323.946838,9.996170,-96.84,30.612544,4998.085022,20140105_171200
1,KGRK20140106_230656_V06,-37,0.086,261.30,334.962921,14.448143,-97.58,30.563829,7224.071503,20140106_170656
2,KGRK20140107_003453_V06,-1389,0.110,360.99,236.559601,23.969376,-97.06,31.007387,11984.687805,20140106_183453
3,KGRK20140108_002403_V06,-1400,0.060,339.73,211.013062,5.490662,-97.17,31.122822,2745.330811,20140107_182403
4,KGRK20140108_010306_V06,-1361,0.060,262.23,278.292358,2.608223,-97.58,30.819421,1304.111481,20140107_190306
5,KGRK20140108_014210_V06,-1322,0.057,300.71,304.122009,11.095581,-97.38,30.703080,5547.790527,20140107_194210
1,KGRK20140110_000051_V06,-1426,0.080,242.61,343.619690,8.159836,-97.68,30.524598,4079.917908,20140109_180051
5,KGRK20140111_001457_V06,-1413,0.715,252.36,338.915466,12.771809,-97.63,30.545921,6385.904312,20140110_181457
5,KGRK20140111_002439_V06,-1403,0.699,254.60,335.147460,20.422921,-97.62,30.562937,10211.460386,20140110_182439
5,KGRK20140111_003421_V06,-1393,0.903,254.45,329.962958,29.268371,-97.62,30.586318,14634.185510,20140110_183421
5,KGRK20140111_004403_V06,-1383,0.604,259.65,322.451607,30.588835,-97.59,30.620242,15294.417454,20140110_184403
5,KGRK20140111_005347_V06,-1374,0.117,256.90,314.508951,39.902656,-97.61,30.656040,19951.328059,20140110_185347
1,KGRK20140110_232626_V06,-20,0.764,249.60,342.549866,6.870132,-97.65,30.529502,3435.066223,20140110_172626
1,KGRK20140110_233608_V06,-10,0.919,253.70,339.604850,12.292002,-97.62,30.542825,6146.000951,20140110_173608
1,KGRK20140110_234551_V06,-1,0.888,258.27,334.638333,17.187358,-97.60,30.565267,8593.678779,20140110_174551
1,KGRK20140110_235533_V06,9,0.557,258.61,330.056168,25.399264,-97.60,30.585936,12699.632055,20140110_175533
6,KGRK20140111_001457_V06,-1413,0.057,249.28,393.801147,15.286034,-97.65,30.298345,7643.016815,20140110_181457
6,KGRK20140111_002439_V06,-1403,0.091,244.74,391.180525,24.174585,-97.67,30.310115,12087.292737,20140110_182439
6,KGRK20140111_003421_V06,-1393,0.059,242.08,386.752991,18.108135,-97.68,30.330053,9054.067612,20140110_183421
3,KGRK20140110_235533_V06,9,0.118,242.70,395.804199,13.804604,-97.68,30.289237,6902.301788,20140110_175533
5,KGRK20140112_000357_V06,-1425,0.904,245.28,352.759155,19.680534,-97.67,30.483409,9840.267181,20140111_180357
5,KGRK20140112_001340_V06,-1415,0.724,245.41,354.147734,29.914135,-97.67,30.477148,14957.067418,20140111_181340
5,KGRK20140112_002323_V06,-1405,0.654,246.29,356.452304,38.081915,-97.66,30.466764,19040.957311,20140111_182323
5,KGRK20140112_003307_V06,-1395,0.429,246.13,357.123872,44.229142,-97.66,30.463733,22114.571058,20140111_183307
5,KGRK20140112_004250_V06,-1386,0.530,248.72,355.716303,52.025596,-97.65,30.470110,26012.798208,20140111_184250
5,KGRK20140112_005234_V06,-1376,0.580,248.34,357.340529,56.934630,-97.65,30.462780,28467.315148,20140111_185234
5,KGRK20140112_010218_V06,-1366,0.472,252.14,359.644815,63.125417,-97.63,30.452427,31562.708598,20140111_190218
5,KGRK20140112_011202_V06,-1356,0.505,253.83,363.424808,72.761635,-97.62,30.435395,36380.817714,20140111_191202
