track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,local_time
6,KEWX20040102_002515,-1399,0.757,307.01,381.651886,11.539211,-97.99,29.335287,5769.605637,20040101_182515
6,KEWX20040102_003104,-1393,0.494,307.90,381.272929,17.830012,-97.99,29.336996,8915.005895,20040101_183104
6,KEWX20040102_003654,-1388,0.077,308.84,379.585147,19.464214,-97.98,29.344607,9732.107109,20040101_183654
3,KEWX20040102_000749,-1417,0.132,272.79,418.932068,5.716675,-98.17,29.167047,2858.337402,20040101_180749
3,KEWX20040102_001338,-1411,0.296,273.49,418.077709,13.908872,-98.16,29.170905,6954.435777,20040101_181338
1,KEWX20040101_225107,-52,0.286,276.52,372.721497,10.142357,-98.15,29.375522,5071.178436,20040101_165107
2,KEWX20040102_000159,-1423,0.172,297.03,379.747345,18.214161,-98.04,29.343883,9107.080460,20040101_180159
4,KEWX20040103_003729,-1388,0.859,235.65,299.351227,9.603718,-98.36,29.706119,4801.858902,20040102_183729
4,KEWX20040103_004715,-1378,0.960,230.92,291.200828,18.026274,-98.39,29.742819,9013.137146,20040102_184715
4,KEWX20040103_005701,-1368,0.929,234.17,287.656809,24.415979,-98.37,29.758849,12207.989403,20040102_185701
4,KEWX20040103_010648,-1359,0.806,232.97,284.160736,29.659215,-98.37,29.774602,14829.607625,20040102_190648
4,KEWX20040103_011634,-1349,0.337,226.05,278.476961,33.515117,-98.41,29.800141,16757.558727,20040102_191634
4,KEWX20040103_012620,-1339,0.051,221.24,272.155947,38.384040,-98.44,29.828578,19192.019907,20040102_192620
1,KEWX20040103_000810,-1417,0.144,210.55,358.815918,13.591709,-98.49,29.437501,6795.854568,20040102_180810
1,KEWX20040103_001756,-1408,0.140,208.83,356.895572,23.555038,-98.50,29.446133,11777.519160,20040102_181756
1,KEWX20040103_002742,-1398,0.108,231.46,347.657348,28.760039,-98.38,29.488167,14380.019744,20040102_182742
1,KEWX20040103_003729,-1388,-1.000,250.79,339.399145,34.802725,-98.28,29.525647,17401.362345,20040102_183729
1,KEWX20040103_004715,-1378,0.066,248.71,336.830872,15.507637,-98.29,29.537211,7753.818512,20040102_184715
2,KEWX20040104_004305,-1383,0.244,235.01,314.696716,29.023941,-98.36,29.636892,14511.970520,20040103_184305
2,KEWX20040104_005251,-1374,0.087,236.28,309.496403,40.676234,-98.36,29.660366,20338.117027,20040103_185251
2,KEWX20040104_010237,-1364,0.095,232.72,287.483033,39.092557,-98.38,29.759613,19546.278656,20040103_190237
1,KEWX20040104_002332,-1403,0.358,230.63,307.255432,16.382805,-98.39,29.670398,8191.402435,20040103_182332
2,KEWX20040105_000337,-1423,0.052,236.41,324.261292,13.826443,-98.36,29.593767,6913.221359,20040104_180337
2,KEWX20040105_001323,-1413,-1.000,236.41,324.261292,29.726443,-98.36,29.593767,14863.221359,20040104_181323
2,KEWX20040105_002309,-1403,0.330,238.31,343.279393,31.002508,-98.35,29.508005,15501.253920,20040104_182309
2,KEWX20040105_003255,-1394,-1.000,239.62,356.431318,35.199359,-98.34,29.448695,17599.679291,20040104_183255
2,KEWX20040105_004242,-1384,-1.000,241.08,371.044568,39.862526,-98.33,29.382794,19931.263037,20040104_184242
2,KEWX20040105_005229,-1374,0.069,225.51,364.478907,50.665583,-98.41,29.412202,25332.791329,20040104_185229
1,KEWX20040105_000337,-1423,0.081,325.62,418.050507,17.889172,-97.90,29.171032,8944.585800,20040104_180337
3,KEWX20040105_001323,-1413,0.329,353.92,188.235779,10.393967,-97.75,30.207430,5196.983337,20040104_181323
4,KEWX20040105_001323,-1413,0.168,166.98,353.278595,6.199711,-98.71,29.461507,3099.855423,20040104_181323
5,KEWX20040105_003255,-1394,0.149,243.27,356.109558,27.237419,-98.32,29.450189,13618.709564,20040104_183255
6,KEWX20040105_004242,-1384,0.307,297.23,445.074005,17.704231,-98.04,29.049191,8852.115631,20040104_184242
6,KEWX20040105_005229,-1374,-1.000,297.23,445.074005,33.604231,-98.04,29.049191,16802.115631,20040104_185229
6,KEWX20040105_010215,-1364,0.122,302.11,442.219269,26.179081,-98.02,29.062070,13089.540482,20040104_190215
1,KEWX20040106_003130,-1396,0.129,539.93,447.942017,16.954800,-96.80,29.030529,8477.399826,20040105_183130
1,KEWX20040106_003719,-1390,0.063,538.98,447.608301,24.801362,-96.80,29.032080,12400.680892,20040105_183719
1,KEWX20040106_004307,-1384,0.074,540.38,447.257875,25.460220,-96.79,29.033594,12730.109964,20040105_184307
1,KEWX20040106_004856,-1379,0.058,533.25,451.127323,30.897287,-96.83,29.016476,15448.643337,20040105_184856
11,KEWX20040108_014151,-1328,0.112,389.62,316.756775,17.141609,-97.57,29.627217,8570.804596,20040107_194151
11,KEWX20040108_014740,-1322,0.213,391.59,313.548697,24.143611,-97.56,29.641651,12071.805318,20040107_194740
11,KEWX20040108_015329,-1316,0.074,394.61,303.589941,25.425386,-97.54,29.686515,12712.693007,20040107_195329
13,KEWX20040108_014740,-1322,0.149,246.02,386.777313,29.262356,-98.31,29.311880,14631.177902,20040107_194740
13,KEWX20040108_015329,-1316,0.153,247.60,386.043820,36.113560,-98.30,29.315206,18056.779824,20040107_195329
14,KEWX20040108_015918,-1310,0.107,157.32,324.646393,11.883240,-98.76,29.590389,5941.619873,20040107_195918
14,KEWX20040108_020508,-1304,0.550,159.04,323.141974,17.860703,-98.76,29.597224,8930.351577,20040107_200508
