track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
22,KBUF20180103_124210_V06,-4,-0.029,371.35,285.850000,16.150000,-78.82,42.627437,8075.000000
48,KBUF20180109_123529_V06,-10,0.110,247.30,233.500000,25.800000,-79.15,43.185068,12900.000000
48,KBUF20180109_124510_V06,0,-0.085,248.98,229.305755,39.136930,-79.17,43.177394,19568.465228
48,KBUF20180109_130433_V06,19,-0.035,269.33,225.997508,56.138784,-79.19,43.085755,28069.392001
48,KBUF20180109_131415_V06,29,0.012,261.09,227.094274,53.150007,-79.18,43.122878,26575.003284
48,KBUF20180109_132357_V06,38,-0.267,260.15,217.107945,55.256507,-79.25,43.126825,27628.253728
79,KBUF20180113_130209_V06,18,-0.048,241.75,234.400000,32.500000,-79.14,43.210065,16250.000000
103-104,KBUF20180121_121545_V06,-24,0.099,64.90,233.300000,69.200000,-79.15,44.005899,34600.000000
141,KBUF20180123_123427_V06,-4,0.473,259.05,246.600000,22.800000,-79.07,43.132445,11400.000000
154,KBUF20180125_123605_V06,0,0.091,244.90,347.900000,15.400000,-78.44,43.196220,7700.000000
171,KBUF20180128_122416_V06,-9,0.278,261.30,261.900000,24.300000,-78.97,43.122549,12150.000000
173,KBUF20180129_121555_V06,-17,0.631,267.05,356.050000,23.950000,-78.39,43.096392,11975.000000
199,KBUF20180201_121944_V06,-10,0.157,254.25,255.000000,13.000000,-79.01,43.154184,6500.000000
199,KBUF20180201_122324_V06,-6,-0.307,253.85,256.012389,21.561062,-79.01,43.155995,10780.530973
235,KBUF20180208_121337_V06,-8,-0.010,260.85,253.050000,15.250000,-79.03,43.124450,7625.000000
251,KBUF20180217_123619_V06,27,-0.183,420.10,244.750000,8.550000,-79.07,42.407546,4275.000000
251,KBUF20180217_124601_V06,37,-0.365,420.51,244.662829,20.062610,-79.07,42.405713,10031.304825
252,KBUF20180218_120610_V06,-1,-0.198,259.35,254.500000,12.000000,-79.02,43.131223,6000.000000
252,KBUF20180218_121551_V06,8,-0.451,260.56,254.752613,23.972474,-79.01,43.125770,11986.236934
253,KBUF20180218_120610_V06,-1,0.039,373.45,286.100000,13.100000,-78.82,42.617986,6550.000000
255,KBUF20180219_115237_V06,-14,0.044,262.85,251.450000,15.650000,-79.04,43.115424,7825.000000
255,KBUF20180219_115603_V06,-10,0.246,259.71,252.071262,23.636047,-79.03,43.129578,11818.023256
255,KBUF20180219_115928_V06,-7,0.000,257.99,252.410133,30.201163,-79.03,43.137299,15100.581395
