track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
6,KBUF20010104_125713,11,-0.083,188.70,555.700000,28.700000,-77.16,43.438686,14350.000000
7,KBUF20010104_130304,17,0.029,517.45,401.850000,65.850000,-78.12,41.968166,32925.000000
8,KBUF20010104_130854,22,0.579,508.00,424.350000,51.550000,-77.99,42.009887,25775.000000
8,KBUF20010104_131444,28,0.678,512.24,423.671212,53.410606,-77.99,41.990817,26705.303030
8,KBUF20010104_132034,34,0.586,516.44,422.199069,50.462969,-78.00,41.971991,25231.484481
9,KBUF20010105_121805,-28,0.058,286.10,380.400000,30.500000,-78.24,43.010109,15250.000000
9,KBUF20010105_122355,-23,0.020,283.98,385.455203,40.636421,-78.21,43.019533,20318.210660
10,KBUF20010105_122355,-23,-0.021,444.05,385.900000,35.100000,-78.22,42.299043,17550.000000
11,KBUF20010105_123535,-11,0.061,291.55,325.500000,36.900000,-78.58,42.986535,18450.000000
13,KBUF20010105_124125,-5,-0.367,416.80,439.400000,55.600000,-77.89,42.419745,27800.000000
13,KBUF20010105_124716,1,-0.609,416.74,443.113224,65.871322,-77.87,42.419856,32935.661218
22,KBUF20010106_124956,3,0.025,218.95,435.050000,47.150000,-77.90,43.310372,23575.000000
22,KBUF20010106_125546,9,0.011,220.19,436.926478,54.905848,-77.89,43.304700,27452.923784
22,KBUF20010106_130136,15,-0.164,229.11,443.929433,53.925934,-77.85,43.264260,26962.967169
22,KBUF20010106_130727,21,0.000,236.79,450.087388,54.503345,-77.81,43.229380,27251.672296
22,KBUF20010106_131317,27,0.000,244.47,456.245343,55.080755,-77.78,43.194488,27540.377424
22,KBUF20010106_131908,33,0.000,252.16,462.403297,55.658165,-77.74,43.159584,27829.082552
22,KBUF20010106_132458,38,0.000,258.56,467.534926,56.139340,-77.71,43.130487,28069.670158
22,KBUF20010106_133049,44,0.000,266.25,473.692881,56.716751,-77.67,43.095561,28358.375286
22,KBUF20010106_133639,50,0.000,273.93,479.850836,57.294161,-77.63,43.060622,28647.080414
22,KBUF20010106_134230,56,0.000,281.62,486.008790,57.871571,-77.60,43.025671,28935.785542
22,KBUF20010106_134821,62,0.000,289.30,492.166745,58.448981,-77.56,42.990708,29224.490670
22,KBUF20010106_135412,68,0.000,296.98,498.324700,59.026392,-77.52,42.955733,29513.195797
22,KBUF20010106_140002,74,0.000,304.67,504.482654,59.603802,-77.48,42.920745,29801.900925
22,KBUF20010106_140552,79,0.000,311.07,509.614283,60.084977,-77.45,42.891580,30042.488532
22,KBUF20010106_141143,85,0.000,318.76,515.772238,60.662387,-77.42,42.856571,30331.193659
22,KBUF20010106_141733,91,0.000,326.44,521.930193,61.239798,-77.38,42.821550,30619.898787
22,KBUF20010106_142324,97,0.000,334.13,528.088147,61.817208,-77.34,42.786517,30908.603915
22,KBUF20010106_142914,103,0.000,341.81,534.246102,62.394618,-77.31,42.751472,31197.309043
22,KBUF20010106_143505,109,-0.331,340.40,524.105614,58.401574,-77.37,42.758561,29200.787136
24,KBUF20010106_130136,15,-0.021,269.85,260.800000,8.600000,-78.98,43.084054,4300.000000
24,KBUF20010106_130727,21,-0.472,269.74,258.775336,20.169955,-78.99,43.084522,10084.977578
24,KBUF20010106_131317,27,-0.450,262.21,258.428078,25.153057,-78.99,43.118407,12576.528703
30,KBUF20010106_131317,27,-0.441,467.70,300.200000,64.000000,-78.74,42.193778,32000.000000
30,KBUF20010106_131908,33,-0.687,466.53,300.262222,75.346667,-78.74,42.199030,37673.333333
30,KBUF20010106_132458,38,-0.679,463.55,297.237484,73.664505,-78.75,42.212452,36832.252659
31,KBUF20010108_122839,-17,-0.018,495.60,314.950000,11.950000,-78.65,42.068153,5975.000000
33,KBUF20010109_121647,-29,0.062,254.90,314.800000,33.100000,-78.65,43.151556,16550.000000
33,KBUF20010109_122237,-23,-0.051,257.06,316.277064,43.070642,-78.64,43.141817,21535.321101
