track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
109-110,KTYX20130120_125140_V07,21,0.247,206.25,339.550000,29.050000,-75.43,44.177437,14525.000000
141,KTYX20130131_121618_V07,-4,-0.111,195.20,288.000000,32.400000,-75.76,44.227401,16200.000000
142-144,KTYX20130131_122156_V07,1,0.203,195.95,305.550000,34.350000,-75.65,44.224046,17175.000000
142-144,KTYX20130131_122735_V07,7,0.050,198.00,324.750000,39.650000,-75.53,44.214722,19825.000000
152,KTYX20130202_123458_V07,16,0.349,241.85,368.400000,56.200000,-75.25,44.016714,28100.000000
152,KTYX20130202_124038_V07,22,0.309,237.32,370.357390,64.123036,-75.24,44.037052,32061.517976
156-160,KTYX20130204_114550_V07,-30,-0.204,319.45,376.000000,26.600000,-75.21,43.667329,13300.000000
156-160,KTYX20130204_115130_V07,-24,-0.531,319.84,380.280353,37.530684,-75.18,43.665478,18765.342163
172,KTYX20130206_114545_V07,-28,-0.353,278.65,367.700000,24.500000,-75.26,43.851133,12250.000000
172,KTYX20130206_115127_V07,-22,-0.576,282.72,370.522323,37.367426,-75.24,43.832770,18683.712984
203,KTYX20130210_122842_V07,20,-0.117,213.45,180.800000,12.300000,-76.42,44.142887,6150.000000
203,KTYX20130210_123821_V07,30,-0.228,213.64,181.999524,24.842585,-76.42,44.142084,12421.292436
203,KTYX20130210_124759_V07,39,-0.018,224.46,185.822120,27.286910,-76.39,44.093529,13643.454969
203,KTYX20130210_125737_V07,49,-0.417,224.62,196.695707,30.151658,-76.33,44.093219,15075.828972
203,KTYX20130210_134547_V07,97,-0.404,222.39,195.225454,30.985937,-76.33,44.103190,15492.968422
210,KTYX20130211_121039_V07,4,0.104,240.25,344.200000,25.800000,-75.40,44.024376,12900.000000
210,KTYX20130211_121619_V07,10,0.150,235.69,347.704493,33.373556,-75.38,44.044822,16686.777920
228-230-232,KTYX20130215_115259_V07,-9,0.384,195.75,338.350000,21.050000,-75.44,44.224700,10525.000000
228-230-232,KTYX20130215_115839_V07,-3,0.219,194.53,344.542000,32.210000,-75.40,44.230121,16105.000000
245,KTYX20130218_121807_V07,22,-0.338,287.95,374.800000,49.500000,-75.22,43.809112,24750.000000
245,KTYX20130218_122746_V07,31,-0.544,285.12,375.750000,66.700000,-75.21,43.821800,33350.000000
295,KTYX20130227_120340_V07,21,0.091,306.95,433.300000,56.100000,-74.85,43.721560,28050.000000
