track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KIWX20070601-6,KIWX20070601_100539,-6,0.201,273.09,252.777771,12.851044,-85.86,41.621087,6425.521851,20070601_060539,KIWX,20070601,100539,20070601,4,-0.5189999999999999,-Infinity,true,false,non-roost,non-roost,,
KIWX20070601-6,KIWX20070601_100959,-2,0.216,273.60,251.605563,17.943793,-85.86,41.626369,8971.896380,20070601_060959,KIWX,20070601,100959,20070601,4,-0.5189999999999999,-Infinity,true,false,non-roost,non-roost,,
KIWX20070601-6,KIWX20070601_101416,3,-1.000,274.07,250.539920,24.741746,-85.86,41.631170,12370.873224,20070601_061416,KIWX,20070601,101416,20070601,4,-0.5189999999999999,-Infinity,true,false,non-roost,non-roost,,
KIWX20070601-6,KIWX20070601_101834,7,0.064,282.20,236.976410,14.595474,-85.81,41.692285,7297.737122,20070601_061834,KIWX,20070601,101834,20070601,4,-0.5189999999999999,-Infinity,true,false,non-roost,non-roost,,
KIWX20070601-1,KIWX20070601_094412,-27,0.184,391.44,585.029114,14.999779,-85.16,40.124003,7499.889374,20070601_054412,KIWX,20070601,094412,20070601,1,0.184,Infinity,true,false,non-roost,non-roost,,
KIWX20070601-2,KIWX20070601_094412,-27,0.151,339.75,321.125092,19.062836,-85.46,41.313259,9531.417847,20070601_054412,KIWX,20070601,094412,20070601,1,0.151,Infinity,true,false,non-roost,non-roost,,
KIWX20070601-5,KIWX20070601_100122,-10,0.214,306.79,541.550293,7.867246,-85.66,40.321041,3933.622837,20070601_060122,KIWX,20070601,100122,20070601,1,0.214,Infinity,true,false,non-roost,non-roost,,
KIWX20070601-7,KIWX20070601_100539,-6,0.107,407.88,572.180725,21.165873,-85.07,40.181361,10582.936287,20070601_060539,KIWX,20070601,100539,20070601,1,0.107,Infinity,true,false,non-roost,non-roost,,
KIWX20070601-8,KIWX20070601_101416,3,0.057,358.77,281.241852,20.771774,-85.35,41.492521,10385.887146,20070601_061416,KIWX,20070601,101416,20070601,2,0.274,Infinity,true,false,non-roost,non-roost,,
KIWX20070601-8,KIWX20070601_101834,7,0.217,365.88,295.269257,9.745941,-85.31,41.429233,4872.970581,20070601_061834,KIWX,20070601,101834,20070601,2,0.274,Infinity,true,false,non-roost,non-roost,,
