track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KCLE20110601-8,KCLE20110601_101305_V03,17,0.226,308.11,65.257080,16.114273,-81.81,42.469763,8057.136536,20110601_061305,KCLE,20110601,101305,20110601,8,-3.546,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-8,KCLE20110601_102244_V03,26,0.059,303.83,58.492051,30.620096,-81.84,42.500222,15310.048205,20110601_062244,KCLE,20110601,102244,20110601,8,-3.546,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-8,KCLE20110601_103223_V03,36,0.088,291.70,55.133326,30.577321,-81.91,42.515331,15288.660669,20110601_063223,KCLE,20110601,103223,20110601,8,-3.546,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-8,KCLE20110601_104202_V03,46,-1.000,280.64,51.267981,32.781936,-81.98,42.532681,16390.967853,20110601_064202,KCLE,20110601,104202,20110601,8,-3.546,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-8,KCLE20110601_105141_V03,55,-1.000,270.69,47.789170,34.766089,-82.04,42.548262,17383.044319,20110601_065141,KCLE,20110601,105141,20110601,8,-3.546,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-8,KCLE20110601_110120_V03,65,-1.000,259.63,43.923825,36.970703,-82.11,42.565537,18485.351503,20110601_070120,KCLE,20110601,110120,20110601,8,-3.546,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-8,KCLE20110601_111059_V03,74,-1.000,249.67,40.445015,38.954856,-82.17,42.581052,19477.427968,20110601_071059,KCLE,20110601,111059,20110601,8,-3.546,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-8,KCLE20110601_112039_V03,84,0.081,242.21,82.247553,46.106338,-82.21,42.392766,23053.169217,20110601_072039,KCLE,20110601,112039,20110601,8,-3.546,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-3,KCLE20110601_093431_V03,-22,0.113,284.61,334.510254,54.308456,-81.95,41.257656,27154.228210,20110601_053431,KCLE,20110601,093431,20110601,2,0.256,Infinity,true,false,non-roost,non-roost,,
KCLE20110601-3,KCLE20110601_094409_V03,-12,0.143,287.83,331.396243,59.079283,-81.93,41.271690,29539.641309,20110601_054409,KCLE,20110601,094409,20110601,2,0.256,Infinity,true,false,non-roost,non-roost,,
KCLE20110601-6,KCLE20110601_100327_V03,7,0.116,219.16,118.513062,15.036331,-82.35,42.229021,7518.165588,20110601_060327,KCLE,20110601,100327,20110601,3,-0.83,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-6,KCLE20110601_101305_V03,17,-1.000,219.16,118.513062,30.936331,-82.35,42.229021,15468.165588,20110601_061305,KCLE,20110601,101305,20110601,3,-0.83,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-6,KCLE20110601_102244_V03,26,0.054,217.28,86.193791,44.350640,-82.36,42.374447,22175.319772,20110601_062244,KCLE,20110601,102244,20110601,3,-0.83,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-17,KCLE20110601_110120_V03,65,0.111,306.29,64.535461,18.975372,-81.82,42.473016,9487.686157,20110601_070120,KCLE,20110601,110120,20110601,3,-0.764,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-17,KCLE20110601_111059_V03,74,-1.000,306.29,64.535461,33.285372,-81.82,42.473016,16642.686157,20110601_071059,KCLE,20110601,111059,20110601,3,-0.764,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-17,KCLE20110601_112039_V03,84,0.125,296.92,54.059332,32.565929,-81.88,42.520175,16282.964445,20110601_072039,KCLE,20110601,112039,20110601,3,-0.764,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-1,KCLE20110601_093431_V03,-22,0.223,178.07,430.974304,5.697411,-82.58,40.821103,2848.705292,20110601_053431,KCLE,20110601,093431,20110601,1,0.223,Infinity,true,false,non-roost,non-roost,,
KCLE20110601-10,KCLE20110601_102244_V03,26,0.109,188.49,275.580444,2.138649,-82.53,41.521059,1069.324493,20110601_062244,KCLE,20110601,102244,20110601,1,0.109,Infinity,true,false,non-roost,non-roost,,
KCLE20110601-13,KCLE20110601_103223_V03,36,0.076,337.26,284.412872,23.987839,-81.64,41.483017,11993.919373,20110601_063223,KCLE,20110601,103223,20110601,3,-0.8540000000000001,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-13,KCLE20110601_104202_V03,46,-1.000,337.26,284.412872,39.887839,-81.64,41.483017,19943.919373,20110601_064202,KCLE,20110601,104202,20110601,3,-0.8540000000000001,-Infinity,true,false,non-roost,non-roost,,
KCLE20110601-13,KCLE20110601_105141_V03,55,0.070,334.19,280.075012,22.756378,-81.66,41.502579,11378.189087,20110601_065141,KCLE,20110601,105141,20110601,3,-0.8540000000000001,-Infinity,true,false,non-roost,non-roost,,
