track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KGRB20120601-3,KGRB20120601_104649_V06,36,0.067,317.41,406.223297,2.031181,-88.00,44.020300,1015.590668,20120601_054649,KGRB,20120601,104649,20120601,2,0.126,0.063,true,false,non-roost,non-roost,,
KGRB20120601-3,KGRB20120601_105238_V06,42,0.059,317.63,406.109817,8.635210,-88.00,44.020809,4317.604948,20120601_055238,KGRB,20120601,105238,20120601,2,0.126,0.063,true,false,non-roost,non-roost,,
KGRB20120601-2,KGRB20120601_102526_V06,15,0.057,316.50,404.350769,1.868828,-88.01,44.028731,934.413910,20120601_052526,KGRB,20120601,102526,20120601,1,0.057,0.057,true,false,non-roost,non-roost,,
KGRB20120601-4,KGRB20120601_104649_V06,36,0.064,316.86,435.624268,2.572479,-88.01,43.887999,1286.239624,20120601_054649,KGRB,20120601,104649,20120601,1,0.064,0.064,true,false,non-roost,non-roost,,
KGRB20120601-5,KGRB20120601_104649_V06,36,0.052,454.69,503.568909,17.014050,-87.15,43.578230,8507.024765,20120601_054649,KGRB,20120601,104649,20120601,1,0.052,0.052,true,false,non-roost,non-roost,,
KGRB20120602-2,KGRB20120602_105539_V06,45,0.070,142.96,517.260864,12.169518,-89.08,43.516494,6084.758759,20120602_055539,KGRB,20120602,105539,20120602,2,0.133,0.0665,true,false,non-roost,non-roost,,
KGRB20120602-2,KGRB20120602_110130_V06,51,0.063,141.73,520.866584,24.325537,-89.09,43.500203,12162.768453,20120602_060130,KGRB,20120602,110130,20120602,2,0.133,0.0665,true,false,non-roost,non-roost,,
KGRB20120602-3,KGRB20120602_112445_V06,74,0.069,138.20,519.452087,18.852547,-89.11,43.506377,9426.273346,20120602_062445,KGRB,20120602,112445,20120602,1,0.069,0.069,true,false,non-roost,non-roost,,
KGRB20120603-1,KGRB20120603_111543_V06,66,0.154,274.28,377.480194,4.640808,-88.27,44.149579,2320.404053,20120603_061543,KGRB,20120603,111543,20120603,1,0.154,0.154,true,false,non-roost,non-roost,,
KGRB20120604-1,KGRB20120604_095910_V06,-10,0.325,283.46,375.394287,13.019226,-88.21,44.159032,6509.613037,20120604_045910,KGRB,20120604,095910,20120604,1,0.325,0.325,true,false,non-roost,non-roost,,
KGRB20120604-4,KGRB20120604_102820_V06,19,0.068,373.39,392.513367,2.185005,-87.65,44.081122,1092.502594,20120604_052820,KGRB,20120604,102820,20120604,1,0.068,0.068,true,false,non-roost,non-roost,,
KGRB20120605-1,KGRB20120605_094813_V06,-20,0.527,325.54,287.364075,13.653122,-87.95,44.555073,6826.560974,20120605_044813,KGRB,20120605,094813,20120605,2,0.5800000000000001,0.29000000000000004,true,true,non-roost,swallow-roost,,
KGRB20120605-1,KGRB20120605_095755_V06,-11,0.053,307.55,280.709006,27.450254,-88.06,44.585120,13725.127173,20120605_045755,KGRB,20120605,095755,20120605,2,0.5800000000000001,0.29000000000000004,true,true,non-roost,swallow-roost,,
KGRB20120605-2,KGRB20120605_094813_V06,-20,0.117,288.94,376.051147,8.424034,-88.18,44.156102,4212.017059,20120605_044813,KGRB,20120605,094813,20120605,2,0.219,0.1095,true,false,non-roost,non-roost,,
KGRB20120605-2,KGRB20120605_095755_V06,-11,0.102,286.71,373.878725,17.881143,-88.19,44.165868,8940.571334,20120605_045755,KGRB,20120605,095755,20120605,2,0.219,0.1095,true,false,non-roost,non-roost,,
KGRB20120605-4,KGRB20120605_100738_V06,-1,0.083,332.18,340.777466,5.147640,-87.91,44.314668,2573.820114,20120605_050738,KGRB,20120605,100738,20120605,1,0.083,0.083,true,false,non-roost,non-roost,,
KGRB20120605-5,KGRB20120605_101721_V06,9,0.069,340.71,295.635773,15.201172,-87.86,44.517680,7600.585938,20120605_051721,KGRB,20120605,101721,20120605,1,0.069,0.069,true,false,non-roost,non-roost,,
KGRB20120606-1,KGRB20120606_094810_V06,-20,0.157,261.98,352.483643,5.312485,-88.35,44.261923,2656.242371,20120606_044810,KGRB,20120606,094810,20120606,3,-0.748,-0.24933333333333332,true,false,non-roost,non-roost,,pap
KGRB20120606-1,KGRB20120606_095752_V06,-11,-1.000,261.98,352.483643,19.622485,-88.35,44.261923,9811.242371,20120606_045752,KGRB,20120606,095752,20120606,3,-0.748,-0.24933333333333332,true,false,non-roost,non-roost,,pap
KGRB20120606-1,KGRB20120606_100735_V06,-1,0.095,262.21,343.482180,24.278230,-88.35,44.302430,12139.115062,20120606_050735,KGRB,20120606,100735,20120606,3,-0.748,-0.24933333333333332,true,false,non-roost,non-roost,,pap
KGRB20120606-2,KGRB20120606_094810_V06,-20,0.067,320.08,285.842865,19.128067,-87.98,44.561961,9564.033508,20120606_044810,KGRB,20120606,094810,20120606,1,0.067,0.067,true,false,non-roost,non-roost,,pap
KGRB20120606-3,KGRB20120606_112519_V06,77,0.055,240.21,543.253845,5.637310,-88.48,43.403086,2818.655014,20120606_062519,KGRB,20120606,112519,20120606,1,0.055,0.055,true,false,non-roost,non-roost,,pap
KGRB20120607-8,KGRB20120607_111233_V06,64,0.073,239.57,541.690430,6.800416,-88.48,43.410109,3400.207996,20120607_061233,KGRB,20120607,111233,20120607,2,0.21000000000000002,0.10500000000000001,true,false,non-roost,non-roost,,pap
KGRB20120607-8,KGRB20120607_112216_V06,74,0.137,238.84,541.616476,14.755937,-88.49,43.410427,7377.968368,20120607_062216,KGRB,20120607,112216,20120607,2,0.21000000000000002,0.10500000000000001,true,false,non-roost,non-roost,,pap
KGRB20120607-1,KGRB20120607_094506_V06,-23,0.160,240.43,541.837402,5.527868,-88.48,43.409465,2763.934135,20120607_044506,KGRB,20120607,094506,20120607,1,0.16,0.16,true,false,non-roost,non-roost,,pap
KGRB20120607-3,KGRB20120607_094506_V06,-23,0.062,392.80,250.467682,24.766006,-87.53,44.719702,12383.003235,20120607_044506,KGRB,20120607,094506,20120607,1,0.062,0.062,true,false,non-roost,non-roost,,pap
KGRB20120607-4,KGRB20120607_095449_V06,-14,0.137,223.92,294.547089,7.774193,-88.59,44.521864,3887.096405,20120607_045449,KGRB,20120607,095449,20120607,1,0.137,0.137,true,false,non-roost,non-roost,,pap
KGRB20120607-5,KGRB20120607_104324_V06,35,0.058,364.72,315.026245,36.963108,-87.70,44.429995,18481.554031,20120607_054324,KGRB,20120607,104324,20120607,1,0.058,0.058,true,false,non-roost,non-roost,,pap
KGRB20120607-6,KGRB20120607_105308_V06,45,0.087,134.34,510.833435,14.877842,-89.14,43.544946,7438.920975,20120607_055308,KGRB,20120607,105308,20120607,1,0.087,0.087,true,false,non-roost,non-roost,,pap
KGRB20120608-4,KGRB20120608_093950_V06,-28,0.062,240.14,247.524475,17.353153,-88.49,44.733819,8676.576614,20120608_043950,KGRB,20120608,093950,20120608,3,-0.8799999999999999,-0.2933333333333333,true,false,non-roost,non-roost,,
