track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KMKX20040601-3,KMKX20040601_095426,-23,0.330,238.52,302.386749,17.430641,-88.93,42.956418,8715.320587,20040601_045426,KMKX,20040601,095426,20040601,6,1.892,Infinity,true,true,non-roost,swallow-roost,,
KMKX20040601-3,KMKX20040601_100015,-17,0.368,237.77,302.488874,22.923781,-88.93,42.955943,11461.890480,20040601_050015,KMKX,20040601,100015,20040601,6,1.892,Infinity,true,true,non-roost,swallow-roost,,
KMKX20040601-3,KMKX20040601_100603,-11,0.666,231.18,295.604351,26.068236,-88.97,42.986786,13034.118062,20040601_050603,KMKX,20040601,100603,20040601,6,1.892,Infinity,true,true,non-roost,swallow-roost,,
KMKX20040601-3,KMKX20040601_101152,-6,0.275,229.47,294.079384,26.007249,-88.98,42.993611,13003.624331,20040601_051152,KMKX,20040601,101152,20040601,6,1.892,Infinity,true,true,non-roost,swallow-roost,,
KMKX20040601-3,KMKX20040601_101741,0,0.127,228.00,295.595651,25.233117,-88.99,42.986752,12616.558578,20040601_051741,KMKX,20040601,101741,20040601,6,1.892,Infinity,true,true,non-roost,swallow-roost,,
KMKX20040601-3,KMKX20040601_102330,6,0.126,230.75,303.751129,19.864334,-88.97,42.950111,9932.167053,20040601_052330,KMKX,20040601,102330,20040601,6,1.892,Infinity,true,true,non-roost,swallow-roost,,
KMKX20040601-1,KMKX20040601_094837,-29,0.138,406.62,433.377136,17.752602,-87.90,42.365608,8876.300812,20040601_044837,KMKX,20040601,094837,20040601,1,0.138,Infinity,true,false,non-roost,non-roost,,
KMKX20040601-5,KMKX20040601_101152,-6,0.425,341.28,357.008514,9.633873,-88.30,42.710914,4816.936493,20040601_051152,KMKX,20040601,101152,20040601,1,0.425,Infinity,true,true,non-roost,non-roost,,
KMKX20040602-1,KMKX20040602_095026,-27,0.064,251.02,307.393616,19.789577,-88.85,42.934110,9894.788742,20040602_045026,KMKX,20040602,095026,20040602,1,0.064,Infinity,true,false,non-roost,non-roost,,
KMKX20040602-2,KMKX20040602_103656,19,0.074,313.78,390.402161,9.858360,-88.47,42.560855,4929.180145,20040602_053656,KMKX,20040602,103656,20040602,1,0.074,Infinity,true,false,non-roost,non-roost,,
KMKX20040602-3,KMKX20040602_110600,49,0.059,47.58,526.885132,28.281509,-90.07,41.936311,14140.754700,20040602_060600,KMKX,20040602,110600,20040602,1,0.059,Infinity,true,false,non-roost,non-roost,,
KMKX20040602-4,KMKX20040602_111149,54,0.091,278.64,527.609009,21.881477,-88.68,41.943199,10940.738678,20040602_061149,KMKX,20040602,111149,20040602,1,0.091,Infinity,true,false,non-roost,non-roost,,
KMKX20040604-1,KMKX20040604_094828,-28,0.109,221.20,526.285706,6.222698,-89.03,41.948233,3111.349106,20040604_044828,KMKX,20040604,094828,20040604,1,0.109,Infinity,true,false,non-roost,non-roost,,
KMKX20040604-2,KMKX20040604_100800,-8,0.064,266.36,431.979645,9.518837,-88.75,42.373556,4759.418488,20040604_050800,KMKX,20040604,100800,20040604,1,0.064,Infinity,true,false,non-roost,non-roost,,
KMKX20040604-3,KMKX20040604_104707,31,0.080,349.93,419.958374,5.236618,-88.25,42.427445,2618.309021,20040604_054707,KMKX,20040604,104707,20040604,1,0.08,Infinity,true,false,non-roost,non-roost,,
KMKX20040604-4,KMKX20040604_113600,80,0.084,207.56,525.318481,19.502037,-89.11,41.952212,9751.018524,20040604_063600,KMKX,20040604,113600,20040604,1,0.084,Infinity,true,false,non-roost,non-roost,,
KMKX20040605-1,KMKX20040605_095637,-20,0.074,367.81,320.185699,8.760223,-88.14,42.876175,4380.111694,20040605_045637,KMKX,20040605,095637,20040605,1,0.074,Infinity,true,false,non-roost,non-roost,,
KMKX20040606-1,KMKX20040606_101343,-2,0.063,175.31,54.153076,29.444160,-89.33,44.071558,14722.080231,20040606_051343,KMKX,20040606,101343,20040606,2,0.14700000000000002,Infinity,true,false,non-roost,non-roost,,weather
KMKX20040606-1,KMKX20040606_101931,4,0.084,176.56,53.682146,36.445657,-89.32,44.073729,18222.828560,20040606_051931,KMKX,20040606,101931,20040606,2,0.14700000000000002,Infinity,true,false,non-roost,non-roost,,weather
KMKX20040606-2,KMKX20040606_103658,21,0.056,229.67,78.939941,14.826164,-88.99,43.961804,7413.082123,20040606_053658,KMKX,20040606,103658,20040606,1,0.056,Infinity,true,false,non-roost,non-roost,,weather
KMKX20040607-6,KMKX20040607_113212,77,0.157,426.65,278.849548,28.448471,-87.77,43.060335,14224.235535,20040607_063212,KMKX,20040607,113212,20040607,2,0.67,Infinity,true,true,non-roost,swallow-roost,,
KMKX20040607-6,KMKX20040607_114159,86,0.513,432.23,272.810749,32.485265,-87.74,43.087275,16242.632657,20040607_064159,KMKX,20040607,114159,20040607,2,0.67,Infinity,true,true,non-roost,swallow-roost,,
KMKX20040607-1,KMKX20040607_101029,-5,0.074,297.83,73.877869,22.176529,-88.56,43.985412,11088.264465,20040607_051029,KMKX,20040607,101029,20040607,1,0.074,Infinity,true,false,non-roost,non-roost,,
KMKX20040607-2,KMKX20040607_101618,1,0.076,321.98,307.356964,2.726456,-88.42,42.934589,1363.227844,20040607_051618,KMKX,20040607,101618,20040607,1,0.076,Infinity,true,false,non-roost,non-roost,,
KMKX20040607-3,KMKX20040607_102207,7,0.103,387.93,283.134552,26.290268,-88.01,43.042416,13145.133972,20040607_052207,KMKX,20040607,102207,20040607,1,0.103,Infinity,true,false,non-roost,non-roost,,
