track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KTYX20110602-2,KTYX20110602_085958_V04,-24,0.067,386.11,297.629700,30.637390,-75.15,43.765246,15318.695068,20110602_045958,KTYX,20110602,085958,20110602,13,-3.971,-0.30546153846153845,true,false,non-roost,non-roost,,
KTYX20110602-2,KTYX20110602_090904_V04,-14,-1.000,386.11,297.629700,46.537390,-75.15,43.765246,23268.695068,20110602_050904,KTYX,20110602,090904,20110602,13,-3.971,-0.30546153846153845,true,false,non-roost,non-roost,,
KTYX20110602-2,KTYX20110602_091810_V04,-5,0.316,397.08,289.507348,46.322022,-75.08,43.801457,23161.011118,20110602_051810,KTYX,20110602,091810,20110602,13,-3.971,-0.30546153846153845,true,false,non-roost,non-roost,,
KTYX20110602-2,KTYX20110602_092716_V04,4,0.082,392.04,287.814806,43.019620,-75.11,43.809235,21509.809885,20110602_052716,KTYX,20110602,092716,20110602,13,-3.971,-0.30546153846153845,true,false,non-roost,non-roost,,
KTYX20110602-2,KTYX20110602_093621_V04,13,0.054,405.82,268.918297,67.066435,-75.02,43.893806,33533.217325,20110602_053621,KTYX,20110602,093621,20110602,13,-3.971,-0.30546153846153845,true,false,non-roost,non-roost,,
KTYX20110602-2,KTYX20110602_094527_V04,22,0.132,416.71,263.353369,72.842916,-74.95,43.918438,36421.458132,20110602_054527,KTYX,20110602,094527,20110602,13,-3.971,-0.30546153846153845,true,false,non-roost,non-roost,,
KTYX20110602-2,KTYX20110602_095432_V04,31,-1.000,427.47,255.689086,81.334737,-74.89,43.952480,40667.368737,20110602_055432,KTYX,20110602,095432,20110602,13,-3.971,-0.30546153846153845,true,false,non-roost,non-roost,,
KTYX20110602-2,KTYX20110602_100338_V04,40,0.074,414.51,261.629941,75.493720,-74.97,43.926279,37746.860121,20110602_060338,KTYX,20110602,100338,20110602,13,-3.971,-0.30546153846153845,true,false,non-roost,non-roost,,
KTYX20110602-2,KTYX20110602_101243_V04,49,-1.000,412.59,261.240807,76.321265,-74.98,43.928103,38160.632474,20110602_061243,KTYX,20110602,101243,20110602,13,-3.971,-0.30546153846153845,true,false,non-roost,non-roost,,
KTYX20110602-2,KTYX20110602_102149_V04,58,-1.000,410.67,260.851673,77.148810,-74.99,43.929927,38574.404827,20110602_062149,KTYX,20110602,102149,20110602,13,-3.971,-0.30546153846153845,true,false,non-roost,non-roost,,
