track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KBUF20150601-2,KBUF20150601_094431_V06,6,0.182,314.32,511.002594,72.308807,-78.65,41.998821,36154.403687,20150601_054431,KBUF,20150601,094431,20150601,1,0.182,Infinity,true,false,non-roost,non-roost,,
KBUF20150602-1,KBUF20150602_092033_V06,-18,0.071,371.59,382.695984,13.293900,-78.30,42.575568,6646.949768,20150602_052033,KBUF,20150602,092033,20150602,2,0.134,Infinity,true,false,non-roost,non-roost,,
KBUF20150602-1,KBUF20150602_093022_V06,-8,0.063,371.94,383.506168,20.140087,-78.30,42.571913,10070.043676,20150602_053022,KBUF,20150602,093022,20150602,2,0.134,Infinity,true,false,non-roost,non-roost,,
KBUF20150602-2,KBUF20150602_093022_V06,-8,0.362,234.74,273.125488,7.651878,-79.14,43.068865,3825.939178,20150602_053022,KBUF,20150602,093022,20150602,1,0.362,Infinity,true,false,non-roost,non-roost,,
KBUF20150602-6,KBUF20150602_095949_V06,21,0.075,374.10,388.405212,7.795769,-78.29,42.549811,3897.884369,20150602_055949,KBUF,20150602,095949,20150602,1,0.075,Infinity,true,false,non-roost,non-roost,,
KBUF20150602-7,KBUF20150602_105102_V06,73,0.118,362.38,348.077026,8.257050,-78.36,42.731587,4128.524780,20150602_065102,KBUF,20150602,105102,20150602,1,0.118,Infinity,true,false,non-roost,non-roost,,
KBUF20150602-8,KBUF20150602_105102_V06,73,0.115,375.52,385.896240,8.936928,-78.28,42.561069,4468.463898,20150602_065102,KBUF,20150602,105102,20150602,1,0.115,Infinity,true,false,non-roost,non-roost,,
KBUF20150603-5,KBUF20150603_104916_V06,72,0.091,370.10,341.660095,18.992657,-78.31,42.760301,9496.328354,20150603_064916,KBUF,20150603,104916,20150603,2,0.345,Infinity,true,false,non-roost,non-roost,,
KBUF20150603-5,KBUF20150603_110119_V06,84,0.254,370.22,341.889622,25.328720,-78.31,42.759266,12664.360002,20150603_070119,KBUF,20150603,110119,20150603,2,0.345,Infinity,true,false,non-roost,non-roost,,
KBUF20150603-1,KBUF20150603_091101_V06,-26,0.058,192.80,322.814789,20.313957,-79.39,42.844045,10156.978607,20150603_051101,KBUF,20150603,091101,20150603,1,0.058,Infinity,true,false,non-roost,non-roost,,
