track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KIWX20140602-8,KIWX20140602_100210_V06,-9,0.122,341.91,394.585754,9.470634,-85.45,40.982499,4735.317230,20140602_060210,KIWX,20140602,100210,20140602,1,0.122,0.122,true,false,non-roost,non-roost,,
KIWX20140602-9,KIWX20140602_101450_V06,3,0.067,336.61,300.627441,20.994141,-85.48,41.405577,10497.070312,20140602_061450,KIWX,20140602,101450,20140602,2,0.29800000000000004,0.14900000000000002,true,false,non-roost,non-roost,,
KIWX20140602-9,KIWX20140602_101800_V06,7,0.231,342.62,292.942017,18.829987,-85.45,41.440102,9414.993286,20140602_061800,KIWX,20140602,101800,20140602,2,0.29800000000000004,0.14900000000000002,true,false,non-roost,non-roost,,
KIWX20140603-3,KIWX20140603_094409_V06,-26,0.091,232.87,309.566254,14.855652,-86.10,41.364843,7427.825928,20140603_054409,KIWX,20140603,094409,20140603,1,0.091,0.091,true,false,non-roost,non-roost,,
KIWX20140603-9,KIWX20140603_095959_V06,-11,0.068,229.00,298.927734,11.976059,-86.12,41.412654,5988.029480,20140603_055959,KIWX,20140603,095959,20140603,1,0.068,0.068,true,false,non-roost,non-roost,,
KIWX20140604-10,KIWX20140604_110519_V06,55,0.072,421.52,224.265900,2.470779,-84.97,41.747243,1235.389709,20140604_070519,KIWX,20140604,110519,20140604,2,0.155,0.0775,true,false,non-roost,non-roost,,weather
KIWX20140604-10,KIWX20140604_110936_V06,59,0.083,421.34,224.107149,7.673192,-84.97,41.747964,3836.596139,20140604_070936,KIWX,20140604,110936,20140604,2,0.155,0.0775,true,false,non-roost,non-roost,,weather
KIWX20140604-7,KIWX20140604_103931_V06,29,0.080,251.96,227.319092,2.084328,-85.99,41.735449,1042.163849,20140604_063931,KIWX,20140604,103931,20140604,1,0.08,0.08,true,false,non-roost,non-roost,,weather
KIWX20140605-1,KIWX20140605_094120_V06,-29,0.053,34.92,312.409088,58.658337,-87.28,41.341840,29329.168320,20140605_054120,KIWX,20140605,094120,20140605,1,0.053,0.053,true,false,non-roost,non-roost,,
KIWX20140605-7,KIWX20140605_102904_V06,19,0.062,25.99,467.798126,28.288349,-87.32,40.641657,14144.174576,20140605_062904,KIWX,20140605,102904,20140605,1,0.062,0.062,true,false,non-roost,non-roost,,
KIWX20140605-8,KIWX20140605_102904_V06,19,0.051,335.54,402.461304,7.041496,-85.49,40.947117,3520.748138,20140605_062904,KIWX,20140605,102904,20140605,1,0.051,0.051,true,false,non-roost,non-roost,,
KIWX20140605-9,KIWX20140605_103837_V06,28,0.188,396.19,289.386261,13.776825,-85.12,41.454954,6888.412476,20140605_063837,KIWX,20140605,103837,20140605,1,0.188,0.188,true,false,non-roost,non-roost,,
