track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KDTX20120601-30,KDTX20120601_103046_V03,32,0.281,383.46,366.884949,19.433487,-82.96,42.397540,9716.743469,20120601_063046,KDTX,20120601,103046,20120601,6,1.3719999999999999,0.22866666666666666,true,true,non-roost,swallow-roost,,weather
KDTX20120601-30,KDTX20120601_103618_V03,38,0.608,384.35,364.595282,24.410002,-82.96,42.407821,12205.000819,20120601_063618,KDTX,20120601,103618,20120601,6,1.3719999999999999,0.22866666666666666,true,true,non-roost,swallow-roost,,weather
KDTX20120601-30,KDTX20120601_104150_V03,43,0.138,383.47,359.562267,24.958222,-82.96,42.430499,12479.110867,20120601_064150,KDTX,20120601,104150,20120601,6,1.3719999999999999,0.22866666666666666,true,true,non-roost,swallow-roost,,weather
KDTX20120601-30,KDTX20120601_104723_V03,49,0.089,403.07,353.356061,24.482940,-82.85,42.457843,12241.470036,20120601_064723,KDTX,20120601,104723,20120601,6,1.3719999999999999,0.22866666666666666,true,true,non-roost,swallow-roost,,weather
KDTX20120601-30,KDTX20120601_105255_V03,54,0.138,412.24,349.690114,23.424296,-82.79,42.474024,11712.148148,20120601_065255,KDTX,20120601,105255,20120601,6,1.3719999999999999,0.22866666666666666,true,true,non-roost,swallow-roost,,weather
KDTX20120601-30,KDTX20120601_105828_V03,60,0.118,418.61,342.865197,26.069570,-82.75,42.504504,13034.785183,20120601_065828,KDTX,20120601,105828,20120601,6,1.3719999999999999,0.22866666666666666,true,true,non-roost,swallow-roost,,weather
KDTX20120601-2,KDTX20120601_092947_V03,-29,0.056,416.78,174.865082,15.008179,-82.75,43.260678,7504.089355,20120601_052947,KDTX,20120601,092947,20120601,7,1.0859999999999999,0.1551428571428571,true,false,non-roost,non-roost,,weather
KDTX20120601-2,KDTX20120601_093519_V03,-23,0.088,417.33,172.236639,22.525393,-82.75,43.272485,11262.696300,20120601_053519,KDTX,20120601,093519,20120601,7,1.0859999999999999,0.1551428571428571,true,false,non-roost,non-roost,,weather
KDTX20120601-2,KDTX20120601_094052_V03,-18,0.131,417.08,160.719091,22.793096,-82.75,43.324327,11396.548021,20120601_054052,KDTX,20120601,094052,20120601,7,1.0859999999999999,0.1551428571428571,true,false,non-roost,non-roost,,weather
KDTX20120601-2,KDTX20120601_094624_V03,-12,0.124,409.32,155.456068,27.704923,-82.80,43.348301,13852.461470,20120601_054624,KDTX,20120601,094624,20120601,7,1.0859999999999999,0.1551428571428571,true,false,non-roost,non-roost,,weather
KDTX20120601-2,KDTX20120601_095157_V03,-7,0.200,408.31,148.396386,30.247175,-82.80,43.380108,15123.587405,20120601_055157,KDTX,20120601,095157,20120601,7,1.0859999999999999,0.1551428571428571,true,false,non-roost,non-roost,,weather
KDTX20120601-2,KDTX20120601_095730_V03,-1,0.359,419.09,139.872131,24.777405,-82.74,43.418065,12388.702393,20120601_055730,KDTX,20120601,095730,20120601,7,1.0859999999999999,0.1551428571428571,true,false,non-roost,non-roost,,weather
KDTX20120601-2,KDTX20120601_100303_V03,5,0.128,423.46,129.074921,21.734604,-82.71,43.466478,10867.301941,20120601_060303,KDTX,20120601,100303,20120601,7,1.0859999999999999,0.1551428571428571,true,false,non-roost,non-roost,,weather
KDTX20120601-4,KDTX20120601_093519_V03,-23,0.080,313.62,148.833923,16.352203,-83.39,43.380044,8176.101685,20120601_053519,KDTX,20120601,093519,20120601,4,-0.725,-0.18125,true,false,non-roost,non-roost,,weather
KDTX20120601-4,KDTX20120601_094052_V03,-18,0.111,313.43,148.173936,23.874307,-83.39,43.383016,11937.153326,20120601_054052,KDTX,20120601,094052,20120601,4,-0.725,-0.18125,true,false,non-roost,non-roost,,weather
KDTX20120601-4,KDTX20120601_094624_V03,-12,-1.000,313.25,147.535239,33.000213,-83.39,43.385891,16500.106527,20120601_054624,KDTX,20120601,094624,20120601,4,-0.725,-0.18125,true,false,non-roost,non-roost,,weather
KDTX20120601-4,KDTX20120601_095157_V03,-7,0.084,316.10,145.715358,32.884073,-83.37,43.394067,16442.036624,20120601_055157,KDTX,20120601,095157,20120601,4,-0.725,-0.18125,true,false,non-roost,non-roost,,weather
KDTX20120601-3,KDTX20120601_093519_V03,-23,0.121,184.83,450.910461,27.701630,-84.17,42.018311,13850.814819,20120601_053519,KDTX,20120601,093519,20120601,5,-0.24500000000000002,-0.049,true,false,non-roost,non-roost,,weather
KDTX20120601-3,KDTX20120601_094052_V03,-18,0.253,186.49,448.680980,32.869546,-84.16,42.028407,16434.773175,20120601_054052,KDTX,20120601,094052,20120601,5,-0.24500000000000002,-0.049,true,false,non-roost,non-roost,,weather
KDTX20120601-3,KDTX20120601_094624_V03,-12,-1.000,188.08,446.523418,39.717208,-84.15,42.038176,19858.603842,20120601_054624,KDTX,20120601,094624,20120601,5,-0.24500000000000002,-0.049,true,false,non-roost,non-roost,,weather
KDTX20120601-3,KDTX20120601_095157_V03,-7,0.225,180.35,432.087830,17.564964,-84.19,42.102868,8782.482147,20120601_055157,KDTX,20120601,095157,20120601,5,-0.24500000000000002,-0.049,true,false,non-roost,non-roost,,weather
KDTX20120601-3,KDTX20120601_095730_V03,-1,0.156,180.61,429.115958,23.858033,-84.19,42.116254,11929.016572,20120601_055730,KDTX,20120601,095730,20120601,5,-0.24500000000000002,-0.049,true,false,non-roost,non-roost,,weather
KDTX20120601-11,KDTX20120601_095157_V03,-7,0.188,172.92,384.124969,17.295708,-84.24,42.318459,8647.853851,20120601_055157,KDTX,20120601,095157,20120601,2,0.3,0.15,true,false,non-roost,non-roost,,weather
KDTX20120601-11,KDTX20120601_095730_V03,-1,0.112,171.32,380.270554,24.742335,-84.25,42.335742,12371.167482,20120601_055730,KDTX,20120601,095730,20120601,2,0.3,0.15,true,false,non-roost,non-roost,,weather
KDTX20120601-14,KDTX20120601_095730_V03,-1,0.073,474.62,136.423615,28.137024,-82.39,43.430889,14068.511963,20120601_055730,KDTX,20120601,095730,20120601,4,0.41999999999999993,0.10499999999999998,true,false,non-roost,non-roost,,weather
KDTX20120601-14,KDTX20120601_100303_V03,5,0.088,475.50,134.168559,34.472480,-82.39,43.440985,17236.239899,20120601_060303,KDTX,20120601,100303,20120601,4,0.41999999999999993,0.10499999999999998,true,false,non-roost,non-roost,,weather
KDTX20120601-14,KDTX20120601_100835_V03,10,0.171,486.85,118.629669,23.652664,-82.32,43.510227,11826.332092,20120601_060835,KDTX,20120601,100835,20120601,4,0.41999999999999993,0.10499999999999998,true,false,non-roost,non-roost,,weather
KDTX20120601-14,KDTX20120601_101408_V03,16,0.088,488.08,107.900757,20.799522,-82.31,43.558428,10399.761200,20120601_061408,KDTX,20120601,101408,20120601,4,0.41999999999999993,0.10499999999999998,true,false,non-roost,non-roost,,weather
KDTX20120601-1,KDTX20120601_092947_V03,-29,0.073,169.81,423.022186,16.923981,-84.26,42.143251,8461.990356,20120601_052947,KDTX,20120601,092947,20120601,1,0.073,0.073,true,false,non-roost,non-roost,,weather
KDTX20120601-5,KDTX20120601_093519_V03,-23,0.055,279.42,173.277557,10.559875,-83.60,43.269997,5279.937744,20120601_053519,KDTX,20120601,093519,20120601,1,0.055,0.055,true,false,non-roost,non-roost,,weather
KDTX20120601-6,KDTX20120601_094052_V03,-18,0.096,464.75,153.968719,17.711426,-82.46,43.352489,8855.712891,20120601_054052,KDTX,20120601,094052,20120601,1,0.096,0.096,true,false,non-roost,non-roost,,weather
KDTX20120601-7,KDTX20120601_094052_V03,-18,0.075,168.09,403.888123,12.631851,-84.27,42.229303,6315.925598,20120601_054052,KDTX,20120601,094052,20120601,1,0.075,0.075,true,false,non-roost,non-roost,,weather
KDTX20120601-8,KDTX20120601_094624_V03,-12,0.084,185.64,441.473236,21.953484,-84.16,42.060820,10976.741791,20120601_054624,KDTX,20120601,094624,20120601,1,0.084,0.084,true,false,non-roost,non-roost,,weather
