track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KAPX20000601-1,KAPX20000601_093653,-19,0.077,380.87,525.319092,18.003117,-84.22,43.892244,9001.558304,20000601_053653,KAPX,20000601,093653,20000601,7,2.547,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000601-1,KAPX20000601_094243,-13,0.289,384.52,527.802037,26.687745,-84.19,43.880968,13343.872575,20000601_054243,KAPX,20000601,094243,20000601,7,2.547,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000601-1,KAPX20000601_094834,-7,0.394,403.06,529.128072,30.110722,-84.08,43.874405,15055.361212,20000601_054834,KAPX,20000601,094834,20000601,7,2.547,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000601-1,KAPX20000601_095426,-1,0.360,415.21,528.742230,32.163772,-84.00,43.875686,16081.886157,20000601_055426,KAPX,20000601,095426,20000601,7,2.547,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000601-1,KAPX20000601_100015,5,0.452,424.50,526.713073,33.205377,-83.95,43.884435,16602.688540,20000601_060015,KAPX,20000601,100015,20000601,7,2.547,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000601-1,KAPX20000601_100605,11,0.710,426.50,519.629733,33.041764,-83.93,43.916222,16520.882093,20000601_060605,KAPX,20000601,100605,20000601,7,2.547,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000601-1,KAPX20000601_101156,16,0.265,436.89,515.034457,33.013921,-83.87,43.936430,16506.960264,20000601_061156,KAPX,20000601,101156,20000601,7,2.547,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000601-3,KAPX20000601_094834,-7,0.246,243.58,301.197540,9.968742,-85.08,44.901273,4984.371185,20000601_054834,KAPX,20000601,094834,20000601,1,0.246,Infinity,true,false,non-roost,non-roost,,
KAPX20000601-5,KAPX20000601_100605,11,0.190,470.08,528.960449,34.039688,-83.66,43.872021,17019.844055,20000601_060605,KAPX,20000601,100605,20000601,1,0.19,Infinity,true,false,non-roost,non-roost,,
KAPX20000601-7,KAPX20000601_103517,40,0.061,224.25,294.470062,14.453323,-85.20,44.931093,7226.661682,20000601_063517,KAPX,20000601,103517,20000601,1,0.061,Infinity,true,false,non-roost,non-roost,,
KAPX20000601-8,KAPX20000601_104108,46,0.056,501.31,491.509399,15.940025,-83.46,44.038536,7970.012665,20000601_064108,KAPX,20000601,104108,20000601,1,0.056,Infinity,true,false,non-roost,non-roost,,
KAPX20000601-9,KAPX20000601_105841,63,0.069,518.85,484.272949,27.923944,-83.35,44.069825,13961.972237,20000601_065841,KAPX,20000601,105841,20000601,1,0.069,Infinity,true,false,non-roost,non-roost,,
KAPX20000601-10,KAPX20000601_110432,69,0.072,152.43,356.233582,23.937344,-85.65,44.650407,11968.671799,20000601_070432,KAPX,20000601,110432,20000601,1,0.072,Infinity,true,false,non-roost,non-roost,,
KAPX20000601-11,KAPX20000601_111613,81,0.052,524.76,477.598755,25.075480,-83.32,44.099401,12537.739754,20000601_071613,KAPX,20000601,111613,20000601,1,0.052,Infinity,true,false,non-roost,non-roost,,
KAPX20000605-3,KAPX20000605_104249,49,0.210,53.42,458.816101,43.300941,-86.26,44.182127,21650.470734,20000605_064249,KAPX,20000605,104249,20000605,2,0.276,Infinity,true,false,non-roost,non-roost,,
KAPX20000605-3,KAPX20000605_104839,55,0.066,52.64,461.823731,51.272769,-86.27,44.168530,25636.384387,20000605_064839,KAPX,20000605,104839,20000605,2,0.276,Infinity,true,false,non-roost,non-roost,,
KAPX20000605-1,KAPX20000605_092651,-27,0.260,114.91,513.113770,27.415331,-85.87,43.942408,13707.665443,20000605_052651,KAPX,20000605,092651,20000605,1,0.26,Infinity,true,false,non-roost,non-roost,,
KAPX20000608-1,KAPX20000608_092527,-27,0.067,552.09,238.765442,21.470947,-83.12,45.171500,10735.473633,20000608_052527,KAPX,20000608,092527,20000608,1,0.067,Infinity,true,false,non-roost,non-roost,,
KAPX20000610-1,KAPX20000610_094415,-8,0.494,384.19,288.750793,9.362625,-84.19,44.956587,4681.312561,20000610_054415,KAPX,20000610,094415,20000610,1,0.494,Infinity,true,false,non-roost,non-roost,,
KAPX20000611-6,KAPX20000611_102633,34,0.070,363.66,81.239197,13.438545,-84.31,45.890664,6719.272614,20000611_062633,KAPX,20000611,102633,20000611,2,0.163,Infinity,true,false,non-roost,non-roost,,
KAPX20000611-6,KAPX20000611_103133,39,0.093,366.93,82.837005,19.652583,-84.29,45.883400,9826.291553,20000611_063133,KAPX,20000611,103133,20000611,2,0.163,Infinity,true,false,non-roost,non-roost,,
KAPX20000611-1,KAPX20000611_093637,-16,0.139,43.98,448.785828,42.394947,-86.32,44.226432,21197.473526,20000611_053637,KAPX,20000611,093637,20000611,1,0.139,Infinity,true,false,non-roost,non-roost,,
KAPX20000611-2,KAPX20000611_101633,24,0.206,461.35,177.219299,12.107315,-83.69,45.454985,6053.657532,20000611_061633,KAPX,20000611,101633,20000611,1,0.206,Infinity,true,false,non-roost,non-roost,,
KAPX20000611-4,KAPX20000611_102133,29,0.127,474.36,236.095398,9.727371,-83.61,45.189364,4863.685608,20000611_062133,KAPX,20000611,102133,20000611,1,0.127,Infinity,true,false,non-roost,non-roost,,
KAPX20000612-1,KAPX20000612_110106,69,0.074,339.65,228.042908,13.107010,-84.47,45.230685,6553.504944,20000612_070106,KAPX,20000612,110106,20000612,1,0.074,Infinity,true,false,non-roost,non-roost,,
KAPX20000612-2,KAPX20000612_111057,78,0.078,312.19,339.326630,7.656815,-84.64,44.730251,3828.407288,20000612_071057,KAPX,20000612,111057,20000612,1,0.078,Infinity,true,false,non-roost,non-roost,,
KAPX20000614-1,KAPX20000614_102352,32,0.148,381.06,446.730408,47.291077,-84.21,44.245871,23645.538330,20000614_062352,KAPX,20000614,102352,20000614,1,0.148,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-4,KAPX20000615_092252,-29,0.158,55.30,270.994598,19.522543,-86.27,45.027182,9761.271477,20000615_052252,KAPX,20000615,092252,20000615,4,0.375,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-4,KAPX20000615_092753,-24,0.059,56.12,270.774193,27.175502,-86.27,45.028244,13587.750988,20000615_052753,KAPX,20000615,092753,20000615,4,0.375,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-4,KAPX20000615_093253,-19,0.053,57.49,263.187498,31.924964,-86.26,45.062486,15962.481822,20000615_053253,KAPX,20000615,093253,20000615,4,0.375,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-4,KAPX20000615_093752,-14,0.105,65.41,258.386557,33.200435,-86.21,45.084747,16600.217643,20000615_053752,KAPX,20000615,093752,20000615,4,0.375,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-2,KAPX20000615_092252,-29,0.264,147.22,154.190155,38.287910,-85.70,45.559057,19143.955231,20000615_052252,KAPX,20000615,092252,20000615,2,0.377,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-2,KAPX20000615_092753,-24,0.113,150.04,152.198053,43.753850,-85.68,45.568170,21876.924785,20000615_052753,KAPX,20000615,092753,20000615,2,0.377,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-16,KAPX20000615_105439,63,0.062,409.67,248.793121,21.020462,-84.02,45.135485,10510.231018,20000615_065439,KAPX,20000615,105439,20000615,2,0.192,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-16,KAPX20000615_105939,68,0.130,409.79,244.495527,29.504390,-84.02,45.154815,14752.195105,20000615_065939,KAPX,20000615,105939,20000615,2,0.192,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-3,KAPX20000615_092252,-29,0.221,110.04,240.817444,30.641605,-85.93,45.167119,15320.802689,20000615_052252,KAPX,20000615,092252,20000615,1,0.221,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-5,KAPX20000615_092252,-29,0.067,69.86,252.853088,16.839199,-86.18,45.110002,8419.599533,20000615_052252,KAPX,20000615,092252,20000615,1,0.067,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-6,KAPX20000615_095753,6,0.057,155.80,202.853821,32.295174,-85.64,45.340601,16147.586823,20000615_055753,KAPX,20000615,095753,20000615,1,0.057,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-7,KAPX20000615_100252,11,0.123,117.46,397.787720,16.276608,-85.87,44.461444,8138.303757,20000615_060252,KAPX,20000615,100252,20000615,1,0.123,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-9,KAPX20000615_101435,23,0.084,440.87,235.885834,29.278229,-83.82,45.192172,14639.114380,20000615_061435,KAPX,20000615,101435,20000615,1,0.084,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-11,KAPX20000615_102937,38,0.329,380.13,104.510101,49.570908,-84.20,45.785557,24785.453796,20000615_062937,KAPX,20000615,102937,20000615,1,0.329,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-12,KAPX20000615_103437,43,0.307,158.77,381.185669,39.979889,-85.61,44.538464,19989.944458,20000615_063437,KAPX,20000615,103437,20000615,1,0.307,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-13,KAPX20000615_103437,43,0.137,428.81,267.977753,14.488556,-83.90,45.048373,7244.277954,20000615_063437,KAPX,20000615,103437,20000615,1,0.137,Infinity,true,false,non-roost,non-roost,,
KAPX20000615-15,KAPX20000615_105439,63,0.062,364.65,317.663757,37.577332,-84.31,44.827014,18788.665771,20000615_065439,KAPX,20000615,105439,20000615,1,0.062,Infinity,true,false,non-roost,non-roost,,
KAPX20000616-2,KAPX20000616_105856,67,0.583,363.43,304.897064,11.876465,-84.32,44.884481,5938.232422,20000616_065856,KAPX,20000616,105856,20000616,4,1.339,Infinity,true,true,non-roost,swallow-roost,,weather
KAPX20000616-2,KAPX20000616_110445,73,0.087,361.51,304.265692,19.450874,-84.33,44.887364,9725.436754,20000616_070445,KAPX,20000616,110445,20000616,4,1.339,Infinity,true,true,non-roost,swallow-roost,,weather
KAPX20000616-2,KAPX20000616_111036,79,0.587,359.25,304.202404,18.805618,-84.34,44.887697,9402.809169,20000616_071036,KAPX,20000616,111036,20000616,4,1.339,Infinity,true,true,non-roost,swallow-roost,,weather
KAPX20000616-2,KAPX20000616_111626,85,0.082,357.87,303.438776,17.765456,-84.35,44.891161,8882.727863,20000616_071626,KAPX,20000616,111626,20000616,4,1.339,Infinity,true,true,non-roost,swallow-roost,,weather
KAPX20000616-1,KAPX20000616_094307,-8,0.071,478.95,130.657715,35.235207,-83.57,45.663360,17617.603302,20000616_054307,KAPX,20000616,094307,20000616,1,0.071,Infinity,true,false,non-roost,non-roost,,weather
KAPX20000618-3,KAPX20000618_094939,-3,0.126,134.18,452.173279,29.938335,-85.76,44.217765,14969.167709,20000618_054939,KAPX,20000618,094939,20000618,2,0.221,Infinity,true,false,non-roost,non-roost,,
KAPX20000618-3,KAPX20000618_095529,3,0.095,137.72,449.013091,37.363105,-85.74,44.232184,18681.552499,20000618_055529,KAPX,20000618,095529,20000618,2,0.221,Infinity,true,false,non-roost,non-roost,,
KAPX20000618-1,KAPX20000618_093758,-15,0.231,35.55,407.826660,46.625610,-86.38,44.409926,23312.805176,20000618_053758,KAPX,20000618,093758,20000618,1,0.231,Infinity,true,false,non-roost,non-roost,,
KAPX20000618-2,KAPX20000618_094349,-9,0.054,121.44,445.506531,47.002281,-85.84,44.247002,23501.140594,20000618_054349,KAPX,20000618,094349,20000618,1,0.054,Infinity,true,false,non-roost,non-roost,,
KAPX20000618-4,KAPX20000618_100119,9,0.077,69.14,311.640472,40.776562,-86.18,44.845506,20388.280869,20000618_060119,KAPX,20000618,100119,20000618,1,0.077,Infinity,true,false,non-roost,non-roost,,
KAPX20000618-5,KAPX20000618_103621,44,0.069,485.58,164.313873,24.985748,-83.53,45.511542,12492.874146,20000618_063621,KAPX,20000618,103621,20000618,1,0.069,Infinity,true,false,non-roost,non-roost,,
KAPX20000619-9,KAPX20000619_102455,32,0.120,513.30,453.444580,42.478104,-83.39,44.208936,21239.051819,20000619_062455,KAPX,20000619,102455,20000619,5,1.1420000000000001,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000619-9,KAPX20000619_102956,37,0.055,513.92,454.037984,48.166335,-83.38,44.206220,24083.167506,20000619_062956,KAPX,20000619,102956,20000619,5,1.1420000000000001,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000619-9,KAPX20000619_103457,42,0.675,526.79,455.883028,45.584114,-83.30,44.196940,22792.057030,20000619_063457,KAPX,20000619,103457,20000619,5,1.1420000000000001,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000619-9,KAPX20000619_103957,47,0.233,540.01,455.142769,43.880378,-83.22,44.199205,21940.188920,20000619_063957,KAPX,20000619,103957,20000619,5,1.1420000000000001,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000619-9,KAPX20000619_104549,53,0.059,537.32,442.606506,25.022453,-83.23,44.255825,12511.226654,20000619_064549,KAPX,20000619,104549,20000619,5,1.1420000000000001,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000619-13,KAPX20000619_110322,71,0.714,487.70,354.156189,29.696213,-83.54,44.657405,14848.106384,20000619_070322,KAPX,20000619,110322,20000619,4,1.6420000000000001,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000619-13,KAPX20000619_110913,77,0.217,491.22,355.606459,36.689755,-83.51,44.650649,18344.877601,20000619_070913,KAPX,20000619,110913,20000619,4,1.6420000000000001,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000619-13,KAPX20000619_111503,83,0.387,515.45,343.456146,26.211159,-83.36,44.703589,13105.579376,20000619_071503,KAPX,20000619,111503,20000619,4,1.6420000000000001,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000619-13,KAPX20000619_112054,88,0.324,518.73,342.206171,31.868992,-83.34,44.708963,15934.495885,20000619_072054,KAPX,20000619,112054,20000619,4,1.6420000000000001,Infinity,true,true,non-roost,swallow-roost,,
KAPX20000619-1,KAPX20000619_092447,-28,0.054,483.34,408.751587,16.101059,-83.57,44.412067,8050.529480,20000619_052447,KAPX,20000619,092447,20000619,2,0.252,Infinity,true,false,non-roost,non-roost,,
KAPX20000619-1,KAPX20000619_092947,-23,0.198,487.85,410.747559,14.132965,-83.54,44.402797,7066.482544,20000619_052947,KAPX,20000619,092947,20000619,2,0.252,Infinity,true,false,non-roost,non-roost,,
KAPX20000619-5,KAPX20000619_093447,-18,0.075,95.38,407.885071,17.058479,-86.00,44.414533,8529.239655,20000619_053447,KAPX,20000619,093447,20000619,2,0.295,Infinity,true,false,non-roost,non-roost,,
KAPX20000619-5,KAPX20000619_093949,-13,0.220,103.47,411.624268,13.357388,-85.95,44.398274,6678.693771,20000619_053949,KAPX,20000619,093949,20000619,2,0.295,Infinity,true,false,non-roost,non-roost,,
