track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KDTX20030601-1,KDTX20030601_094026,-18,0.373,332.06,305.816956,31.064285,-83.28,42.673371,15532.142639,20030601_054026,KDTX,20030601,094026,20030601,1,0.373,Infinity,true,false,non-roost,non-roost,,
KDTX20030602-1,KDTX20030602_093227,-26,0.166,380.60,445.459961,14.426918,-82.98,42.043929,7213.459015,20030602_053227,KDTX,20030602,093227,20030602,1,0.166,Infinity,true,false,non-roost,non-roost,,
KDTX20030603-1,KDTX20030603_092935,-28,0.528,430.65,315.882324,13.789627,-82.68,42.625463,6894.813538,20030603_052935,KDTX,20030603,092935,20030603,3,1.2870000000000001,Infinity,true,true,non-roost,swallow-roost,,
KDTX20030603-1,KDTX20030603_093525,-22,0.679,428.05,317.742390,18.828349,-82.69,42.617201,9414.174695,20030603_053525,KDTX,20030603,093525,20030603,3,1.2870000000000001,Infinity,true,true,non-roost,swallow-roost,,
KDTX20030603-1,KDTX20030603_094115,-16,0.080,440.65,321.029946,27.582520,-82.61,42.601855,13791.259888,20030603_054115,KDTX,20030603,094115,20030603,3,1.2870000000000001,Infinity,true,true,non-roost,swallow-roost,,
KDTX20030603-5,KDTX20030603_094115,-16,0.098,394.53,447.223389,13.992172,-82.90,42.035600,6996.086121,20030603_054115,KDTX,20030603,094115,20030603,3,0.285,Infinity,true,false,non-roost,non-roost,,
KDTX20030603-5,KDTX20030603_094705,-10,0.080,396.02,447.494394,20.312828,-82.89,42.034335,10156.414101,20030603_054705,KDTX,20030603,094705,20030603,3,0.285,Infinity,true,false,non-roost,non-roost,,
KDTX20030603-5,KDTX20030603_095255,-5,0.107,399.12,439.756226,17.332161,-82.87,42.069070,8666.080475,20030603_055255,KDTX,20030603,095255,20030603,3,0.285,Infinity,true,false,non-roost,non-roost,,
KDTX20030603-10,KDTX20030603_101024,13,0.075,408.24,368.338135,63.467758,-82.81,42.390232,31733.879089,20030603_061024,KDTX,20030603,101024,20030603,3,0.27,Infinity,true,false,non-roost,non-roost,,
KDTX20030603-10,KDTX20030603_101615,19,0.132,410.36,370.187456,68.619409,-82.80,42.381833,34309.704303,20030603_061615,KDTX,20030603,101615,20030603,3,0.27,Infinity,true,false,non-roost,non-roost,,
KDTX20030603-10,KDTX20030603_102205,25,0.063,375.88,427.116913,19.525734,-83.01,42.126616,9762.866974,20030603_062205,KDTX,20030603,102205,20030603,3,0.27,Infinity,true,false,non-roost,non-roost,,
KDTX20030603-7,KDTX20030603_094115,-16,0.059,300.21,301.224152,4.558212,-83.47,42.694210,2279.106140,20030603_054115,KDTX,20030603,094115,20030603,1,0.059,Infinity,true,false,non-roost,non-roost,,
KDTX20030603-9,KDTX20030603_100435,7,0.140,376.14,416.834778,15.892632,-83.01,42.172893,7946.315765,20030603_060435,KDTX,20030603,100435,20030603,1,0.14,Infinity,true,false,non-roost,non-roost,,
KDTX20030603-12,KDTX20030603_110253,65,0.222,329.05,129.946136,18.864304,-83.29,43.464938,9432.151794,20030603_070253,KDTX,20030603,110253,20030603,1,0.222,Infinity,true,false,non-roost,non-roost,,
KDTX20030604-1,KDTX20030604_093301,-24,0.051,275.87,566.343933,32.416367,-83.62,41.500693,16208.183289,20030604_053301,KDTX,20030604,093301,20030604,2,0.16899999999999998,Infinity,true,false,non-roost,non-roost,,
