track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KIWX20080601-1,KIWX20080601_100510_V03,-6,0.142,165.19,293.321381,15.699524,-86.51,41.435851,7849.761963,20080601_060510,KIWX,20080601,100510,20080601,1,0.142,Infinity,TRUE,FALSE,non-roost,non-roost,,pap
KIWX20080602-1,KIWX20080602_104720_V03,36,0.146,358.11,412.611694,6.112144,-85.36,40.901091,3056.072235,20080602_064720,KIWX,20080602,104720,20080602,1,0.146,Infinity,TRUE,FALSE,non-roost,non-roost,,
KIWX20080603-1,KIWX20080603_094305_V03,-27,0.395,189.24,321.482513,4.517059,-86.36,41.309993,2258.529663,20080603_054305,KIWX,20080603,94305,20080603,3,-0.307,#NAME?,TRUE,FALSE,non-roost,non-roost,,
KIWX20080603-1,KIWX20080603_094722_V03,-23,-1,189.24,321.482513,10.877059,-86.36,41.309993,5438.529663,20080603_054722,KIWX,20080603,94722,20080603,3,-0.307,#NAME?,TRUE,FALSE,non-roost,non-roost,,
KIWX20080603-1,KIWX20080603_095139_V03,-19,0.298,179.63,324.208791,17.079708,-86.42,41.297375,8539.854072,20080603_055139,KIWX,20080603,95139,20080603,3,-0.307,#NAME?,TRUE,FALSE,non-roost,non-roost,,
KIWX20080604-1,KIWX20080604_100119_V03,-9,0.158,289.2,132.252563,23.240845,-85.77,42.16374,11620.42236,20080604_060119,KIWX,20080604,100119,20080604,1,0.158,Infinity,TRUE,FALSE,non-roost,non-roost,,
KIWX20080604-2,KIWX20080604_104259_V03,32,0.064,215.95,237.718811,18.430199,-86.2,41.687888,9215.099335,20080604_064259,KIWX,20080604,104259,20080604,1,0.064,Infinity,TRUE,FALSE,non-roost,non-roost,,
KIWX20080604-3,KIWX20080604_110130_V03,51,0.093,290.22,460.251373,44.731899,-85.76,40.687099,22365.94963,20080604_070130,KIWX,20080604,110130,20080604,1,0.093,Infinity,TRUE,FALSE,non-roost,non-roost,,
KIWX20080604-4,KIWX20080604_111046_V03,60,0.098,315.34,77.523438,23.276939,-85.61,42.410074,11638.4697,20080604_071046,KIWX,20080604,111046,20080604,1,0.098,Infinity,TRUE,FALSE,non-roost,non-roost,,
KIWX20080605-1,KIWX20080605_100101_V03,-8,0.121,400.55,363.741425,15.996727,-85.1,41.120078,7998.363495,20080605_060101,KIWX,20080605,100101,20080605,2,0.21,Infinity,TRUE,FALSE,non-roost,non-roost,,
