track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KLOT20060601-1,KLOT20060601_095250,-28,0.057,139.22,272.636017,6.396622,-89.05,41.723572,3198.310852,20060601_045250,KLOT,20060601,095250,20060601,1,0.057,Infinity,true,false,non-roost,non-roost,,
KLOT20060601-2,KLOT20060601_102144,1,0.169,300.09,319.533661,5.316986,-88.08,41.516502,2658.493042,20060601_052144,KLOT,20060601,102144,20060601,1,0.169,Infinity,true,false,non-roost,non-roost,,
KLOT20060601-4,KLOT20060601_110213,42,0.063,314.47,531.020569,42.288322,-88.00,40.564295,21144.161224,20060601_060213,KLOT,20060601,110213,20060601,1,0.063,Infinity,true,false,non-roost,non-roost,,
KLOT20060602-1,KLOT20060602_095351,-27,0.052,292.23,344.042755,12.777771,-88.13,41.406154,6388.885498,20060602_045351,KLOT,20060602,095351,20060602,1,0.052,Infinity,true,false,non-roost,non-roost,,
KLOT20060603-9,KLOT20060603_103832,19,0.062,138.91,274.346252,9.518555,-89.05,41.715858,4759.277344,20060603_053832,KLOT,20060603,103832,20060603,2,0.14600000000000002,Infinity,true,false,non-roost,non-roost,,
KLOT20060603-9,KLOT20060603_104825,29,0.084,139.81,274.654372,17.806273,-89.05,41.714516,8903.136438,20060603_054825,KLOT,20060603,104825,20060603,2,0.14600000000000002,Infinity,true,false,non-roost,non-roost,,
KLOT20060603-3,KLOT20060603_095859,-21,0.070,202.26,380.178192,4.921692,-88.67,41.241996,2460.845947,20060603_045859,KLOT,20060603,095859,20060603,1,0.07,Infinity,true,false,non-roost,non-roost,,
KLOT20060603-5,KLOT20060603_100852,-11,0.066,308.69,529.241211,9.352821,-88.03,40.572328,4676.410675,20060603_050852,KLOT,20060603,100852,20060603,1,0.066,Infinity,true,false,non-roost,non-roost,,
KLOT20060603-6,KLOT20060603_101845,-1,0.153,139.41,273.939240,5.316490,-89.05,41.717715,2658.245087,20060603_051845,KLOT,20060603,101845,20060603,1,0.153,Infinity,true,false,non-roost,non-roost,,
KLOT20060604-1,KLOT20060604_101543,-4,0.184,337.98,407.046783,4.499840,-87.86,41.122288,2249.919891,20060604_051543,KLOT,20060604,101543,20060604,1,0.184,Infinity,true,false,non-roost,non-roost,,
KLOT20060604-3,KLOT20060604_112459,65,0.074,426.40,241.759094,55.620041,-87.32,41.864112,27810.020447,20060604_062459,KLOT,20060604,112459,20060604,1,0.074,Infinity,true,false,non-roost,non-roost,,
KLOT20060605-1,KLOT20060605_095239,-27,0.174,139.76,273.904327,5.638199,-89.05,41.717890,2819.099426,20060605_045239,KLOT,20060605,095239,20060605,1,0.174,Infinity,true,true,non-roost,non-roost,,
KLOT20060605-3,KLOT20060605_100233,-17,0.312,490.45,413.512573,46.079620,-86.95,41.087790,23039.810181,20060605_050233,KLOT,20060605,100233,20060605,1,0.312,Infinity,true,false,non-roost,non-roost,,
KLOT20060605-4,KLOT20060605_101227,-7,0.112,376.24,273.081909,24.932877,-87.63,41.724708,12466.438293,20060605_051227,KLOT,20060605,101227,20060605,1,0.112,Infinity,true,false,non-roost,non-roost,,
KLOT20060605-5,KLOT20060605_104207,23,0.058,138.36,273.409912,6.393394,-89.06,41.720045,3196.697235,20060605_054207,KLOT,20060605,104207,20060605,1,0.058,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-2,KLOT20060606_095134,-27,0.241,138.10,272.179138,4.166138,-89.06,41.725572,2083.068848,20060606_045134,KLOT,20060606,095134,20060606,2,0.362,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-2,KLOT20060606_100126,-17,0.121,138.13,272.242271,12.604984,-89.06,41.725289,6302.491915,20060606_050126,KLOT,20060606,100126,20060606,2,0.362,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-8,KLOT20060606_102411,6,0.109,138.40,273.781464,4.710548,-89.06,41.718374,2355.274200,20060606_052411,KLOT,20060606,102411,20060606,2,0.19,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-8,KLOT20060606_103000,12,0.081,138.50,273.678333,11.638329,-89.06,41.718844,5819.164478,20060606_053000,KLOT,20060606,103000,20060606,2,0.19,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-12,KLOT20060606_104723,29,0.489,139.41,273.015900,10.331039,-89.05,41.721872,5165.519714,20060606_054723,KLOT,20060606,104723,20060606,2,0.636,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-12,KLOT20060606_105311,35,0.147,139.41,273.492441,16.595297,-89.05,41.719726,8297.648253,20060606_055311,KLOT,20060606,105311,20060606,2,0.636,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-7,KLOT20060606_101825,0,0.455,148.94,404.783691,32.059410,-88.98,41.129167,16029.705048,20060606_051825,KLOT,20060606,101825,20060606,1,0.455,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-9,KLOT20060606_103547,17,0.055,297.18,318.420380,8.614151,-88.10,41.521512,4307.075500,20060606_053547,KLOT,20060606,103547,20060606,1,0.055,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-10,KLOT20060606_104135,23,0.153,373.93,326.134369,7.924286,-87.64,41.485933,3962.142944,20060606_054135,KLOT,20060606,104135,20060606,1,0.153,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-16,KLOT20060606_110446,46,0.170,302.20,524.368835,12.130801,-88.07,40.594277,6065.400600,20060606_060446,KLOT,20060606,110446,20060606,1,0.17,Infinity,true,false,non-roost,non-roost,,
KLOT20060606-19,KLOT20060606_112209,64,0.227,306.31,524.155945,11.690872,-88.05,40.595230,5845.436096,20060606_062209,KLOT,20060606,112209,20060606,1,0.227,Infinity,true,false,non-roost,non-roost,,
KLOT20060607-1,KLOT20060607_101803,0,0.052,260.21,262.686707,11.791348,-88.32,41.772168,5895.673752,20060607_051803,KLOT,20060607,101803,20060607,1,0.052,Infinity,true,false,non-roost,non-roost,,
KLOT20060607-2,KLOT20060607_103523,17,0.195,260.29,262.918732,8.389343,-88.32,41.771124,4194.671631,20060607_053523,KLOT,20060607,103523,20060607,1,0.195,Infinity,true,false,non-roost,non-roost,,
KLOT20060607-4,KLOT20060607_112126,63,0.051,140.50,274.580780,10.180901,-89.04,41.714882,5090.450287,20060607_062126,KLOT,20060607,112126,20060607,1,0.051,Infinity,true,false,non-roost,non-roost,,
KLOT20060607-5,KLOT20060607_113842,80,0.060,120.31,327.062988,27.048761,-89.16,41.477567,13524.380684,20060607_063842,KLOT,20060607,113842,20060607,1,0.06,Infinity,true,false,non-roost,non-roost,,
KLOT20060608-1,KLOT20060608_095402,-24,0.061,305.49,383.595428,12.265465,-88.05,41.228089,6132.732391,20060608_045402,KLOT,20060608,095402,20060608,3,-0.888,-Infinity,true,false,non-roost,non-roost,,
KLOT20060608-1,KLOT20060608_100355,-15,-1.000,305.49,383.595428,26.575465,-88.05,41.228089,13287.732391,20060608_050355,KLOT,20060608,100355,20060608,3,-0.888,-Infinity,true,false,non-roost,non-roost,,
KLOT20060608-1,KLOT20060608_101348,-5,0.051,303.05,399.728394,21.832520,-88.07,41.155459,10916.259766,20060608_051348,KLOT,20060608,101348,20060608,3,-0.888,-Infinity,true,false,non-roost,non-roost,,
KLOT20060608-3,KLOT20060608_104426,26,0.087,303.23,400.993774,13.374619,-88.07,41.149762,6687.309265,20060608_054426,KLOT,20060608,104426,20060608,1,0.087,Infinity,true,false,non-roost,non-roost,,
KLOT20060608-4,KLOT20060608_110416,46,0.121,280.60,381.545197,22.543259,-88.20,41.237266,11271.629333,20060608_060416,KLOT,20060608,110416,20060608,2,0.173,Infinity,true,false,non-roost,non-roost,,
KLOT20060608-4,KLOT20060608_111408,56,0.052,294.94,376.560669,10.587074,-88.11,41.259762,5293.537140,20060608_061408,KLOT,20060608,111408,20060608,2,0.173,Infinity,true,false,non-roost,non-roost,,
KLOT20060609-6,KLOT20060609_105952,41,0.150,369.26,312.869720,16.411423,-87.67,41.545753,8205.711365,20060609_055952,KLOT,20060609,105952,20060609,5,0.463,Infinity,true,false,non-roost,non-roost,,
KLOT20060609-6,KLOT20060609_110946,51,0.090,382.58,311.682047,28.690399,-87.59,41.550783,14345.199462,20060609_060946,KLOT,20060609,110946,20060609,5,0.463,Infinity,true,false,non-roost,non-roost,,
