track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KBUF20200601-5,KBUF20200601_091226_V06,-26,0.076,279.18,356.902008,8.036018,-78.86,42.692430,4018.009186,20200601_051226,KBUF,20200601,091226,20200601,3,-0.859,-0.28633333333333333,true,false,non-roost,non-roost,,
KBUF20200601-5,KBUF20200601_092110_V06,-17,-1.000,279.18,356.902008,22.346018,-78.86,42.692430,11173.009186,20200601_052110,KBUF,20200601,092110,20200601,3,-0.859,-0.28633333333333333,true,false,non-roost,non-roost,,
KBUF20200601-5,KBUF20200601_092938_V06,-9,0.065,285.04,345.879224,23.751613,-78.83,42.742077,11875.806364,20200601_052938,KBUF,20200601,092938,20200601,3,-0.859,-0.28633333333333333,true,false,non-roost,non-roost,,
KBUF20200601-1,KBUF20200601_091226_V06,-26,0.679,320.35,520.875854,26.272331,-78.61,41.954342,13136.165619,20200601_051226,KBUF,20200601,091226,20200601,1,0.679,0.679,true,false,non-roost,non-roost,,
KBUF20200601-2,KBUF20200601_091226_V06,-26,0.111,224.59,328.598663,9.641991,-79.20,42.818962,4820.995331,20200601_051226,KBUF,20200601,091226,20200601,1,0.111,0.111,true,false,non-roost,non-roost,,
KBUF20200601-6,KBUF20200601_091226_V06,-26,0.063,219.37,421.948303,5.322861,-79.23,42.398668,2661.430359,20200601_051226,KBUF,20200601,091226,20200601,1,0.063,0.063,true,false,non-roost,non-roost,,
KBUF20200601-8,KBUF20200601_094843_V06,10,0.059,219.90,421.712585,6.349579,-79.22,42.399742,3174.789429,20200601_054843,KBUF,20200601,094843,20200601,1,0.059,0.059,true,false,non-roost,non-roost,,
KBUF20200601-9,KBUF20200601_104918_V06,71,0.098,217.55,422.143616,6.350769,-79.24,42.397740,3175.384521,20200601_064918,KBUF,20200601,104918,20200601,1,0.098,0.098,true,false,non-roost,non-roost,,
KBUF20200602-8,KBUF20200602_105334_V06,75,0.127,216.52,419.709229,4.438744,-79.24,42.408670,2219.371796,20200602_065334,KBUF,20200602,105334,20200602,1,0.127,0.127,true,false,non-roost,non-roost,,weather
KBUF20200603-11,KBUF20200603_101148_V06,34,0.076,375.19,375.448608,4.672997,-78.28,42.608102,2336.498260,20200603_061148,KBUF,20200603,101148,20200603,3,-0.8410000000000001,-0.2803333333333334,true,false,non-roost,non-roost,,weather
KBUF20200603-11,KBUF20200603_101758_V06,40,-1.000,375.19,375.448608,14.212997,-78.28,42.608102,7106.498260,20200603_061758,KBUF,20200603,101758,20200603,3,-0.8410000000000001,-0.2803333333333334,true,false,non-roost,non-roost,,weather
KBUF20200603-11,KBUF20200603_102408_V06,47,0.083,382.56,353.346831,15.487113,-78.23,42.707391,7743.556296,20200603_062408,KBUF,20200603,102408,20200603,3,-0.8410000000000001,-0.2803333333333334,true,false,non-roost,non-roost,,weather
KBUF20200603-4,KBUF20200603_092508_V06,-12,0.076,384.60,343.107422,4.784424,-78.22,42.753421,2392.211914,20200603_052508,KBUF,20200603,092508,20200603,1,0.076,0.076,true,false,non-roost,non-roost,,weather
