track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KDLH20190602-1,KDLH20190602_100030_V06,-17,0.059,27.97,457.712769,37.134018,-93.97,46.113897,18567.008972,20190602_050030,KDLH,20190602,100030,20190602,1,0.059,0.059,true,false,non-roost,non-roost,,
KDLH20190603-3,KDLH20190603_104000_V06,23,0.057,326.50,377.769836,59.980858,-92.04,46.487012,29990.428925,20190603_054000,KDLH,20190603,104000,20190603,2,0.197,0.0985,true,false,non-roost,non-roost,,
KDLH20190603-3,KDLH20190603_104707_V06,30,0.140,326.75,379.205256,66.595329,-92.04,46.480553,33297.664301,20190603_054707,KDLH,20190603,104707,20190603,2,0.197,0.0985,true,false,non-roost,non-roost,,
KDLH20190603-5,KDLH20190603_110824_V06,51,0.120,77.62,414.290527,18.695175,-93.65,46.313705,9347.587585,20190603_060824,KDLH,20190603,110824,20190603,3,-0.74,-0.24666666666666667,true,false,non-roost,non-roost,,
KDLH20190603-5,KDLH20190603_111728_V06,60,-1.000,77.62,414.290527,33.005175,-93.65,46.313705,16502.587585,20190603_061728,KDLH,20190603,111728,20190603,3,-0.74,-0.24666666666666667,true,false,non-roost,non-roost,,
KDLH20190603-5,KDLH20190603_112435_V06,67,0.140,82.41,413.055725,13.650612,-93.62,46.319649,6825.305939,20190603_062435,KDLH,20190603,112435,20190603,3,-0.74,-0.24666666666666667,true,false,non-roost,non-roost,,
KDLH20190603-6,KDLH20190603_111728_V06,60,0.205,238.60,255.922211,29.007580,-92.61,47.034475,14503.789902,20190603_061728,KDLH,20190603,111728,20190603,1,0.205,0.205,true,false,non-roost,non-roost,,
KDLH20190605-2,KDLH20190605_102254_V06,6,0.206,477.87,434.599670,41.821869,-91.06,46.225666,20910.934448,20190605_052254,KDLH,20190605,102254,20190605,1,0.206,0.206,true,false,non-roost,non-roost,,
KDLH20190605-3,KDLH20190605_103124_V06,15,0.078,334.50,510.922424,17.365444,-91.99,45.887974,8682.722092,20190605_053124,KDLH,20190605,103124,20190605,1,0.078,0.078,true,false,non-roost,non-roost,,
KDLH20190606-1,KDLH20190606_101127_V06,-4,0.136,287.36,174.878143,22.539871,-92.29,47.399644,11269.935608,20190606_051127,KDLH,20190606,101127,20190606,3,0.28300000000000003,0.09433333333333334,true,false,non-roost,non-roost,,
KDLH20190606-1,KDLH20190606_101833_V06,3,0.051,286.08,174.334453,30.689946,-92.30,47.402082,15344.972773,20190606_051833,KDLH,20190606,101833,20190606,3,0.28300000000000003,0.09433333333333334,true,false,non-roost,non-roost,,
KDLH20190606-1,KDLH20190606_102534_V06,10,0.096,279.31,169.530670,31.779676,-92.35,47.423642,15889.837915,20190606_052534,KDLH,20190606,102534,20190606,3,0.28300000000000003,0.09433333333333334,true,false,non-roost,non-roost,,
KDLH20190606-3,KDLH20190606_112023_V06,65,0.237,20.61,443.454041,32.460243,-94.02,46.177266,16230.121613,20190606_062023,KDLH,20190606,112023,20190606,3,0.9510000000000001,0.317,true,false,non-roost,non-roost,,
KDLH20190606-3,KDLH20190606_112709_V06,72,0.404,20.74,442.783966,37.685094,-94.02,46.180293,18842.547231,20190606_062709,KDLH,20190606,112709,20190606,3,0.9510000000000001,0.317,true,false,non-roost,non-roost,,
KDLH20190606-3,KDLH20190606_113357_V06,78,0.310,35.98,449.174806,46.526863,-93.92,46.153084,23263.431350,20190606_063357,KDLH,20190606,113357,20190606,3,0.9510000000000001,0.317,true,false,non-roost,non-roost,,
KDLH20190606-2,KDLH20190606_104614_V06,31,0.143,29.24,459.075409,38.125927,-93.96,46.107896,19062.963486,20190606_054614,KDLH,20190606,104614,20190606,2,0.19499999999999998,0.09749999999999999,true,false,non-roost,non-roost,,
KDLH20190606-2,KDLH20190606_105310_V06,38,0.052,28.97,460.818821,45.043746,-93.96,46.100030,22521.873167,20190606_055310,KDLH,20190606,105310,20190606,2,0.19499999999999998,0.09749999999999999,true,false,non-roost,non-roost,,
KDLH20190607-2,KDLH20190607_094724_V06,-28,0.076,300.77,77.680847,50.423187,-92.20,47.836779,25211.593628,20190607_044724,KDLH,20190607,094724,20190607,2,0.15,0.075,true,false,non-roost,non-roost,,
KDLH20190607-2,KDLH20190607_100135_V06,-14,0.074,300.20,73.035344,58.813168,-92.21,47.857670,29406.584226,20190607_050135,KDLH,20190607,100135,20190607,2,0.15,0.075,true,false,non-roost,non-roost,,
KDLH20190607-8,KDLH20190607_111939_V06,64,0.050,236.48,140.815918,5.210732,-92.63,47.552089,2605.365753,20190607_061939,KDLH,20190607,111939,20190607,2,0.158,0.079,true,false,non-roost,non-roost,,
KDLH20190607-8,KDLH20190607_112646_V06,71,0.108,237.25,140.329068,11.958820,-92.63,47.554297,5979.410116,20190607_062646,KDLH,20190607,112646,20190607,2,0.158,0.079,true,false,non-roost,non-roost,,
KDLH20190607-1,KDLH20190607_094724_V06,-28,0.161,318.05,391.061005,45.146378,-92.09,46.427299,22573.188782,20190607_044724,KDLH,20190607,094724,20190607,1,0.161,0.161,true,false,non-roost,non-roost,,
KDLH20190607-3,KDLH20190607_100135_V06,-14,0.231,292.54,274.583557,17.178772,-92.26,46.951244,8589.385986,20190607_050135,KDLH,20190607,100135,20190607,1,0.231,0.231,true,false,non-roost,non-roost,,
KDLH20190607-4,KDLH20190607_100135_V06,-14,0.224,254.24,315.139191,48.991089,-92.51,46.768456,24495.544434,20190607_050135,KDLH,20190607,100135,20190607,1,0.224,0.224,true,false,non-roost,non-roost,,
KDLH20190607-5,KDLH20190607_100135_V06,-14,0.055,78.52,436.196167,29.408886,-93.64,46.215265,14704.442978,20190607_050135,KDLH,20190607,100135,20190607,1,0.055,0.055,true,false,non-roost,non-roost,,
