track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,local_time,station,date,time,local_date,length,tot_score,avg_score,viewed,user_labeled,label,original_label,notes,day_notes
KLOT20130601-5,KLOT20130601_095350_V06,-27,0.076,193.48,386.530273,8.371490,-88.72,41.213121,4185.745239,20130601_045350,KLOT,20130601,095350,20130601,2,0.238,0.119,true,false,non-roost,non-roost,,
KLOT20130601-5,KLOT20130601_095720_V06,-23,0.162,193.21,385.453850,13.283834,-88.72,41.217958,6641.916817,20130601_045720,KLOT,20130601,095720,20130601,2,0.238,0.119,true,false,non-roost,non-roost,,
KLOT20130601-15,KLOT20130601_100420_V06,-16,0.104,293.93,390.891113,11.883537,-88.12,41.195242,5941.768646,20130601_050420,KLOT,20130601,100420,20130601,3,-0.784,-0.26133333333333336,true,false,non-roost,non-roost,,
KLOT20130601-15,KLOT20130601_100751_V06,-13,-1.000,293.93,390.891113,16.653537,-88.12,41.195242,8326.768646,20130601_050751,KLOT,20130601,100751,20130601,3,-0.784,-0.26133333333333336,true,false,non-roost,non-roost,,
KLOT20130601-15,KLOT20130601_101121_V06,-9,0.112,296.85,393.577315,18.630915,-88.10,41.183153,9315.457597,20130601_051121,KLOT,20130601,101121,20130601,3,-0.784,-0.26133333333333336,true,false,non-roost,non-roost,,
KLOT20130601-49,KLOT20130601_113933_V06,79,0.123,187.41,385.336975,11.966637,-88.76,41.218286,5983.318329,20130601_063933,KLOT,20130601,113933,20130601,2,0.215,0.1075,true,false,non-roost,non-roost,,
KLOT20130601-49,KLOT20130601_114304_V06,83,0.092,187.40,385.103754,17.210755,-88.76,41.219336,8605.377605,20130601_064304,KLOT,20130601,114304,20130601,2,0.215,0.1075,true,false,non-roost,non-roost,,
KLOT20130601-3,KLOT20130601_095350_V06,-27,0.216,299.20,345.129730,17.867504,-88.09,41.401269,8933.752060,20130601_045350,KLOT,20130601,095350,20130601,1,0.216,0.216,true,false,non-roost,non-roost,,
KLOT20130601-8,KLOT20130601_095720_V06,-23,0.266,131.55,274.355804,29.780159,-89.10,41.715434,14890.079498,20130601_045720,KLOT,20130601,095720,20130601,1,0.266,0.266,true,false,non-roost,non-roost,,
KLOT20130601-16,KLOT20130601_100420_V06,-16,0.079,281.20,383.029114,10.511398,-88.20,41.230589,5255.699158,20130601_050420,KLOT,20130601,100420,20130601,1,0.079,0.079,true,false,non-roost,non-roost,,
