track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
1-7-6-5,KBUF20080101_121933,-27,0.276,584.75,260.000000,18.200000,-78.98,41.666613,9100.000000
1-7-6-5,KBUF20080101_122523,-21,0.055,583.90,264.161972,28.421127,-78.95,41.670467,14210.563380
2-4,KBUF20080101_121933,-27,0.195,541.65,494.650000,55.850000,-77.56,41.854827,27925.000000
2-4,KBUF20080101_122523,-21,0.263,538.35,502.907426,60.762871,-77.51,41.869142,30381.435644
2-4,KBUF20080101_123111,-15,0.574,530.15,527.150000,58.150000,-77.37,41.904392,29075.000000
1-7-6-5,KBUF20080101_123111,-15,0.082,574.45,280.100000,38.000000,-78.86,41.713173,19000.000000
1-7-6-5,KBUF20080101_123700,-9,0.269,570.15,297.950000,37.850000,-78.75,41.732593,18925.000000
1-7-6-5,KBUF20080101_124249,-4,0.113,565.75,313.000000,56.700000,-78.66,41.752374,28350.000000
1-7-6-5,KBUF20080101_124837,2,0.165,563.12,320.546875,66.720312,-78.61,41.764151,33360.156250
8,KBUF20080101_124837,2,0.063,496.50,535.000000,31.300000,-77.32,42.055259,15650.000000
9-16-15,KBUF20080101_125426,8,0.710,553.05,335.750000,46.650000,-78.52,41.809368,23325.000000
9-16-15,KBUF20080101_130014,14,0.635,547.13,344.053130,49.219028,-78.47,41.835894,24609.514003
10-20,KBUF20080101_125426,8,0.711,536.30,114.100000,49.600000,-79.86,41.879441,24800.000000
10-20,KBUF20080101_130014,14,0.773,537.61,127.087952,56.016867,-79.78,41.874303,28008.433735
10-20,KBUF20080101_130603,20,0.763,534.73,132.366788,58.158543,-79.75,41.887532,29079.271363
11-22-19,KBUF20080101_125426,8,0.239,283.30,238.150000,31.450000,-79.12,43.023144,15725.000000
11-22-19,KBUF20080101_130014,14,0.084,280.17,240.523134,42.635075,-79.10,43.037298,21317.537313
12,KBUF20080101_125426,8,-0.066,420.20,47.500000,29.600000,-80.27,42.397262,14800.000000
12,KBUF20080101_130014,14,-0.330,421.84,49.465517,40.455172,-80.26,42.390051,20227.586207
13,KBUF20080101_125426,8,0.072,484.50,555.300000,42.300000,-77.19,42.107664,21150.000000
9-16-15,KBUF20080101_130603,20,0.621,535.65,360.350000,47.750000,-78.37,41.887318,23875.000000
9-16-15,KBUF20080101_130603,20,0.544,585.00,355.900000,18.100000,-78.40,41.665244,9050.000000
9-16-15,KBUF20080101_131152,25,0.502,582.24,363.536029,29.548529,-78.36,41.677541,14774.264706
17,KBUF20080101_130603,20,0.259,444.65,77.450000,52.150000,-80.09,42.289531,26075.000000
17,KBUF20080101_131152,25,0.107,445.24,78.553067,62.378834,-80.08,42.286956,31189.417178
18,KBUF20080101_130603,20,0.118,353.60,163.800000,39.100000,-79.57,42.704338,19550.000000
18,KBUF20080101_131152,25,-0.090,351.30,164.703656,47.683498,-79.56,42.714718,23841.749012
18,KBUF20080101_131740,31,0.087,354.74,168.135736,58.665525,-79.54,42.699382,29332.762715
18,KBUF20080101_132328,37,0.000,357.21,171.128150,69.726642,-79.52,42.688405,34863.320872
18,KBUF20080101_132917,43,-0.028,356.03,181.397882,66.157876,-79.46,42.694147,33078.938130
18,KBUF20080101_133505,49,0.006,344.56,182.258903,62.755304,-79.46,42.745768,31377.652176
18,KBUF20080101_134055,54,-0.030,337.45,187.212080,64.308851,-79.43,42.777959,32154.425536
18,KBUF20080101_134643,60,-0.051,332.69,192.920813,64.371556,-79.39,42.799582,32185.778032
18,KBUF20080101_135231,66,-0.210,323.29,198.366055,63.270341,-79.36,42.842112,31635.170662
10-20,KBUF20080101_131152,25,0.298,518.90,149.050000,60.150000,-79.65,41.959648,30075.000000
10-20,KBUF20080101_131740,31,0.264,518.36,151.855447,71.147665,-79.63,41.962234,35573.832685
21,KBUF20080101_131152,25,0.258,531.50,375.400000,56.000000,-78.28,41.905672,28000.000000
11-22-19,KBUF20080101_131152,25,-0.200,276.95,203.700000,26.200000,-79.33,43.050828,13100.000000
11-22-19,KBUF20080101_131740,31,-0.302,276.38,207.663702,35.920871,-79.30,43.053524,17960.435572
24,KBUF20080105_131359,27,0.383,266.70,44.800000,44.800000,-80.30,43.087772,22400.000000
26,KBUF20080107_123029,-15,0.215,343.75,512.900000,25.600000,-77.44,42.744299,12800.000000
26,KBUF20080107_124016,-5,0.168,343.83,523.922464,35.970290,-77.37,42.743167,17985.144928
26,KBUF20080107_125003,5,-0.078,351.15,546.573271,35.382729,-77.23,42.708488,17691.364687
26,KBUF20080107_125949,14,-0.119,347.08,560.273858,34.778076,-77.15,42.725672,17389.038124
26,KBUF20080107_130936,24,0.000,344.73,576.732766,34.324938,-77.05,42.734773,17162.468913
26,KBUF20080107_131922,34,0.000,342.39,593.191673,33.871799,-76.95,42.743786,16935.899703
26,KBUF20080107_132910,44,0.000,340.05,609.650581,33.418661,-76.85,42.752709,16709.330492
26,KBUF20080107_133857,53,0.000,337.94,624.463598,33.010836,-76.75,42.760664,16505.418202
26,KBUF20080107_134844,63,0.000,335.60,640.922505,32.557698,-76.65,42.769417,16278.848991
26,KBUF20080107_135831,73,0.000,333.25,657.381413,32.104560,-76.55,42.778082,16052.279781
