track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
3-13,KBUF20000104_121911,-27,-0.084,587.35,365.300000,12.200000,-78.35,41.654483,6100.000000
3-13,KBUF20000104_122505,-21,-0.082,583.45,370.794054,27.945946,-78.31,41.671943,13972.972973
6-16,KBUF20000104_122505,-21,-0.226,88.85,480.900000,31.200000,-77.61,43.893391,15600.000000
6-16,KBUF20000104_123058,-16,0.000,88.85,480.900000,44.700000,-77.61,43.893391,22350.000000
6-16,KBUF20000104_123652,-10,-0.555,86.48,467.494648,58.372134,-77.69,43.904858,29186.066781
9,KBUF20000104_123058,-16,0.394,293.85,237.350000,26.350000,-79.12,42.975646,13175.000000
12,KBUF20000104_123652,-10,0.468,367.50,448.150000,34.450000,-77.83,42.641225,17225.000000
3-13,KBUF20000104_123652,-10,0.336,552.60,407.650000,30.250000,-78.09,41.809746,15125.000000
14,KBUF20000104_123652,-10,-0.003,179.00,437.200000,24.200000,-77.89,43.490055,12100.000000
15,KBUF20000104_124246,-4,0.093,247.95,423.700000,53.200000,-77.98,43.180349,26600.000000
6-16,KBUF20000104_124246,-4,-0.063,131.40,438.250000,57.550000,-77.88,43.704204,28775.000000
17,KBUF20000104_124839,2,0.104,233.25,442.800000,57.800000,-77.86,43.245664,28900.000000
18,KBUF20000104_124839,2,0.005,418.65,304.750000,52.550000,-78.71,42.414563,26275.000000
19-23,KBUF20000104_125433,8,0.372,217.55,460.900000,58.700000,-77.75,43.315408,29350.000000
20,KBUF20000104_125433,8,-0.059,539.55,494.850000,27.050000,-77.56,41.864267,13525.000000
21,KBUF20000104_130026,14,0.492,60.00,344.450000,42.150000,-78.46,44.028364,21075.000000
19-23,KBUF20000104_130026,14,0.147,248.30,475.000000,39.700000,-77.66,43.176249,19850.000000
25,KBUF20000104_131213,26,-0.380,496.80,320.400000,34.900000,-78.61,42.062720,17450.000000
25,KBUF20000104_131808,32,-0.633,499.40,320.661538,45.207692,-78.61,42.051014,22603.846154
27-30,KBUF20000105_122217,-24,0.059,320.10,75.450000,60.550000,-80.11,42.849894,30275.000000
28,KBUF20000105_122217,-24,-0.066,252.00,307.200000,38.500000,-78.69,43.164635,19250.000000
27-30,KBUF20000105_124203,-4,-0.093,240.00,155.400000,60.000000,-79.63,43.215202,30000.000000
35,KBUF20000105_131249,26,-0.253,280.85,442.450000,27.650000,-77.86,43.031466,13825.000000
35,KBUF20000105_132242,36,-0.574,279.09,444.551090,53.284291,-77.85,43.039286,26642.145689
39,KBUF20000106_123748,-9,0.250,262.00,147.550000,32.750000,-79.67,43.115812,16375.000000
40,KBUF20000106_123748,-9,-0.046,116.95,511.800000,27.400000,-77.42,43.764927,13700.000000
40,KBUF20000106_124739,1,0.076,128.60,527.582609,34.878261,-77.33,43.711343,17439.130435
40,KBUF20000106_125731,11,-0.261,145.73,530.188820,33.128629,-77.31,43.634075,16564.314348
40,KBUF20000106_130724,21,0.000,162.51,533.490483,31.964034,-77.29,43.558314,15982.016885
40,KBUF20000106_131715,31,0.000,179.29,536.792146,30.799439,-77.27,43.482549,15399.719421
40,KBUF20000106_132707,41,0.000,196.08,540.093810,29.634844,-77.25,43.406780,14817.421958
40,KBUF20000106_133659,50,0.000,211.18,543.065306,28.586708,-77.24,43.338584,14293.354240
40,KBUF20000106_134652,60,0.000,227.96,546.366970,27.422114,-77.22,43.262808,13711.056777
40,KBUF20000106_135643,70,0.000,244.74,549.668633,26.257519,-77.20,43.187029,13128.759313
40,KBUF20000106_140635,80,0.000,261.52,552.970296,25.092924,-77.18,43.111245,12546.461850
40,KBUF20000106_141626,90,-0.373,253.87,570.936792,28.046291,-77.07,43.144129,14023.145563
40,KBUF20000106_142617,100,-0.208,244.14,572.014220,27.217273,-77.06,43.187808,13608.636292
40,KBUF20000106_143608,110,-0.336,224.81,554.114243,44.971444,-77.17,43.276342,22485.721943
41,KBUF20000106_124739,1,0.091,545.45,98.300000,56.200000,-79.95,41.837276,28100.000000
42,KBUF20000106_130724,21,0.200,74.10,175.950000,48.750000,-79.51,43.962665,24375.000000
43,KBUF20000107_123307,-12,0.179,263.35,267.050000,24.850000,-78.94,43.113383,12425.000000
44,KBUF20000107_123307,-12,-0.048,224.35,52.550000,52.550000,-80.26,43.278969,26275.000000
44,KBUF20000107_124259,-3,-0.133,227.52,65.555155,66.774742,-80.18,43.265745,33387.371134
47,KBUF20000107_130244,17,0.642,112.00,107.700000,47.300000,-79.93,43.788516,23650.000000
47,KBUF20000107_131237,27,0.647,109.38,129.501080,48.873357,-79.80,43.801643,24436.678668
47,KBUF20000107_132229,37,0.554,106.95,149.522088,49.592762,-79.67,43.813643,24796.380821
47,KBUF20000107_133222,47,0.575,102.22,166.102868,47.777334,-79.57,43.835714,23888.666854
47,KBUF20000107_134215,57,0.313,102.62,186.559914,47.414595,-79.44,43.834774,23707.297698
47,KBUF20000107_135207,67,0.000,102.69,206.784260,46.971084,-79.32,43.835123,23485.541773
47,KBUF20000107_140159,76,0.000,102.76,224.986172,46.571923,-79.20,43.835320,23285.961441
47,KBUF20000107_141152,86,0.184,128.80,211.093819,60.138280,-79.29,43.717772,30069.139969
48,KBUF20000107_130244,17,0.020,307.45,435.600000,15.600000,-77.91,42.912067,7800.000000
51,KBUF20000108_123108,-14,0.465,254.20,261.700000,10.400000,-78.97,43.154501,5200.000000
