track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
3,KCLE19960102_131445,21,0.211,394.95,334.650000,23.550000,-81.65,40.985395,11775.000000
3,KCLE19960102_132037,27,0.300,393.83,334.463609,29.995562,-81.66,40.990432,14997.781065
7-10,KCLE19960103_123851,-15,0.117,283.10,356.150000,9.450000,-81.52,41.488652,4725.000000
7-10,KCLE19960103_124443,-9,0.185,284.19,356.908021,25.621925,-81.52,41.483710,12810.962567
8,KCLE19960103_124443,-9,-0.066,318.40,546.500000,52.500000,-80.39,41.320797,26250.000000
12,KCLE19960104_124204,-11,0.328,195.80,278.200000,24.500000,-81.99,41.882074,12250.000000
12,KCLE19960104_124756,-6,0.159,195.96,280.414286,35.552632,-81.98,41.881389,17776.315789
23-28,KCLE19960107_122536,-28,0.253,275.45,362.650000,9.150000,-81.48,41.522971,4575.000000
23-28,KCLE19960107_123128,-22,0.354,274.96,361.437832,24.530967,-81.49,41.525207,12265.483619
25,KCLE19960107_123719,-16,0.080,298.65,300.200000,9.500000,-81.86,41.419138,4750.000000
26,KCLE19960107_123719,-16,0.080,292.25,293.050000,9.350000,-81.90,41.447943,4675.000000
29,KCLE19960107_124311,-10,0.045,303.65,246.000000,17.800000,-82.18,41.396175,8900.000000
29,KCLE19960107_124903,-4,0.082,300.55,249.435897,24.923077,-82.16,41.410198,12461.538462
34,KCLE19960108_125241,-1,-0.057,296.95,254.950000,22.350000,-82.13,41.426476,11175.000000
34,KCLE19960108_125832,5,-0.425,297.63,255.723684,35.186842,-82.12,41.423430,17593.421053
38,KCLE19960109_122631,-27,0.089,204.00,192.500000,58.400000,-82.51,41.843422,29200.000000
38,KCLE19960109_123222,-21,0.069,204.73,197.080046,65.927146,-82.48,41.840283,32963.573086
39,KCLE19960109_123813,-15,0.007,198.80,211.450000,46.050000,-82.39,41.867413,23025.000000
39,KCLE19960109_124405,-9,-0.121,202.08,211.039506,60.543210,-82.40,41.852619,30271.604938
39,KCLE19960109_124956,-4,-0.236,204.66,215.091391,63.829796,-82.37,41.841118,31914.898206
42,KCLE19960109_124405,-9,-0.128,72.80,204.800000,62.600000,-82.44,42.434381,31300.000000
43,KCLE19960109_124956,-4,-0.258,66.90,208.600000,55.700000,-82.42,42.461050,27850.000000
43,KCLE19960109_125548,2,-0.469,69.04,212.465339,68.135060,-82.39,42.451520,34067.529880
47,KCLE19960109_130732,14,-0.148,485.90,226.650000,12.250000,-82.29,40.575257,6125.000000
47,KCLE19960109_131326,20,-0.301,490.61,230.579391,26.818932,-82.27,40.554145,13409.466019
48,KCLE19960109_131326,20,0.351,470.25,298.600000,49.100000,-81.87,40.646544,24550.000000
48,KCLE19960109_131918,26,0.127,471.83,303.548905,60.745255,-81.84,40.639443,30372.627737
51,KCLE19960109_131918,26,-0.195,388.00,487.150000,47.450000,-80.75,41.011474,23725.000000
51,KCLE19960109_132510,32,-0.194,388.70,488.478524,59.105050,-80.74,41.008250,29552.524972
51,KCLE19960109_133101,38,-0.431,392.67,490.689885,61.033513,-80.73,40.990251,30516.756476
57,KCLE19960111_130523,13,-0.072,379.65,348.500000,12.000000,-81.57,41.054102,6000.000000
