track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
2,KTYX20090102_120759_V04,-29,-0.074,142.40,341.400000,68.800000,-75.42,44.464715,34400.000000
2,KTYX20090102_121339_V04,-23,-0.216,144.77,346.654848,79.202216,-75.39,44.453992,39601.108033
4-8,KTYX20090102_121339_V04,-23,-0.055,236.10,155.700000,65.400000,-76.58,44.039848,32700.000000
6-10,KTYX20090102_121918_V04,-17,0.291,216.90,145.850000,56.850000,-76.64,44.125739,28425.000000
7,KTYX20090102_121918_V04,-17,-0.125,394.45,140.400000,56.700000,-76.66,43.326521,28350.000000
7,KTYX20090102_122458_V04,-12,-0.227,392.32,144.169392,65.423270,-76.64,43.336298,32711.635220
4-8,KTYX20090102_121918_V04,-17,-0.106,230.65,81.350000,62.650000,-77.04,44.059789,31325.000000
6-10,KTYX20090102_122458_V04,-12,-0.342,226.00,170.950000,64.050000,-76.49,44.086002,32025.000000
6-10,KTYX20090102_123037_V04,-6,-0.617,228.19,175.192888,76.895514,-76.46,44.076329,38447.757112
11-18,KTYX20090102_123037_V04,-6,0.256,108.00,405.800000,66.100000,-75.01,44.617868,33050.000000
11-18,KTYX20090102_123617_V04,0,-0.086,112.49,406.425767,77.073006,-75.01,44.597640,38536.503067
13,KTYX20090102_124155_V04,5,-0.183,200.55,304.750000,27.050000,-75.65,44.203348,13525.000000
13,KTYX20090102_124734_V04,11,-0.454,203.97,305.972550,41.594141,-75.64,44.187956,20797.070744
13,KTYX20090102_125313_V04,17,-0.314,210.74,308.417733,50.053243,-75.63,44.157497,25026.621603
13,KTYX20090102_125852_V04,22,-0.316,213.88,320.472481,53.121004,-75.55,44.143303,26560.502198
13,KTYX20090102_130430_V04,28,-0.210,210.83,323.782581,49.719575,-75.53,44.156989,24859.787629
13,KTYX20090102_131011_V04,34,0.000,209.75,328.952252,48.677059,-75.50,44.161819,24338.529379
13,KTYX20090102_131548_V04,39,-0.293,208.80,342.502370,52.095939,-75.41,44.165910,26047.969614
