track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
3,KTYX20070101_122628,-10,0.481,522.00,478.650000,19.950000,-74.59,42.751447,9975.000000
7,KTYX20070101_130652,30,0.209,351.10,47.300000,47.300000,-77.24,43.515157,23650.000000
20,KTYX20070105_121038,-26,0.043,541.10,249.600000,58.600000,-75.99,42.670323,29300.000000
20,KTYX20070105_121624,-20,-0.258,540.49,248.623256,69.148837,-75.99,42.673054,34574.418605
21,KTYX20070105_121038,-26,0.112,217.60,174.200000,55.000000,-76.47,44.123939,27500.000000
22-26,KTYX20070105_121624,-20,0.451,92.75,426.150000,21.650000,-74.88,44.685668,10825.000000
25,KTYX20070105_122209,-14,-0.137,262.45,157.850000,56.450000,-76.57,43.921388,28225.000000
25,KTYX20070105_122755,-9,-0.439,263.21,156.596420,67.051095,-76.57,43.917919,33525.547599
22-26,KTYX20070105_122209,-14,-0.051,86.05,451.100000,19.900000,-74.73,44.714620,9950.000000
29,KTYX20070105_130228,26,-0.089,63.20,438.750000,33.550000,-74.80,44.818039,16775.000000
30,KTYX20070105_130228,26,-0.199,248.95,187.600000,61.600000,-76.38,43.983417,30800.000000
30,KTYX20070105_130813,32,-0.293,245.59,192.153522,71.517292,-76.35,43.998716,35758.645929
31,KTYX20070106_121905,-17,0.310,228.35,234.550000,25.150000,-76.09,44.077529,12575.000000
34-35,KTYX20070106_123036,-6,0.172,386.20,100.250000,24.750000,-76.91,43.361235,12375.000000
34-35,KTYX20070106_123621,0,0.085,370.20,118.250000,27.150000,-76.80,43.434381,13575.000000
36,KTYX20070106_124206,6,0.563,363.40,140.250000,17.150000,-76.67,43.466238,8575.000000
37,KTYX20070106_124206,6,-0.087,315.10,166.700000,27.200000,-76.51,43.684886,13600.000000
38-42,KTYX20070106_124752,11,0.700,348.80,157.900000,25.000000,-76.56,43.532831,12500.000000
38-42,KTYX20070106_125338,17,0.716,343.43,169.110238,28.223766,-76.49,43.557531,14111.882998
38-42,KTYX20070106_125923,23,0.707,334.85,181.051959,27.281965,-76.42,43.596613,13640.982497
40,KTYX20070106_125923,23,0.507,274.90,117.700000,35.800000,-76.81,43.863165,17900.000000
41,KTYX20070106_130509,29,0.591,335.80,526.500000,26.100000,-74.28,43.586104,13050.000000
38-42,KTYX20070106_130509,29,0.556,324.05,195.900000,32.200000,-76.33,43.645778,16100.000000
49,KTYX20070108_125351,17,0.055,269.00,140.350000,31.250000,-76.67,43.891022,15625.000000
50,KTYX20070108_125351,17,-0.085,260.90,86.850000,51.750000,-77.01,43.924092,25875.000000
51,KTYX20070108_125938,23,0.351,274.85,65.500000,37.700000,-77.14,43.859712,18850.000000
55,KTYX20070109_120629,-29,0.068,558.00,210.100000,25.400000,-76.23,42.593346,12700.000000
55,KTYX20070109_121215,-23,0.047,558.86,216.467277,34.992449,-76.19,42.589634,17496.224256
57,KTYX20070109_121801,-17,0.466,557.80,230.850000,29.450000,-76.10,42.594788,14725.000000
57,KTYX20070109_122347,-12,0.341,556.79,234.919322,35.542920,-76.08,42.599406,17771.460177
59,KTYX20070109_122347,-12,-0.001,285.80,539.050000,12.950000,-74.19,43.810083,6475.000000
59,KTYX20070109_122933,-6,-0.336,285.27,543.535759,23.567722,-74.17,43.812110,11783.860759
60-62,KTYX20070109_122347,-12,0.194,543.70,108.000000,30.200000,-76.85,42.652973,15100.000000
60-62,KTYX20070109_122933,-6,0.017,538.13,107.045455,39.183636,-76.86,42.678000,19591.818182
60-62,KTYX20070109_123519,0,0.305,543.23,104.930664,50.376684,-76.87,42.654871,25188.341799
60-62,KTYX20070109_124105,6,0.111,549.25,110.019308,60.055936,-76.84,42.628135,30027.968159
64,KTYX20070110_120541,-30,0.025,147.95,444.450000,43.550000,-74.77,44.436463,21775.000000
