track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius
1,KTYX20010528_090553,-20,0.856,575.45,372.450000,43.950000,-75.24,42.515269,21975.000000
1,KTYX20010528_091149,-14,1.005,571.11,377.540909,53.468182,-75.21,42.534656,26734.090909
1,KTYX20010528_091742,-8,1.049,564.24,390.186941,53.048684,-75.13,42.565238,26524.341971
1,KTYX20010528_092338,-2,1.048,557.26,394.319216,51.434469,-75.11,42.596559,25717.234416
1,KTYX20010528_092933,4,1.045,547.60,405.185269,49.802397,-75.04,42.639670,24901.198747
1,KTYX20010528_093529,10,0.000,538.09,415.705858,48.177545,-74.97,42.682095,24088.772614
1,KTYX20010528_094124,16,0.000,528.58,426.226448,46.552693,-74.91,42.724482,23276.346481
1,KTYX20010528_094719,22,1.024,515.71,421.393349,54.822065,-74.94,42.782591,27411.032401
2,KTYX20010528_091742,-8,0.372,558.90,315.700000,54.500000,-75.58,42.590582,27250.000000
3,KTYX20010528_092338,-2,0.172,550.15,274.350000,66.950000,-75.84,42.629899,33475.000000
4,KTYX20010528_092933,4,0.011,314.15,145.600000,27.500000,-76.64,43.688139,13750.000000
4,KTYX20010528_093529,10,-0.280,311.87,146.260050,38.211166,-76.63,43.698412,19105.583127
5,KTYX20010528_092933,4,-0.082,392.10,155.150000,33.750000,-76.57,43.337846,16875.000000
5,KTYX20010528_093529,10,-0.280,393.18,154.183015,49.931755,-76.58,43.332955,24965.877498
6,KTYX20010528_093529,10,0.839,529.65,410.050000,48.850000,-75.01,42.720282,24425.000000
6,KTYX20010528_094124,16,0.826,517.61,417.718790,53.992675,-74.96,42.774175,26996.337580
8,KTYX20010528_094124,16,0.704,385.85,159.650000,41.950000,-76.55,43.366187,20975.000000
9,KTYX20010528_094124,16,0.377,290.80,152.750000,27.550000,-76.59,43.793572,13775.000000
9,KTYX20010528_094719,22,0.367,284.23,151.823969,36.132646,-76.60,43.823097,18066.322902
10,KTYX20010528_094719,22,0.756,364.40,164.000000,34.000000,-76.52,43.462915,17000.000000
10,KTYX20010528_095314,28,0.757,357.60,167.676056,34.101408,-76.50,43.493693,17050.704225
11,KTYX20010528_094719,22,0.531,305.15,228.800000,27.400000,-76.12,43.731800,13700.000000
13,KTYX20010528_095314,28,0.875,570.40,324.300000,57.600000,-75.53,42.538763,28800.000000
13,KTYX20010528_095909,34,0.853,566.92,331.517617,67.090155,-75.49,42.554369,33545.077720
13,KTYX20010528_100504,40,0.895,559.90,341.028546,61.727648,-75.43,42.585857,30863.824077
13,KTYX20010528_101100,46,0.855,546.52,344.580323,56.326528,-75.41,42.646039,28163.263836
13,KTYX20010528_101656,51,0.839,545.12,357.767344,60.495581,-75.33,42.652083,30247.790518
13,KTYX20010528_102252,57,0.904,543.94,367.163078,66.969380,-75.27,42.657213,33484.690017
13,KTYX20010528_102848,63,0.509,533.22,375.703187,67.399426,-75.22,42.705247,33699.713096
14,KTYX20010528_095314,28,0.486,292.30,227.700000,24.400000,-76.13,43.789599,12200.000000
15,KTYX20010529_090202,-23,0.099,140.70,532.550000,8.450000,-74.22,44.463391,4225.000000
